k,n,x,y,K,Kprime,Kprime_over_K,S,sqrt_sumR2_all,sqrt_sumR2_sf,c_all,c_sf,SM,sqrt_Diag,sqrt_sumDelta2,c_M,c_M_all,tri_absR,tri_absMDelta
7,2085,4351395,3115,1396,780,0.558739,-187.588404609,741.284396046,598.554584695,0.253058618,0.313402335,-202.434437793,234.829847837,150.101098845,0.862047306,1.348653936,17747.785844,3345.353106
7,2085,4351395,3115,1396,809,0.579513,-215.490510587,746.432353200,602.881168974,0.288693958,0.357434469,-196.764548011,234.901776581,150.142691722,0.837646062,1.310516987,18216.692138,3364.172845
7,2085,4351395,3115,1396,839,0.601003,-149.159862906,751.646221929,606.699086845,0.198444240,0.245854767,-192.133257062,235.026499282,150.181831460,0.817496145,1.279337555,18699.869921,3394.692685
7,2085,4351395,3115,1396,870,0.623209,-203.887854438,755.533348102,609.177038757,0.269859504,0.334693926,-189.240180115,235.073659731,150.222644079,0.805025031,1.259731389,19125.266068,3415.851650
7,2085,4351395,3115,1396,902,0.646132,-199.638256851,760.824051620,613.299042834,0.262397405,0.325515357,-186.818402120,235.105002649,150.260904329,0.794616873,1.243293476,19630.748206,3432.273338
7,2085,4351395,3115,1396,936,0.670487,-259.014619413,765.156349045,616.464667608,0.338512017,0.420161338,-188.322270971,235.350678561,150.314700341,0.800177302,1.252853317,20103.740640,3474.267261
7,2085,4351395,3115,1396,970,0.694842,-219.475811334,769.538411531,619.910076519,0.285204491,0.354044594,-191.653784975,235.642575518,150.362453013,0.813324097,1.274611987,20581.100387,3534.558626
7,2085,4351395,3115,1396,1006,0.720630,-206.667480857,773.752936743,623.205373020,0.267097508,0.331620185,-193.827883177,235.704654692,150.392113337,0.822333710,1.288816806,21064.269247,3563.846753
7,2085,4351395,3115,1396,1043,0.747135,-132.119508497,777.331888331,625.842621792,0.169965378,0.211106601,-189.737057665,236.227746094,150.449942151,0.803195479,1.261130812,21515.261993,3637.982328
7,2085,4351395,3115,1396,1082,0.775072,-131.605815174,780.923545555,628.334778533,0.168525864,0.209451744,-193.443703440,237.802998297,150.508021339,0.813462004,1.285271720,21981.770387,3784.816066
7,2085,4351395,3115,1396,1122,0.803725,-61.820188449,784.785826513,631.445070947,0.078773324,0.097902718,-205.893731427,241.566033685,150.552579410,0.852328981,1.367586874,22471.726385,4021.435702
7,2085,4351395,3115,1396,1164,0.833811,-126.826490182,788.855887765,634.444089006,0.160772699,0.199901760,-194.245989549,244.141847087,150.598308854,0.795627591,1.289828492,22989.764507,4204.016816
7,2085,4351395,3115,1396,1207,0.864613,-190.788024421,792.770207050,637.508086926,0.240659932,0.299271536,-203.819857622,244.749758488,150.631596958,0.832768371,1.353101618,23505.168633,4308.617884
7,2085,4351395,3115,1396,1252,0.896848,-165.317874977,798.114219872,641.342050562,0.207135609,0.257768651,-204.683388939,244.853238837,150.672051463,0.835943155,1.358469517,24121.444615,4347.926486
7,2085,4351395,3115,1396,1298,0.929799,-192.183173253,803.655071950,645.818110099,0.239136391,0.297580960,-205.184316117,244.885130603,150.717835662,0.837879848,1.361380458,24758.447195,4366.456142
7,2085,4351395,3115,1396,1346,0.964183,-249.713793893,809.844577574,650.570050678,0.308347800,0.383838441,-209.793022681,244.930067272,150.751183286,0.856542543,1.391650918,25449.300714,4388.884564
7,2085,4351395,3115,1396,1396,1.000000,-327.475409689,815.890728795,655.012580489,0.401371652,0.499952855,-210.089856649,245.975490452,150.790312189,0.854108904,1.393258317,26148.931010,4522.584845
7,2428,5900040,3115,1893,1,0.000528,-238.310479018,238.310479018,238.310479018,1.000000000,1.000000000,-77.861859078,77.861859078,77.861859078,1.000000000,1.000000000,238.310479,77.861859
7,2428,5900040,3115,1893,2,0.001057,-77.861859078,287.290173954,287.290173954,0.271021657,0.271021657,-77.861859078,77.861859078,90.714998916,1.000000000,0.858312958,398.759099,77.861859
7,2428,5900040,3115,1893,3,0.001585,36.038485607,309.045195028,309.045195028,0.116612347,0.116612347,-77.705843230,77.862015386,90.715133078,0.997994245,0.856591845,512.659444,78.017875
7,2428,5900040,3115,1893,4,0.002113,36.038485607,329.312473059,309.045195028,0.109435532,0.116612347,-50.317843561,82.538451439,94.759368377,0.609629121,0.531006532,626.403772,105.405875
7,2428,5900040,3115,1893,5,0.002641,122.394814774,340.446942268,320.883698803,0.359512158,0.381430454,-111.365812555,102.661825837,99.554264222,1.084783089,1.118644324,712.760102,166.453844
7,2428,5900040,3115,1893,6,0.003170,5.514501109,359.951563717,341.507475584,0.015320120,0.016147527,-78.033208345,107.937542068,104.986256378,0.722947798,0.743270701,829.640415,199.786448
7,2428,5900040,3115,1893,7,0.003698,89.062210564,369.520429715,351.578690530,0.241021073,0.253320844,-80.589282502,107.967803084,104.994035102,0.746419583,0.767560580,913.188125,202.342522
7,2428,5900040,3115,1893,8,0.004226,89.062210564,379.131580394,351.578690530,0.234911084,0.253320844,-92.363477212,108.607910227,105.158952649,0.850430480,0.878322529,998.013871,214.116717
7,2428,5900040,3115,1893,9,0.004754,89.062210564,389.832752983,351.578690530,0.228462616,0.253320844,-48.924148401,116.972874853,107.378532045,0.418252082,0.455623182,1088.726715,257.556045
7,2428,5900040,3115,1893,10,0.005283,20.069031081,395.890937144,358.284292776,0.050693333,0.056014264,-49.075449625,116.972972705,107.378638640,0.419545203,0.457031773,1157.719895,257.707347
7,2428,5900040,3115,1893,11,0.005811,89.213511788,401.883805752,364.895318772,0.221988322,0.244490700,-56.872386567,117.232540573,107.449383863,0.485124576,0.529294674,1226.864375,265.504284
7,2428,5900040,3115,1893,12,0.006339,89.213511788,408.467704660,364.895318772,0.218410197,0.244490700,-67.663702526,117.728165998,107.584772239,0.574745236,0.628933827,1299.907325,276.295600
7,2428,5900040,3115,1893,13,0.006867,167.652118946,415.930860652,373.230771447,0.403076893,0.449191577,-77.186705945,118.112694759,107.631592095,0.653500507,0.717138012,1378.345932,285.818603
7,2428,5900040,3115,1893,14,0.007396,86.039177315,423.862186429,382.049579238,0.202988566,0.225204220,-35.200162470,125.353414378,109.659824344,0.280807369,0.320994153,1459.958873,327.805146
7,2428,5900040,3115,1893,15,0.007924,25.419507423,428.175078049,386.828935544,0.059367088,0.065712528,-27.118329636,125.613671701,109.957233037,0.215886768,0.246626155,1520.578543,335.886979
7,2428,5900040,3115,1893,16,0.008452,25.419507423,431.386279088,386.828935544,0.058925164,0.065712528,-27.898875064,125.616096777,109.960003403,0.222096338,0.253718390,1573.116380,336.667525
7,2428,5900040,3115,1893,17,0.008980,78.737889909,434.668806905,390.486203706,0.181144560,0.201640645,-22.421388636,125.735462885,109.994104673,0.178321916,0.203841730,1626.434763,342.145011
7,2428,5900040,3115,1893,18,0.009509,78.737889909,437.601727150,390.486203706,0.179930483,0.201640645,-77.844585681,137.408651102,113.431193926,0.566518811,0.686271413,1677.014402,397.568208
7,2428,5900040,3115,1893,19,0.010037,157.029127704,444.550097875,398.257445882,0.353231567,0.394290501,-62.207495479,138.295538568,113.550889418,0.449815635,0.547838029,1755.305640,413.205298
7,2428,5900040,3115,1893,20,0.010565,157.029127704,450.516716009,398.257445882,0.348553388,0.394290501,-15.602735502,145.937177033,114.608630682,0.106914056,0.136139272,1828.384514,459.810058
7,2428,5900040,3115,1893,21,0.011094,99.485173302,454.176857723,402.393215510,0.219045008,0.247233724,-3.971425333,146.399955657,114.756089472,0.027127230,0.034607535,1885.928469,471.441369
7,2428,5900040,3115,1893,22,0.011622,47.756873984,457.113153433,405.704469829,0.104474950,0.117713453,-4.478175428,146.400832689,114.757208342,0.030588456,0.039023043,1937.656768,471.948119
7,2428,5900040,3115,1893,23,0.012150,99.991923397,460.087964882,409.053318317,0.217332187,0.244447164,-17.298007558,146.961055753,114.936086111,0.117704704,0.150501101,1989.891817,484.767951
7,2428,5900040,3115,1893,24,0.012678,99.991923397,463.810486519,409.053318317,0.215587888,0.244447164,-16.161817825,146.965447759,114.937490064,0.109970187,0.140613979,2048.536783,485.904141
7,2428,5900040,3115,1893,25,0.013207,99.991923397,467.432444643,409.053318317,0.213917379,0.244447164,-4.452057822,147.431208753,115.086516335,0.030197526,0.038684443,2106.613653,497.613901
7,2428,5900040,3115,1893,26,0.013735,47.769932787,470.340543232,412.373318159,0.101564565,0.115841473,-15.955247848,147.879290961,115.659974161,0.107893727,0.137949606,2158.835644,509.117091
7,2428,5900040,3115,1893,27,0.014263,47.769932787,474.637888558,412.373318159,0.100645005,0.115841473,4.809760595,149.330071556,117.509213249,0.032208922,0.040930923,2222.560825,529.882099
7,2428,5900040,3115,1893,28,0.014791,47.769932787,476.578117049,412.373318159,0.100235263,0.115841473,-5.602091542,149.692608153,117.969580246,0.037423969,0.047487594,2265.520997,540.293951
7,2428,5900040,3115,1893,29,0.015320,101.141957117,479.557373659,415.812850343,0.210906896,0.243239133,-4.537348453,149.696394792,117.970781480,0.030310339,0.038461629,2318.893021,541.358694
7,2428,5900040,3115,1893,30,0.015848,153.981609902,482.459639283,419.156719399,0.319159568,0.367360471,5.174691866,150.011114057,118.015192653,0.034495390,0.043847675,2371.732674,551.070735
7,2428,5900040,3115,1893,32,0.016904,203.583915914,488.197758702,422.081442590,0.417011165,0.482333255,-53.957111598,155.885219940,118.490041408,0.346133595,0.455372544,2477.096609,610.202538
7,2428,5900040,3115,1893,33,0.017433,139.198659036,492.425134315,426.963939323,0.282679842,0.326019708,-52.816951002,155.889389511,118.490650912,0.338810429,0.445747834,2541.481866,611.342699
7,2428,5900040,3115,1893,34,0.017961,75.193455690,496.567396191,431.734723571,0.151426486,0.174165875,-49.890274666,155.916859885,118.499686549,0.319979986,0.421016090,2605.487070,614.269375
7,2428,5900040,3115,1893,35,0.018489,12.651590512,500.490423345,436.241167747,0.025278387,0.029001368,-34.408288448,156.683627395,119.506768049,0.219603599,0.287919161,2668.028935,629.751361
7,2428,5900040,3115,1893,37,0.019546,62.338782854,505.147615208,439.061696712,0.123407062,0.141981829,-15.730993824,158.147235801,120.009341160,0.099470558,0.131081411,2764.776006,653.683283
7,2428,5900040,3115,1893,38,0.020074,23.303894515,506.653565722,440.793484557,0.045995718,0.052868056,-18.312410736,158.168302466,120.037101260,0.115778006,0.152556256,2803.810894,656.264699
7,2428,5900040,3115,1893,40,0.021130,-18.312410736,510.638142957,442.753670668,0.035861815,0.041360269,-18.312410736,158.168302466,120.305507936,0.115778006,0.152215896,2893.609775,656.264699
7,2428,5900040,3115,1893,41,0.021659,25.244835620,512.492484582,444.891050259,0.049258938,0.056743860,-14.561343269,158.212775755,120.363971963,0.092036457,0.120977590,2937.167021,660.015767
7,2428,5900040,3115,1893,43,0.022715,102.953206327,515.431522877,448.273526569,0.199741773,0.229666041,-34.982388483,160.102556064,120.649650550,0.218499875,0.289950185,3014.875392,688.052760
7,2428,5900040,3115,1893,44,0.023244,102.953206327,517.478192916,448.273526569,0.198951778,0.229666041,-33.293529833,160.111463367,120.650963916,0.207939701,0.275949141,3060.853923,689.741619
7,2428,5900040,3115,1893,46,0.024300,53.704951877,521.796555662,450.970669988,0.102923163,0.119087461,-36.324579459,160.746928555,120.786037787,0.225973708,0.300734920,3155.517756,709.706624
7,2428,5900040,3115,1893,48,0.025357,98.719717545,525.671066553,453.211732325,0.187797510,0.217822511,-56.676948729,162.006332504,120.972852350,0.349844033,0.468509650,3245.611293,730.058993
7,2428,5900040,3115,1893,50,0.026413,98.719717545,530.197628070,453.211732325,0.186194189,0.217822511,-61.963031820,164.668045687,121.371510729,0.376290564,0.510523692,3343.195875,771.424248
7,2428,5900040,3115,1893,52,0.027470,45.158801090,534.755647811,456.365693374,0.084447544,0.098953102,-47.760345566,165.693530369,121.719919490,0.288245084,0.392379043,3441.313567,793.238124
7,2428,5900040,3115,1893,54,0.028526,91.618374418,538.485913636,458.724468546,0.170140708,0.199724193,-21.022357606,166.817422190,121.890367656,0.126020156,0.172469392,3530.726422,819.976112
7,2428,5900040,3115,1893,56,0.029583,54.071463743,541.503763468,460.258523597,0.099854271,0.117480635,-32.113663442,167.174367121,122.012564502,0.192096815,0.263199643,3611.278869,831.067418
7,2428,5900040,3115,1893,58,0.030639,-26.417386379,544.501402325,463.781586339,0.048516654,0.056960835,-26.417386379,167.271386061,122.147102402,0.157931294,0.216275179,3691.767719,836.763695
7,2428,5900040,3115,1893,60,0.031696,10.345531043,547.275288528,465.236361352,0.018903706,0.022237151,-24.196182151,167.446490724,122.386785586,0.144500981,0.197702571,3769.481244,847.360278
7,2428,5900040,3115,1893,62,0.032752,10.335008987,549.451752518,467.794675938,0.018809675,0.022093045,-23.401057902,167.448481120,122.389507424,0.139750792,0.191201504,3838.575192,848.197490
7,2428,5900040,3115,1893,65,0.034337,-31.296748751,553.958818817,469.643547904,0.056496526,0.066639367,-31.296748751,167.938652857,123.181040545,0.186358222,0.254071151,3959.788618,864.520868
7,2428,5900040,3115,1893,67,0.035394,53.831281670,557.256712733,473.529020261,0.096600508,0.113681061,-28.585863538,168.305071186,123.556830874,0.169845527,0.231358018,4044.916648,879.982525
7,2428,5900040,3115,1893,70,0.036978,52.246397632,561.594701245,476.849191206,0.093032213,0.109565872,-14.151946741,168.706853974,123.701357092,0.083884836,0.114404135,4165.550181,894.416441
7,2428,5900040,3115,1893,73,0.038563,122.388856781,564.827012215,479.428975594,0.216683788,0.255280475,-42.603443897,169.803835513,123.809824276,0.250898007,0.344103904,4269.955649,922.867939
7,2428,5900040,3115,1893,75,0.039620,81.140781611,567.672953755,481.200110499,0.142935789,0.168621702,-27.284289303,170.154182144,123.863256336,0.160350389,0.220277507,4350.211737,938.187093
7,2428,5900040,3115,1893,78,0.041204,77.775910826,571.333115760,484.165541221,0.136130584,0.160639088,-44.850849874,171.178367741,124.045312549,0.262012370,0.361568277,4461.945275,969.213137
7,2428,5900040,3115,1893,81,0.042789,118.651497726,575.372134369,485.887934518,0.206216969,0.244195193,-28.996057886,171.522028399,124.074978766,0.169051510,0.233697867,4579.771794,985.067929
7,2428,5900040,3115,1893,84,0.044374,124.086277917,579.748142364,489.124537143,0.214034800,0.253690560,-42.004317643,172.561707902,124.217073190,0.243416214,0.338152531,4702.608874,1014.523179
7,2428,5900040,3115,1893,88,0.046487,10.263187275,584.852334047,493.556430571,0.017548339,0.020794354,-29.809523922,173.244480768,124.558484751,0.172066226,0.239321504,4856.296821,1040.450230
7,2428,5900040,3115,1893,91,0.048072,9.633922623,588.910709465,496.850503852,0.016358885,0.019389983,-22.406243644,173.525425961,124.881712701,0.129123692,0.179419734,4975.815515,1055.685386
7,2428,5900040,3115,1893,95,0.050185,-90.645215774,592.626902718,500.224622571,0.152954946,0.181209024,-22.293108864,173.718120835,125.031996588,0.128329208,0.178299231,5108.134819,1068.968228
7,2428,5900040,3115,1893,98,0.051770,-64.905274941,594.667658808,500.886431819,0.109145460,0.129580821,-42.835943956,174.555931191,125.344659997,0.245399533,0.341745264,5192.390728,1089.511063
7,2428,5900040,3115,1893,102,0.053883,-15.829046795,596.739086640,502.088657244,0.026525909,0.031526398,-40.976984397,174.701659631,125.559980450,0.234554065,0.326353861,5291.376107,1099.742088
7,2428,5900040,3115,1893,106,0.055996,3.801466861,600.447717934,505.483744474,0.006331054,0.007520453,-66.971754841,176.321754319,125.973921999,0.379826954,0.531631895,5422.921405,1144.172406
7,2428,5900040,3115,1893,110,0.058109,108.255921205,604.300524192,509.071257193,0.179142524,0.212653768,-57.157579313,177.296615639,126.110498737,0.322383928,0.453234107,5559.029178,1177.750813
7,2428,5900040,3115,1893,114,0.060222,139.055476200,607.921286450,512.141405094,0.228739278,0.271517739,-88.206129226,181.321374017,126.315205644,0.486462943,0.698301751,5691.404485,1239.840024
7,2428,5900040,3115,1893,119,0.062863,35.010100754,612.693598774,515.667812941,0.057141287,0.067892740,-74.347026033,184.817852106,126.539290525,0.402271887,0.587541037,5861.506336,1305.251040
7,2428,5900040,3115,1893,123,0.064976,-37.928718238,617.166694928,518.250155124,0.061456197,0.073186120,-75.254842972,185.187428165,126.676032169,0.406371230,0.594073257,6009.660627,1324.369425
7,2428,5900040,3115,1893,128,0.067618,-2.987423466,622.271515469,519.426719920,0.004800836,0.005751386,-68.586578898,185.287337035,126.793067523,0.370163337,0.540933193,6187.281370,1335.982516
7,2428,5900040,3115,1893,133,0.070259,-6.576990132,625.649493944,522.726310833,0.010512260,0.012582091,-61.647217058,185.348651987,126.857616190,0.332601378,0.485955979,6332.121932,1344.131364
7,2428,5900040,3115,1893,138,0.072900,5.023758467,628.112632992,524.182285045,0.007998181,0.009583991,-67.404694603,185.986656182,127.228069850,0.362416831,0.529794209,6454.719788,1367.575894
