k,n,x,y,K,MK,Ry,S_K,absS_K,E,SM_K,boundary_MK_Ry,identity_resid,sqrt_sumR2_all,sqrt_sumR2_sf,sqrt_Diag,sqrt_sumDelta2,c_all_K,c_sf_K,c_M_K,c_M_all_K,tri_absR,tri_absMDelta,absS_over_sqrtx,absS_over_x34,absE_over_sqrtx
8,10896,118744608,14937,7949,-4,-21.025554642,712.193315800,712.193315800,628.091097232,628.091097232,84.102218569,0.000e+00,3558.593755240,2829.856718989,1046.005203208,423.185144144,0.200133357,0.251671157,0.600466513,1.484199306,259074.698310,49600.939152,0.065356825,0.000626091,0.057638901
8,10897,118766403,14937,7950,-4,-21.025554642,794.801340464,794.801340464,710.699121896,710.699121896,84.102218569,0.000e+00,3560.782654020,2834.476915866,1054.611800432,439.154290023,0.223209732,0.280404944,0.673896425,1.618335829,259117.527886,49728.846335,0.072930936,0.000698616,0.065213720
8,10898,118788200,14937,7952,-5,-21.025554642,733.985802839,733.985802839,628.858029629,628.858029629,105.127773211,0.000e+00,3569.766772492,2845.340381746,1034.764751877,444.524726223,0.205611697,0.257960632,0.607730432,1.414675028,259128.323767,49594.581480,0.067344326,0.000645071,0.057698691
8,10899,118809999,14937,7953,-6,-21.025554642,843.341286863,843.341286863,717.187959010,717.187959010,126.153327853,0.000e+00,3567.872472883,2844.757407456,1048.122090576,456.119275561,0.236370917,0.296454553,0.684259940,1.572369328,259173.890782,49818.204125,0.077370761,0.000741077,0.065797061
8,10900,118831800,14937,7955,-8,-21.025554642,772.095501984,772.095501984,603.891064846,603.891064846,168.204437137,0.000e+00,3564.566587163,2836.519528564,1069.237965640,468.896657954,0.216602912,0.272198197,0.564786403,1.287897993,259247.615609,50420.863409,0.070827952,0.000678378,0.055397768
8,10901,118853603,14937,7956,-8,-21.025554642,582.596588561,582.596588561,414.392151424,414.392151424,168.204437137,0.000e+00,3563.742275388,2837.475743642,1047.876786525,483.982180671,0.163478878,0.205322139,0.395458852,0.856213654,259311.684144,49597.077909,0.053439423,0.000511810,0.038010654
8,10902,118875408,14937,7957,-7,-21.025554642,525.575278660,525.575278660,378.396396165,378.396396165,147.178882495,0.000e+00,3560.475703058,2835.543113391,1063.019383425,477.805241031,0.147613780,0.185352597,0.355963778,0.791946935,259371.864707,50208.550400,0.048204648,0.000461653,0.034705714
8,10903,118897215,14937,7959,-9,-21.025554642,416.895625967,416.895625967,227.665634188,227.665634188,189.229991779,0.000e+00,3563.605241800,2841.116088946,1050.264999067,483.748499007,0.116987039,0.146736569,0.216769705,0.470628094,259399.819264,50068.044992,0.038233275,0.000366141,0.020879093
8,10904,118919024,14937,7960,-9,-21.025554642,431.425997705,431.425997705,242.196005926,242.196005926,189.229991779,0.000e+00,3563.612964461,2840.707409825,1048.960955354,477.873629671,0.121064213,0.151872733,0.230891345,0.506820194,259446.013734,49880.247208,0.039562219,0.000378850,0.022209629
8,10905,118940835,14937,7962,-9,-21.025554642,323.021495786,323.021495786,133.791504007,133.791504007,189.229991779,0.000e+00,3568.633131519,2848.020360156,1041.454089580,487.879660254,0.090516868,0.113419658,0.128466060,0.274230543,259475.154342,50185.335796,0.029618696,0.000283618,0.012267697
8,10906,118962648,14937,7963,-10,-21.025554642,269.495679281,269.495679281,59.240132859,59.240132859,210.255546421,0.000e+00,3578.992455325,2859.888650469,1063.857963509,517.746057787,0.075299315,0.094232927,0.055684250,0.114419283,259508.911627,49868.644038,0.024708507,0.000236589,0.005431387
8,10907,118984463,14937,7965,-10,-21.025554642,365.542515561,365.542515561,155.286969140,155.286969140,210.255546421,0.000e+00,3577.058623470,2855.472534247,1081.742931107,495.064060784,0.102190809,0.128014720,0.143552562,0.313670455,259572.073944,50438.328803,0.033511415,0.000320863,0.014236063
8,10908,119006280,14937,7966,-11,-21.025554642,328.720805539,328.720805539,97.439704475,97.439704475,231.281101063,0.000e+00,3579.728189119,2857.475646663,1075.858543767,511.461101306,0.091828426,0.115038883,0.090569253,0.190512444,259597.368299,50649.462017,0.030132992,0.000288503,0.008932047
8,10909,119028099,14937,7968,-10,-21.025554642,306.923346663,306.923346663,96.667800242,96.667800242,210.255546421,0.000e+00,3578.871084018,2856.207830871,1076.893794253,519.291604066,0.085759822,0.107458338,0.089765398,0.186153212,259655.816115,50726.906371,0.028132296,0.000269335,0.008860477
8,10910,119049920,14937,7969,-9,-21.025554642,215.584779561,215.584779561,26.354787781,26.354787781,189.229991779,0.000e+00,3580.204860111,2855.894825807,1084.902630532,537.426810898,0.060215766,0.075487647,0.024292307,0.049038841,259699.409318,50596.347310,0.019758480,0.000189156,0.002415433
8,10911,119071743,14937,7971,-9,-21.025554642,148.070275385,148.070275385,-41.159716394,-41.159716394,189.229991779,0.000e+00,3582.629413006,2857.445028727,1079.415890484,534.893455457,0.041330056,0.051819116,0.038131472,0.076949374,259756.662502,50239.579273,0.013569490,0.000129901,0.003771968
8,10912,119093568,14937,7972,-9,-21.025554642,167.852462045,167.852462045,-21.377529734,-21.377529734,189.229991779,0.000e+00,3591.920394250,2868.389811077,1084.970482515,554.604928016,0.046730563,0.058518009,0.019703328,0.038545510,259769.520785,50735.185848,0.015380964,0.000147235,0.001958905
8,10913,119115395,14937,7973,-10,-21.025554642,236.955181870,236.955181870,26.699635449,26.699635449,210.255546421,0.000e+00,3587.951123669,2862.294489758,1104.605323196,568.199482628,0.066041920,0.082785046,0.024171199,0.046989898,259820.557296,50753.365120,0.021711122,0.000207821,0.002446366
8,10914,119137224,14937,7975,-10,-21.025554642,320.114812061,320.114812061,109.859265640,109.859265640,210.255546421,0.000e+00,3592.542409067,2869.731195738,1080.006969601,538.038951794,0.089105368,0.111548710,0.101720886,0.204184595,259867.340819,51225.843966,0.029327972,0.000280718,0.010064981
8,10915,119159055,14937,7976,-10,-21.025554642,321.450027911,321.450027911,111.194481490,111.194481490,210.255546421,0.000e+00,3597.718351116,2873.630787523,1072.883352180,544.336601850,0.089348303,0.111861979,0.103640793,0.204275224,259907.118978,50277.743926,0.029447603,0.000281850,0.010186376
8,10916,119180888,14937,7978,-8,-21.025554642,171.555795989,171.555795989,3.351358852,3.351358852,168.204437137,0.000e+00,3600.421122669,2877.319274720,1094.101662768,548.147476700,0.047648814,0.059623483,0.003063115,0.006113973,259960.859223,50660.913926,0.015714555,0.000150401,0.000306985
8,10917,119202723,14937,7979,-7,-21.025554642,39.120751417,39.120751417,-108.058131078,-108.058131078,147.178882495,0.000e+00,3602.341312798,2877.196539314,1085.493317624,550.301378969,0.010859813,0.013596830,0.099547486,0.196361731,259989.572368,50801.853713,0.003583143,0.000034292,0.009897246
8,10918,119224560,14937,7981,-6,-21.025554642,-194.380939266,194.380939266,-320.534267118,-320.534267118,126.153327853,0.000e+00,3606.729590833,2884.656345509,1101.121976208,559.780588826,0.053893960,0.067384435,0.291097875,0.572606971,260050.124206,50719.098272,0.017802083,0.000170365,0.029355643
8,10919,119246399,14937,7982,-7,-21.025554642,-174.479959583,174.479959583,-321.658842078,-321.658842078,147.178882495,0.000e+00,3608.396598967,2885.319151164,1117.070738506,573.716628793,0.048353875,0.060471633,0.287948499,0.560658043,260060.364995,50662.240763,0.015978018,0.000152901,0.029455938
8,10920,119268240,14937,7984,-7,-21.025554642,-172.561725036,172.561725036,-319.740607531,-319.740607531,147.178882495,0.000e+00,3607.540592958,2882.182264732,1109.051103542,567.283695753,0.047833620,0.059871899,0.288301059,0.563634404,260130.218183,50806.029794,0.015800909,0.000151200,0.029277594
8,10921,119290083,14937,7985,-6,-21.025554642,-41.375448448,41.375448448,-167.528776301,-167.528776301,126.153327853,0.000e+00,3603.066740547,2877.845478753,1121.195165880,559.289508993,0.011483398,0.014377231,0.149419817,0.299538564,260180.666414,51294.662398,0.003788267,0.000036248,0.015338654
8,10922,119311928,14937,7987,-6,-21.025554642,-29.858495692,29.858495692,-156.011823545,-156.011823545,126.153327853,0.000e+00,3606.010333625,2879.444479623,1122.389169904,559.427079977,0.008280202,0.010369533,0.138999758,0.278877854,260224.849057,50959.921627,0.002733544,0.000026155,0.014282873
8,10923,119333775,14937,7988,-6,-21.025554642,-97.363608230,97.363608230,-223.516936083,-223.516936083,126.153327853,0.000e+00,3605.430404585,2877.404940997,1117.611812112,561.276909906,0.027004712,0.033837298,0.199995145,0.398229345,260289.102861,50664.901809,0.008912817,0.000085275,0.020461089
8,10924,119355624,14937,7990,-4,-21.025554642,-278.646338127,278.646338127,-362.748556695,-362.748556695,84.102218569,0.000e+00,3605.923557358,2878.105420822,1125.655645807,578.011478440,0.077274610,0.096815890,0.322255352,0.627580196,260326.192002,50994.894736,0.025505386,0.000244018,0.033203529
8,10925,119377475,14937,7991,-3,-21.025554642,-315.446498297,315.446498297,-378.523162224,-378.523162224,63.076663926,0.000e+00,3609.579345865,2882.328219284,1110.103007013,570.353161385,0.087391485,0.109441561,0.340980215,0.663664529,260355.220688,50526.073153,0.028871179,0.000276207,0.034644258
8,10926,119399328,14937,7992,-3,-21.025554642,-169.750781563,169.750781563,-232.827445489,-232.827445489,63.076663926,0.000e+00,3611.324593406,2885.900329829,1116.122476912,566.527488122,0.047005130,0.058820736,0.208603850,0.410972901,260393.764234,50826.935999,0.015534985,0.000148614,0.021307536
8,10927,119421183,14937,7994,-5,-21.025554642,-158.905645175,158.905645175,-264.033418385,-264.033418385,105.127773211,0.000e+00,3605.006818194,2879.029349433,1105.343530399,543.296701777,0.044079152,0.055194173,0.238870008,0.485983842,260468.729480,51433.643956,0.014541146,0.000139100,0.024161184
8,10928,119443040,14937,7995,-4,-21.025554642,-119.090820255,119.090820255,-203.193038824,-203.193038824,84.102218569,0.000e+00,3601.804795654,2877.569115668,1124.427951415,552.917442161,0.033064207,0.041385911,0.180707922,0.367492546,260517.542932,51205.632380,0.010896772,0.000104234,0.018592098
8,10929,119464899,14937,7997,-3,-21.025554642,-60.453830084,60.453830084,-123.530494010,-123.530494010,63.076663926,0.000e+00,3602.471506402,2877.484394420,1111.941499347,525.026923942,0.016781210,0.021009264,0.111094418,0.235284113,260543.078861,50755.331720,0.005531000,0.000052905,0.011301967
8,10930,119486760,14937,7998,-2,-21.025554642,-110.107387152,110.107387152,-152.158496436,-152.158496436,42.051109284,0.000e+00,3608.941048328,2887.402834792,1133.640778487,552.067331095,0.030509611,0.038133712,0.134221086,0.275615831,260590.386100,51418.543690,0.010072947,0.000096344,0.013919906
8,10931,119508623,14937,8000,-1,-21.025554642,-67.662797048,67.662797048,-88.688351690,-88.688351690,21.025554642,0.000e+00,3602.319379376,2875.040052456,1130.819363541,535.182367149,0.018783120,0.023534558,0.078428399,0.165716132,260680.689055,51450.987697,0.006189425,0.000059197,0.008112729
8,10932,119530488,14937,8001,-1,-21.025554642,-83.533371094,83.533371094,-104.558925736,-104.558925736,21.025554642,0.000e+00,3600.715209923,2874.595018453,1120.836812935,530.237804152,0.023199105,0.029059179,0.093286484,0.197192514,260737.285590,51387.268848,0.007640480,0.000073072,0.009563608
8,10933,119552355,14937,8003,1,-21.025554642,-141.307304819,141.307304819,-120.281750176,-120.281750176,-21.025554642,0.000e+00,3596.619847995,2871.025006530,1121.099500296,535.837838930,0.039288919,0.049218417,0.107289094,0.224474163,260788.390987,51326.656586,0.012923661,0.000123594,0.011000709
8,10934,119574224,14937,8004,1,-21.025554642,-300.630974012,300.630974012,-279.605419370,-279.605419370,-21.025554642,0.000e+00,3593.045554659,2868.926903362,1112.911358423,532.924972186,0.083670237,0.104788649,0.251237816,0.524661883,260838.917142,51275.762909,0.027492545,0.000262909,0.025569769
8,10935,119596095,14937,8006,3,-21.025554642,-331.873435272,331.873435272,-268.796771346,-268.796771346,-63.076663926,0.000e+00,3590.663903692,2867.218556106,1101.028907383,523.596017842,0.092426761,0.115747519,0.244132347,0.513366722,260901.831662,50806.285353,0.030346876,0.000290192,0.024579076
8,10936,119617968,14937,8007,2,-21.025554642,-240.760242786,240.760242786,-198.709133502,-198.709133502,-42.051109284,0.000e+00,3592.295491567,2866.084887720,1117.693048216,527.114646223,0.067021280,0.084003179,0.177785067,0.376975170,260933.241740,51039.099944,0.022013371,0.000210493,0.018168523
8,10937,119639843,14937,8009,1,-21.025554642,-217.678227665,217.678227665,-196.652673023,-196.652673023,-21.025554642,0.000e+00,3595.597016067,2868.609092745,1140.627594947,534.220435065,0.060540218,0.075882848,0.172407431,0.368111476,260988.485238,51290.901762,0.019901100,0.000190287,0.017978851
8,10938,119661720,14937,8010,1,-21.025554642,-283.151833571,283.151833571,-262.126278929,-262.126278929,-21.025554642,0.000e+00,3593.606439218,2866.656126021,1138.239186752,524.274053623,0.078793223,0.098774259,0.230291034,0.499979499,261040.281896,51577.476052,0.025884618,0.000247487,0.023962545
8,10939,119683599,14937,8012,0,-21.025554642,-179.567027077,179.567027077,-179.567027077,-179.567027077,-0.000000000,0.000e+00,3599.964916642,2873.898273338,1141.959925853,539.273343423,0.049880216,0.062482040,0.157244596,0.332979609,261075.807096,51243.637633,0.016413805,0.000156928,0.016413805
8,10940,119705480,14937,8013,1,-21.025554642,-376.396117562,376.396117562,-355.370562920,-355.370562920,-21.025554642,0.000e+00,3599.018530238,2870.380413071,1146.598645477,552.369110405,0.104582990,0.131131092,0.309934574,0.643357053,261117.668104,51272.721132,0.034402351,0.000328897,0.032480629
8,10941,119727363,14937,8014,2,-21.025554642,-292.981340674,292.981340674,-250.930231390,-250.930231390,-42.051109284,0.000e+00,3605.525055557,2878.111030095,1127.087148173,545.870501561,0.081258995,0.101796400,0.222636051,0.459688206,261155.164692,51247.447129,0.026775849,0.000255973,0.022932757
8,10942,119749248,14937,8016,1,-21.025554642,-254.373310607,254.373310607,-233.347755965,-233.347755965,-21.025554642,0.000e+00,3600.472962501,2874.042993543,1123.347365192,550.314837292,0.070649971,0.088507135,0.207725378,0.424025921,261224.755790,50408.543301,0.023245299,0.000222212,0.021323929
8,10943,119771135,14937,8017,0,-21.025554642,-121.676445678,121.676445678,-121.676445678,-121.676445678,-0.000000000,0.000e+00,3596.103799303,2869.443386686,1129.075560664,541.774334848,0.033835632,0.042404198,0.107766433,0.224588796,261287.445954,51276.412306,0.011118096,0.000106278,0.011118096
8,10944,119793024,14937,8019,-1,-21.025554642,-171.717078195,171.717078195,-192.742632837,-192.742632837,21.025554642,0.000e+00,3602.110486740,2876.356513031,1142.824827679,561.732139936,0.047671241,0.059699511,0.168654573,0.343121960,261329.978347,50806.828282,0.015689089,0.000149965,0.017610108
8,10945,119814915,14937,8020,-1,-21.025554642,-71.721693075,71.721693075,-92.747247717,-92.747247717,21.025554642,0.000e+00,3605.559003540,2880.480244798,1141.493190795,555.023757365,0.019891976,0.024899214,0.081250811,0.167105005,261365.872144,50924.093466,0.006552320,0.000062628,0.008473164
8,10946,119836808,14937,8022,1,-21.025554642,-70.147996896,70.147996896,-49.122442254,-49.122442254,-21.025554642,0.000e+00,3607.803731592,2883.617396133,1138.474934545,549.742194415,0.019443407,0.024326388,0.043147583,0.089355416,261405.838355,50482.509248,0.006407965,0.000061245,0.004487297
8,10947,119858703,14937,8023,2,-21.025554642,11.092641312,11.092641312,53.143750596,53.143750596,-42.051109284,0.000e+00,3607.384204624,2880.139796401,1136.702618777,527.503304349,0.003074982,0.003851425,0.046752554,0.100745816,261430.296853,50898.162538,0.001013212,0.000009684,0.004854197
8,10948,119880600,14937,8025,2,-21.025554642,91.559003633,91.559003633,133.610112918,133.610112918,-42.051109284,0.000e+00,3604.676930159,2877.263669254,1143.888688677,522.019760670,0.025400058,0.031821555,0.116803422,0.255948382,261494.149485,51368.743942,0.008362317,0.000079917,0.012202951
8,10949,119902499,14937,8026,3,-21.025554642,123.053910912,123.053910912,186.130574838,186.130574838,-63.076663926,0.000e+00,3606.100480050,2880.632805130,1152.357218675,523.788049725,0.034123816,0.042717666,0.161521594,0.355354756,261524.677631,50992.755873,0.011237800,0.000107393,0.016998226
8,10950,119924400,14937,8028,4,-21.025554642,41.700907688,41.700907688,125.803126256,125.803126256,-84.102218569,0.000e+00,3604.978257894,2876.218758566,1180.797375143,540.869882456,0.011567589,0.014498517,0.106540825,0.232594068,261592.008449,51214.822927,0.003807954,0.000036389,0.011487821
8,10951,119946303,14937,8029,3,-21.025554642,321.564681920,321.564681920,384.641345846,384.641345846,-63.076663926,0.000e+00,3597.357365692,2867.133517490,1178.143863818,516.614759737,0.089389140,0.112155461,0.326480795,0.744541921,261647.450847,51559.295213,0.029361275,0.000280562,0.035120649
8,10952,119968208,14937,8031,5,-21.025554642,184.807751980,184.807751980,289.935525190,289.935525190,-105.127773211,0.000e+00,3602.503358137,2874.605095717,1169.928011261,509.068887230,0.051299814,0.064289788,0.247823389,0.569540847,261669.681572,51293.714881,0.016872798,0.000161221,0.026470878
