k,n,x,K,Kext,Kprime,Kprime_over_K,S,sqrt_sumR2_all,sqrt_sumR2_sf,c_all,c_sf
9,24470,598829840,7444,3828050,274392,36.860828,3675.220579675,10710.542443345,8444.905666718,0.343140471,0.435199720
9,24470,598829840,7444,3828050,292447,39.286271,2604.718490703,10802.459630100,8515.867673492,0.241122724,0.305866482
9,24470,598829840,7444,3828050,311690,41.871306,2362.475682237,10913.930836964,8601.853902267,0.216464234,0.274647269
9,24470,598829840,7444,3828050,332200,44.626545,5182.464831569,11010.782021057,8676.540210226,0.470671822,0.597296239
9,24470,598829840,7444,3828050,354059,47.563004,5962.093415433,11086.798732311,8735.249974489,0.537765099,0.682532662
9,24470,598829840,7444,3828050,377357,50.692773,4385.980155360,11153.825014862,8786.939764695,0.393226552,0.499147630
9,24470,598829840,7444,3828050,402187,54.028345,4226.227407559,11245.212455389,8857.406285813,0.375824594,0.477140516
9,24470,598829840,7444,3828050,428651,57.583423,3403.992255029,11385.450718058,8965.587836608,0.298977383,0.379673070
9,24470,598829840,7444,3828050,456857,61.372515,4073.790142099,11481.743944374,9039.974055391,0.354805869,0.450641796
9,24470,598829840,7444,3828050,486919,65.410935,4807.869199290,11578.111406981,9114.426711017,0.415255047,0.527500999
9,24470,598829840,7444,3828050,518959,69.715073,6026.757415623,11682.161682053,9194.775817866,0.515894025,0.655454525
9,24470,598829840,7444,3828050,553107,74.302391,4986.713370276,11760.654503916,9255.438172148,0.424016654,0.538787389
9,24470,598829840,7444,3828050,589502,79.191564,6769.511862204,11854.036870906,9327.550691988,0.571072280,0.725754497
9,24470,598829840,7444,3828050,628291,84.402337,5692.565851627,11978.851865669,9424.029227221,0.475217985,0.604047984
9,24470,598829840,7444,3828050,669634,89.956206,3467.660510780,12097.350740573,9515.599253806,0.286646274,0.364418511
9,24470,598829840,7444,3828050,713696,95.875336,4631.026955016,12199.740304846,9594.748029666,0.379600454,0.482662696
9,24470,598829840,7444,3828050,760658,102.184041,4284.978028015,12323.972255716,9690.747332897,0.347694553,0.442172093
9,24470,598829840,7444,3828050,810710,108.907845,5408.033209457,12424.122800692,9768.192524072,0.435284913,0.553637041
9,24470,598829840,7444,3828050,864056,116.074154,5884.882335942,12531.784486051,9851.441788152,0.469596516,0.597362545
9,24470,598829840,7444,3828050,920912,123.711983,6436.022329480,12614.013571013,9915.041123942,0.510227953,0.649117059
9,24470,598829840,7444,3828050,981509,131.852364,4244.120696937,12722.495681196,9998.932214916,0.333591836,0.424457393
9,24470,598829840,7444,3828050,1046093,140.528345,3255.441347603,12868.495161412,10111.888538353,0.252977625,0.321941973
9,24470,598829840,7444,3828050,1114927,149.775255,5320.194604245,13036.853901059,10242.145031048,0.408088841,0.519441444
9,24470,598829840,7444,3828050,1188291,159.630709,6252.863168128,13144.991827404,10325.807740069,0.475684067,0.605556807
9,24470,598829840,7444,3828050,1266481,170.134471,6153.312926125,13246.337257853,10404.236943514,0.464529387,0.591423759
9,24470,598829840,7444,3828050,1349817,181.329527,5340.205379525,13346.063124711,10481.435473519,0.400133382,0.509491796
9,24470,598829840,7444,3828050,1438637,193.261284,5595.654987646,13486.442652237,10590.133379213,0.414909634,0.528383807
9,24470,598829840,7444,3828050,1533300,205.977969,6157.569737287,13622.127206726,10695.166715559,0.452027032,0.575733871
9,24470,598829840,7444,3828050,1634193,219.531569,4722.744992401,13760.672425196,10802.484750648,0.343205975,0.437190619
9,24470,598829840,7444,3828050,1741725,233.977028,3107.145248840,13909.870146555,10918.029360130,0.223377013,0.284588468
9,24470,598829840,7444,3828050,1856332,249.372918,3407.849441084,14059.595900093,11034.013593140,0.242386016,0.308849487
9,24470,598829840,7444,3828050,1978481,265.781972,5593.417713732,14182.586611235,11129.292892554,0.394386290,0.502585184
9,24470,598829840,7444,3828050,2108667,283.270688,6876.665299931,14276.331676585,11201.924080070,0.481682932,0.613882513
9,24470,598829840,7444,3828050,2247419,301.910129,5866.907691313,14380.820493175,11282.873876355,0.407967521,0.519983451
9,24470,598829840,7444,3828050,2395302,321.776196,2947.106195501,14511.935008195,11384.475669529,0.203081546,0.258870613
9,26854,721191024,8966,4000000,9,0.001004,1511.848645219,2760.429735099,2511.467726309,0.547685973,0.601978130
9,26854,721191024,8966,4000000,10,0.001115,1005.433260988,2806.497615144,2562.016136108,0.358251956,0.392438302
9,26854,721191024,8966,4000000,10,0.001115,1005.433260988,2806.497615144,2562.016136108,0.358251956,0.392438302
9,26854,721191024,8966,4000000,11,0.001227,1658.321536337,2881.439217456,2643.896704065,0.575518486,0.627226296
9,26854,721191024,8966,4000000,12,0.001338,1658.321536337,2941.811733963,2643.896704065,0.563707567,0.627226296
9,26854,721191024,8966,4000000,12,0.001338,1658.321536337,2941.811733963,2643.896704065,0.563707567,0.627226296
9,26854,721191024,8966,4000000,13,0.001450,2275.210399814,3005.795759523,2714.910984111,0.756941117,0.838042357
9,26854,721191024,8966,4000000,14,0.001561,1802.138081309,3042.795682675,2755.819128713,0.592263914,0.653939173
9,26854,721191024,8966,4000000,15,0.001673,1275.728020266,3087.994999813,2805.645491246,0.413125028,0.454700362
9,26854,721191024,8966,4000000,16,0.001785,1275.728020266,3120.832783082,2805.645491246,0.408778076,0.454700362
9,26854,721191024,8966,4000000,17,0.001896,1710.309151871,3150.945575523,2839.103270840,0.542792349,0.602411744
9,26854,721191024,8966,4000000,18,0.002008,1710.309151871,3176.270488264,2839.103270840,0.538464579,0.602411744
9,26854,721191024,8966,4000000,19,0.002119,2320.708255644,3234.390403230,2903.979071616,0.717510247,0.799147721
9,26854,721191024,8966,4000000,21,0.002342,1846.049239338,3317.065182544,2942.515187751,0.556530890,0.627371185
9,26854,721191024,8966,4000000,22,0.002454,1515.727899268,3333.471705737,2960.997774037,0.454699494,0.511897683
9,26854,721191024,8966,4000000,23,0.002565,1820.380912239,3347.364197583,2976.629180157,0.543825173,0.611557840
9,26854,721191024,8966,4000000,25,0.002788,1820.380912239,3387.728377358,2976.629180157,0.537345593,0.611557840
9,26854,721191024,8966,4000000,26,0.002900,1479.669409405,3404.818333909,2996.065020043,0.434581016,0.493870927
9,26854,721191024,8966,4000000,28,0.003123,1479.669409405,3453.290373830,2996.065020043,0.428481028,0.493870927
9,26854,721191024,8966,4000000,30,0.003346,2195.293899243,3490.400997339,3038.764604336,0.628951774,0.722429732
9,26854,721191024,8966,4000000,32,0.003569,2574.827107430,3535.857508573,3062.374205854,0.728204432,0.840794408
9,26854,721191024,8966,4000000,34,0.003792,1874.512889986,3570.664957337,3102.498298679,0.524975855,0.604194655
9,26854,721191024,8966,4000000,36,0.004015,1511.583999139,3599.647976718,3123.653801738,0.419925506,0.483915342
9,26854,721191024,8966,4000000,39,0.004350,1209.520211703,3637.155165309,3166.803627218,0.332545673,0.381937232
9,26854,721191024,8966,4000000,41,0.004573,1403.035892884,3649.771604569,3172.710754579,0.384417450,0.442219919
9,26854,721191024,8966,4000000,44,0.004907,2069.373364710,3700.195918167,3207.643261620,0.559260485,0.645138251
9,26854,721191024,8966,4000000,47,0.005242,2082.313729413,3743.144093424,3241.069970120,0.556300713,0.642477252
9,26854,721191024,8966,4000000,50,0.005577,2082.313729413,3778.531041126,3241.069970120,0.551090809,0.642477252
9,26854,721191024,8966,4000000,53,0.005911,2129.293182130,3815.344328933,3271.280493317,0.558086767,0.650905108
9,26854,721191024,8966,4000000,57,0.006357,1614.900184310,3848.181734002,3291.943201051,0.419652786,0.490561375
9,26854,721191024,8966,4000000,61,0.006803,1916.285700861,3873.968650103,3315.048770385,0.494656997,0.578056564
9,26854,721191024,8966,4000000,65,0.007250,1471.283844494,3906.412985842,3330.028728972,0.376632949,0.441823169
9,26854,721191024,8966,4000000,69,0.007696,1650.787986119,3945.256316445,3363.349964775,0.418423508,0.490816598
9,26854,721191024,8966,4000000,73,0.008142,2554.118888401,3994.247834640,3403.984926099,0.639449277,0.750332021
9,26854,721191024,8966,4000000,78,0.008700,2366.575711390,4027.325990053,3424.297393163,0.587629538,0.691112786
9,26854,721191024,8966,4000000,83,0.009257,2675.758724115,4058.298581017,3445.371107313,0.659330178,0.776624242
9,26854,721191024,8966,4000000,89,0.009926,2199.230543375,4104.956801855,3483.751762662,0.535749985,0.631282219
9,26854,721191024,8966,4000000,95,0.010596,1312.645642231,4142.381037992,3511.949386086,0.316881917,0.373765535
9,26854,721191024,8966,4000000,101,0.011265,1682.297681438,4169.431595062,3521.682050802,0.403483699,0.477697208
9,26854,721191024,8966,4000000,108,0.012046,2229.914644159,4208.986164150,3553.090085923,0.529798521,0.627598679
9,26854,721191024,8966,4000000,115,0.012826,2620.098880160,4257.014772535,3600.022502255,0.615477986,0.727800695
9,26854,721191024,8966,4000000,122,0.013607,1959.348167990,4296.745455519,3620.183158158,0.456007503,0.541229016
9,26854,721191024,8966,4000000,130,0.014499,1915.634784356,4344.580206422,3649.629802232,0.440925174,0.524884684
9,26854,721191024,8966,4000000,139,0.015503,2259.159447733,4368.046275065,3669.636527612,0.517201354,0.615635753
9,26854,721191024,8966,4000000,148,0.016507,1502.811937331,4392.915501006,3685.231972934,0.342098986,0.407793037
9,26854,721191024,8966,4000000,158,0.017622,1876.908471759,4434.525260356,3715.573339783,0.423249020,0.505146393
9,26854,721191024,8966,4000000,168,0.018737,1953.382689527,4481.706367976,3751.263371211,0.435856910,0.520726618
9,26854,721191024,8966,4000000,179,0.019964,2384.190554716,4517.555040095,3775.683561847,0.527761263,0.631459315
9,26854,721191024,8966,4000000,191,0.021303,2820.957518445,4558.029532290,3807.217427117,0.618898473,0.740949938
9,26854,721191024,8966,4000000,204,0.022753,2680.229876094,4608.469483330,3846.110693197,0.581587854,0.696867586
9,26854,721191024,8966,4000000,217,0.024203,1698.170787714,4635.046389413,3868.282716883,0.366376223,0.438998623
9,26854,721191024,8966,4000000,231,0.025764,2084.113880611,4663.657893095,3893.289575252,0.446883954,0.535309239
9,26854,721191024,8966,4000000,246,0.027437,2501.197590838,4709.760572924,3919.684381092,0.531066824,0.638111988
9,26854,721191024,8966,4000000,263,0.029333,2429.735204881,4747.491554110,3949.459742857,0.511793476,0.615206981
9,26854,721191024,8966,4000000,280,0.031229,2598.148531986,4787.757576881,3973.470327643,0.542665014,0.653873898
9,26854,721191024,8966,4000000,298,0.033237,3127.211341913,4840.916981449,4013.389617970,0.645995656,0.779194556
9,26854,721191024,8966,4000000,318,0.035467,2796.329128187,4883.111603464,4047.057954654,0.572653127,0.690953567
9,26854,721191024,8966,4000000,339,0.037810,1963.191010861,4913.648666708,4069.278524008,0.399538336,0.482442035
9,26854,721191024,8966,4000000,361,0.040263,2243.230233469,4942.039944638,4085.403904065,0.453907750,0.549084077
9,26854,721191024,8966,4000000,385,0.042940,2425.276047878,4976.129581083,4109.202738387,0.487382012,0.590205985
9,26854,721191024,8966,4000000,410,0.045728,2351.114781773,5030.411516067,4153.572552137,0.467380208,0.566046398
9,26854,721191024,8966,4000000,437,0.048740,2721.995627291,5079.515920152,4191.331469267,0.535876975,0.649434588
9,26854,721191024,8966,4000000,466,0.051974,2774.698099480,5123.998730532,4226.744329218,0.541510302,0.656462252
9,26854,721191024,8966,4000000,497,0.055432,2620.679198209,5153.797930275,4248.401234918,0.508494752,0.616862451
9,26854,721191024,8966,4000000,530,0.059112,2477.593694564,5199.233442130,4280.717467338,0.476530574,0.578780009
9,26854,721191024,8966,4000000,564,0.062904,1843.090929842,5238.178066336,4308.326261725,0.351857250,0.427797436
9,26854,721191024,8966,4000000,601,0.067031,1854.888835026,5273.656341397,4334.875300282,0.351727287,0.427899007
9,26854,721191024,8966,4000000,641,0.071492,2178.766735891,5311.962860946,4361.386608220,0.410162268,0.499558267
9,26854,721191024,8966,4000000,683,0.076177,3317.792867738,5372.325881792,4410.052999108,0.617571037,0.752324942
9,26854,721191024,8966,4000000,728,0.081196,2238.541124191,5422.002351149,4443.429001740,0.412862441,0.503786855
9,26854,721191024,8966,4000000,776,0.086549,2257.869600848,5463.651805090,4472.884940292,0.413252836,0.504790450
9,26854,721191024,8966,4000000,827,0.092237,2303.866014248,5493.604142839,4496.851349391,0.419372411,0.512328702
9,26854,721191024,8966,4000000,882,0.098372,2051.579739940,5528.622272687,4519.395322194,0.371083362,0.453950052
9,26854,721191024,8966,4000000,940,0.104841,1778.264593941,5570.625959398,4551.626048079,0.319221683,0.390687762
9,26854,721191024,8966,4000000,1001,0.111644,2031.276989066,5620.888801747,4588.374371174,0.361380034,0.442700797
9,26854,721191024,8966,4000000,1067,0.119005,2781.304058481,5670.269730196,4624.726314270,0.490506482,0.601398628
9,26854,721191024,8966,4000000,1138,0.126924,3060.420644181,5727.851583007,4667.495692078,0.534305158,0.655687942
9,26854,721191024,8966,4000000,1212,0.135177,2374.744747848,5759.212078732,4691.148285455,0.412338479,0.506218223
9,26854,721191024,8966,4000000,1292,0.144100,2280.457069251,5805.699484383,4726.343704206,0.392796264,0.482499203
9,26854,721191024,8966,4000000,1377,0.153580,1945.964196413,5842.794895837,4755.137571447,0.333053655,0.409234048
9,26854,721191024,8966,4000000,1468,0.163730,2133.804265847,5884.191899429,4786.066215702,0.362633358,0.445836762
9,26854,721191024,8966,4000000,1564,0.174437,2615.124533593,5940.341339315,4829.015998389,0.440231358,0.541543978
9,26854,721191024,8966,4000000,1667,0.185925,3215.000818957,5982.295587735,4860.198822107,0.537419252,0.661495741
9,26854,721191024,8966,4000000,1777,0.198193,2771.544212639,6046.401122686,4905.470569911,0.458379151,0.564990488
9,26854,721191024,8966,4000000,1894,0.211242,2572.944844849,6097.237645707,4942.298205133,0.421985331,0.520596843
9,26854,721191024,8966,4000000,2019,0.225184,2130.769980579,6138.174545709,4973.674783247,0.347134146,0.428409591
9,26854,721191024,8966,4000000,2152,0.240018,2338.333492734,6166.582373974,4994.594022793,0.379194398,0.468172885
9,26854,721191024,8966,4000000,2293,0.255744,2394.438285387,6206.894204768,5025.615449662,0.385770759,0.476446777
9,26854,721191024,8966,4000000,2444,0.272585,3421.046222087,6283.521044081,5083.730134596,0.544447325,0.672940170
9,26854,721191024,8966,4000000,2605,0.290542,2235.474416739,6332.610689077,5120.964227823,0.353009924,0.436533886
9,26854,721191024,8966,4000000,2776,0.309614,3681.565093616,6380.856072673,5157.565911728,0.576970402,0.713818331
9,26854,721191024,8966,4000000,2959,0.330025,3729.732023461,6425.942799255,5191.768489074,0.580417869,0.718393363
9,26854,721191024,8966,4000000,3154,0.351773,2325.254308173,6473.828953421,5228.332983389,0.359177594,0.444741051
9,26854,721191024,8966,4000000,3361,0.374861,2033.175553447,6521.615638055,5264.177350140,0.311759488,0.386228544
9,26854,721191024,8966,4000000,3582,0.399509,2687.036555453,6569.892480568,5299.847074696,0.408992470,0.507002658
9,26854,721191024,8966,4000000,3818,0.425831,3212.633001211,6615.326654946,5333.938264127,0.485634825,0.602300372
9,26854,721191024,8966,4000000,4069,0.453826,3548.753827966,6673.829025350,5378.207744987,0.531741795,0.659839485
9,26854,721191024,8966,4000000,4337,0.483716,3252.903522495,6747.615465811,5434.115598917,0.482081935,0.598607715
9,26854,721191024,8966,4000000,4622,0.515503,2998.707337699,6792.623106455,5467.988165527,0.441465291,0.548411454
9,26854,721191024,8966,4000000,4926,0.549409,2348.912720652,6833.365940555,5498.820340407,0.343741685,0.427166660
9,26854,721191024,8966,4000000,5251,0.585657,3077.810601318,6876.502670852,5531.043385714,0.447583714,0.556461121
9,26854,721191024,8966,4000000,5596,0.624136,2771.819364848,6927.675012565,5569.286574444,0.400108169,0.497697385
9,26854,721191024,8966,4000000,5964,0.665180,3277.879659975,6982.829881258,5611.278018479,0.469419951,0.584159197
9,26854,721191024,8966,4000000,6357,0.709012,4054.840553545,7054.698766078,5666.270964638,0.574771608,0.715610069
9,26854,721191024,8966,4000000,6775,0.755632,3866.013754246,7113.268570235,5710.820744898,0.543493292,0.676962897
9,26854,721191024,8966,4000000,7221,0.805376,3340.903576190,7162.011971937,5747.206654595,0.466475564,0.581309108
9,26854,721191024,8966,4000000,7696,0.858354,3322.390698087,7203.859089316,5779.192487142,0.461195959,0.574888396
9,26854,721191024,8966,4000000,8203,0.914901,2029.331800447,7266.577486563,5826.945077163,0.279269271,0.348266849
9,26854,721191024,8966,4000000,8742,0.975017,2381.403136850,7320.699865920,5867.960370971,0.325297196,0.405831496
9,26854,721191024,8966,4000000,9317,1.039148,2934.033149872,7377.411583093,5910.913176085,0.397704956,0.496375613
9,26854,721191024,8966,4000000,9931,1.107629,4414.992483497,7439.077374908,5957.816074912,0.593486566,0.741042091
9,26854,721191024,8966,4000000,10584,1.180460,3572.351651310,7512.847293372,6013.493707914,0.475499037,0.594055939
9,26854,721191024,8966,4000000,11280,1.258086,3120.669910345,7575.589280660,6060.645169113,0.411937579,0.514907213
9,26854,721191024,8966,4000000,12023,1.340955,2272.476501819,7622.324861774,6096.307815190,0.298134302,0.372762756
9,26854,721191024,8966,4000000,12814,1.429177,2491.363682606,7659.575501707,6124.629559546,0.325261326,0.406777856
9,26854,721191024,8966,4000000,13657,1.523199,2591.624163736,7727.270967467,6176.170486005,0.335386733,0.419616682
9,26854,721191024,8966,4000000,14556,1.623466,2690.184766743,7792.649146770,6225.912584738,0.345220825,0.432094850
9,26854,721191024,8966,4000000,15513,1.730203,3327.581903867,7872.844178197,6287.476457283,0.422665790,0.529239660
9,26854,721191024,8966,4000000,16534,1.844078,3905.831302445,7930.811421924,6331.624935964,0.492488233,0.616876606
9,26854,721191024,8966,4000000,17622,1.965425,3464.247034739,7984.680940810,6372.832071449,0.433861673,0.543596159
9,26854,721191024,8966,4000000,18782,2.094803,2942.759572869,8054.725204780,6425.951107661,0.365345744,0.457949263
9,26854,721191024,8966,4000000,20018,2.232657,2164.117469605,8112.237894721,6469.939971752,0.266771944,0.334488029
9,26854,721191024,8966,4000000,21335,2.379545,1997.804730457,8164.443570195,6509.649501915,0.244695761,0.306898971
9,26854,721191024,8966,4000000,22739,2.536137,3398.756429436,8242.803915972,6569.252549623,0.412330132,0.517373385
9,26854,721191024,8966,4000000,24235,2.702989,4705.639759078,8328.664573145,6634.831435738,0.564993309,0.709232752
9,26854,721191024,8966,4000000,25830,2.880883,3349.361360379,8392.450013274,6683.365331792,0.399092203,0.501148926
9,26854,721191024,8966,4000000,27529,3.070377,2666.488375059,8459.924218028,6735.055229149,0.315190575,0.395911880
9,26854,721191024,8966,4000000,29341,3.272474,3169.572789178,8529.097401126,6787.826863938,0.371618782,0.466949563
9,26854,721191024,8966,4000000,31271,3.487731,2345.281049315,8574.222128668,6822.240245202,0.273526976,0.343769930
9,26854,721191024,8966,4000000,33329,3.717265,2848.717342306,8635.680683923,6868.982622097,0.329877568,0.414721874
9,26854,721191024,8966,4000000,35522,3.961856,3423.620697836,8721.393925569,6934.570930162,0.392554301,0.493703321
9,26854,721191024,8966,4000000,37859,4.222507,3999.478236478,8819.264971523,7009.190228841,0.453493375,0.570604892
9,26854,721191024,8966,4000000,40351,4.500446,3537.795682834,8882.571073516,7057.690292922,0.398285097,0.501268196
9,26854,721191024,8966,4000000,43006,4.796565,5009.117493711,8956.389189713,7114.453500358,0.559278677,0.704076215
9,26854,721191024,8966,4000000,45836,5.112202,3333.117301703,9008.903760864,7154.723932396,0.369980343,0.465862461
9,26854,721191024,8966,4000000,48852,5.448584,2005.885813626,9077.165910745,7206.888960900,0.220981508,0.278328947
9,26854,721191024,8966,4000000,52066,5.807049,3567.868020843,9168.533472512,7276.980620458,0.389142716,0.490295111
9,26854,721191024,8966,4000000,55492,6.189159,3299.081987360,9236.763014058,7329.166298097,0.357168630,0.450130595
9,26854,721191024,8966,4000000,59144,6.596476,5569.733893107,9320.492180023,7393.119475524,0.597579375,0.753367224
9,26854,721191024,8966,4000000,63035,7.030448,4598.883286495,9428.406964122,7475.999633063,0.487768857,0.615152958
9,26854,721191024,8966,4000000,67183,7.493085,3107.043388030,9506.479456653,7535.840615759,0.326834282,0.412302163
9,26854,721191024,8966,4000000,71604,7.986170,3437.186044670,9564.113431078,7580.069365429,0.359383655,0.453450474
9,26854,721191024,8966,4000000,76315,8.511599,3779.471425539,9620.936355232,7623.687474682,0.392838211,0.495753720
9,26854,721191024,8966,4000000,81337,9.071715,3784.384521045,9702.372155317,7686.067727497,0.390047347,0.492369396
9,26854,721191024,8966,4000000,86689,9.668637,2669.264237657,9805.994636502,7765.597162742,0.272207393,0.343729424
9,26854,721191024,8966,4000000,92393,10.304818,3820.092933997,9899.705962325,7837.736910781,0.385879434,0.487397444
9,26854,721191024,8966,4000000,98473,10.982936,4358.294690605,9993.505118402,7909.692933420,0.436112719,0.551006812
9,26854,721191024,8966,4000000,104953,11.705666,3760.629287351,10066.884013031,7966.074928680,0.373564380,0.472080582
9,26854,721191024,8966,4000000,111858,12.475797,2947.381709812,10150.187433080,8030.166463862,0.290377072,0.367038681
9,26854,721191024,8966,4000000,119219,13.296788,1836.634166915,10228.957827994,8090.549053185,0.179552423,0.227009830
9,26854,721191024,8966,4000000,127064,14.171760,2743.817988277,10310.279312519,8153.172057725,0.266124506,0.336533802
9,26854,721191024,8966,4000000,135425,15.104283,3056.842699790,10417.608794067,8235.650718666,0.293430360,0.371171970
9,26854,721191024,8966,4000000,144336,16.098149,3986.108464736,10509.085408288,8306.093492422,0.379301177,0.479901709
9,26854,721191024,8966,4000000,153833,17.157372,4770.326539185,10612.375834219,8385.530459275,0.449505993,0.568875942
9,26854,721191024,8966,4000000,163955,18.286304,3210.654560404,10704.200755836,8456.077368243,0.299943418,0.379686044
9,26854,721191024,8966,4000000,174744,19.489627,2568.392419158,10780.102674214,8514.520616524,0.238253057,0.301648506
9,26854,721191024,8966,4000000,186242,20.772028,3158.201855504,10859.161341297,8575.500352062,0.290832943,0.368281934
9,26854,721191024,8966,4000000,198497,22.138858,3463.321080479,10942.264594106,8639.333108885,0.316508621,0.400878290
9,26854,721191024,8966,4000000,211559,23.595695,4371.305381366,11056.240335152,8727.187754269,0.395369967,0.500883618
9,26854,721191024,8966,4000000,225479,25.148227,4946.305232325,11179.823397238,8822.417663995,0.442431428,0.560651901
9,26854,721191024,8966,4000000,240316,26.803034,4240.401848123,11285.468970858,8903.792805885,0.375739977,0.476246690
9,26854,721191024,8966,4000000,256129,28.566696,4772.237208303,11357.008619398,8958.879270560,0.420201954,0.532682389
9,26854,721191024,8966,4000000,272983,30.446464,4457.122882540,11451.464258969,9031.645439841,0.389218600,0.493500649
9,26854,721191024,8966,4000000,290945,32.449810,2736.247243969,11573.922412122,9126.174262277,0.236414860,0.299824128
9,26854,721191024,8966,4000000,310090,34.585099,2147.319459479,11661.423396311,9193.643677577,0.184138710,0.233565661
9,26854,721191024,8966,4000000,330494,36.860807,5516.414935148,11785.732719102,9289.482514233,0.468058717,0.593834471
9,26854,721191024,8966,4000000,352241,39.286304,6544.657653227,11886.360018665,9367.149352759,0.550602341,0.698681894
9,26854,721191024,8966,4000000,375419,41.871403,3914.129693665,12008.361841762,9461.173118764,0.325950346,0.413704479
9,26854,721191024,8966,4000000,400122,44.626589,3822.199197386,12114.322284751,9542.904251957,0.315510774,0.400527879
9,26854,721191024,8966,4000000,426450,47.563016,2556.689608588,12197.579679150,9607.122587202,0.209606305,0.266124387
9,26854,721191024,8966,4000000,454511,50.692728,3428.379583627,12270.919527697,9663.743750110,0.279390601,0.354767228
9,26854,721191024,8966,4000000,484418,54.028329,3617.155783114,12370.996302161,9741.015592666,0.292390014,0.371332511
9,26854,721191024,8966,4000000,516293,57.583426,4123.891526521,12524.641110885,9859.686920279,0.329262251,0.418257857
9,26854,721191024,8966,4000000,550266,61.372518,4290.919177465,12629.880284852,9940.972669674,0.339743456,0.431639772
9,26854,721191024,8966,4000000,586474,65.410886,5216.359221802,12735.453606724,10022.502378607,0.409593516,0.520464753
9,26854,721191024,8966,4000000,625065,69.715035,5946.413659911,12849.360821130,10110.552439472,0.462778946,0.588139342
9,26854,721191024,8966,4000000,666195,74.302364,3432.261153646,12935.354824112,10176.996297784,0.265339544,0.337256795
9,26854,721191024,8966,4000000,710031,79.191501,3534.032039835,13037.636293760,10256.034621419,0.271063862,0.344580744
9,26854,721191024,8966,4000000,756752,84.402409,4094.828701729,13174.279774842,10361.608820391,0.310819929,0.395192366
9,26854,721191024,8966,4000000,806547,89.956168,5192.372473219,13304.025839444,10461.930094998,0.390285808,0.496311142
9,26854,721191024,8966,4000000,859619,95.875418,5401.665153708,13416.178677500,10548.633995249,0.402623227,0.512072478
9,26854,721191024,8966,4000000,916182,102.184029,6517.994644425,13552.236790544,10653.845345802,0.480953421,0.611797378
9,26854,721191024,8966,4000000,976468,108.907874,4734.916963662,13661.968885989,10738.736395824,0.346576471,0.440919377
9,26854,721191024,8966,4000000,1040721,116.074169,3307.940052053,13779.793818793,10829.860126878,0.240057297,0.305446240
9,26854,721191024,8966,4000000,1109201,123.711912,4279.209111125,13869.888993017,10899.560951646,0.308525116,0.392603806
9,26854,721191024,8966,4000000,1182188,131.852331,5466.090014161,13988.767748867,10991.503719408,0.390748500,0.497301384
9,26854,721191024,8966,4000000,1259977,140.528329,5326.031657278,14148.706055102,11115.250424545,0.376432420,0.479164342
9,26854,721191024,8966,4000000,1342885,149.775262,5198.109586014,14333.173801935,11258.042127706,0.362662845,0.461724119
9,26854,721191024,8966,4000000,1431248,159.630605,4519.870861922,14451.486002928,11349.626127530,0.312761668,0.398239626
9,26854,721191024,8966,4000000,1525426,170.134508,6290.266879606,14562.516446016,11435.570113796,0.431949169,0.550061503
9,26854,721191024,8966,4000000,1625801,181.329578,3609.152681807,14671.791900380,11520.194477589,0.245992630,0.313289215
9,26854,721191024,8966,4000000,1732780,193.261209,2750.475559693,14825.710141095,11639.365343196,0.185520662,0.236308036
9,26854,721191024,8966,4000000,1846799,205.978028,2680.571925835,14974.272281065,11754.412204513,0.179011833,0.228048147
9,26854,721191024,8966,4000000,1968320,219.531564,6535.324239714,15126.155582829,11872.060958605,0.432054543,0.550479337
9,26854,721191024,8966,4000000,2097838,233.977024,7070.127844263,15289.649080068,11998.678103632,0.462412695,0.589242230
9,26854,721191024,8966,4000000,2235878,249.372965,5886.282758678,15453.576074658,12125.652836659,0.380901012,0.485440482
9,26854,721191024,8966,4000000,2383001,265.781954,3151.481657442,15588.395157778,12230.135898866,0.202168448,0.257681655
9,26854,721191024,8966,4000000,2539805,283.270689,2762.289627126,15690.954060557,12309.594197665,0.176043446,0.224401356
9,26854,721191024,8966,4000000,2706927,301.910216,4311.980884300,15805.607655295,12398.443248911,0.272813357,0.347784056
9,26854,721191024,8966,4000000,2885045,321.776154,5073.605330997,15949.291252650,12509.816481832,0.318108513,0.405569925
9,29237,854860643,10627,4000000,11,0.001035,1682.904521001,3025.553158543,2676.282993791,0.556230359,0.628821588
9,29237,854860643,10627,4000000,11,0.001035,1682.904521001,3025.553158543,2676.282993791,0.556230359,0.628821588
9,29237,854860643,10627,4000000,12,0.001129,1682.904521001,3070.249709498,2676.282993791,0.548132784,0.628821588
9,29237,854860643,10627,4000000,13,0.001223,2415.508861369,3156.444581836,2774.743192149,0.765262560,0.870534206
9,29237,854860643,10627,4000000,14,0.001317,1950.567038350,3190.503611813,2813.426857264,0.611366504,0.693306468
9,29237,854860643,10627,4000000,15,0.001411,1428.203746209,3232.982633107,2861.509058198,0.441760414,0.499108588
9,29237,854860643,10627,4000000,16,0.001506,1428.203746209,3260.608341676,2861.509058198,0.438017571,0.499108588
9,29237,854860643,10627,4000000,17,0.001600,1898.571753204,3294.360760422,2899.910369676,0.576309606,0.654700150
9,29237,854860643,10627,4000000,18,0.001694,1898.571753204,3317.259782367,2899.910369676,0.572331345,0.654700150
9,29237,854860643,10627,4000000,19,0.001788,2398.899414413,3354.778715844,2942.755158134,0.715069344,0.815188246
