j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
4019,4524.973397160755773243618601,1.015335658760e+00,1.542426745,5.063413953908e-02,-2.098597881,5.100227879e-02,-5.958905723e+02,-3.889826405e+02,-5.862585997e+02,-3.793506679e+02,5.315770619e+03,6.982812642e+04
4020,4525.790882296900267871033145,3.329906222855e+00,1.375080630,1.693671019804e-01,-1.500211300,-2.388971400e-02,-5.959144620e+02,-3.890065302e+02,-5.862603395e+02,-3.793524077e+02,5.316109354e+03,6.983277938e+04
4021,4526.348586358787751873392686,4.259957005519e+00,0.002734458,2.272334483616e-01,-0.375633625,-4.227793540e-01,-5.963372414e+02,-3.894293096e+02,-5.862615290e+02,-3.793535972e+02,5.316563821e+03,6.983873119e+04
4022,4527.353633124018429918452023,3.985589313837e+00,0.294365869,2.121171299578e-01,-2.591919398,3.617425432e-01,-5.959754988e+02,-3.890675670e+02,-5.862637658e+02,-3.793558340e+02,5.316988055e+03,6.984429843e+04
4023,4527.943893544785588109725840,3.030406067075e+00,-1.140142252,1.547501377414e-01,-1.020153100,-1.619415276e-01,-5.961374404e+02,-3.892295085e+02,-5.862650318e+02,-3.793571000e+02,5.317297555e+03,6.984853088e+04
4024,4529.069234592007498259576946,1.368385381240e+00,-0.376411893,6.672938129952e-02,-0.797707349,-9.320086331e-02,-5.962306412e+02,-3.893227094e+02,-5.862674848e+02,-3.793595530e+02,5.317431014e+03,6.985044158e+04
4025,4530.025233174411323526469541,1.188990319960e+00,0.043448232,6.220599849950e-02,2.622724198,1.080369977e-01,-5.961226042e+02,-3.892146724e+02,-5.862695874e+02,-3.793616556e+02,5.317555426e+03,6.985210143e+04
4026,4531.318968337886596724273819,3.075282472696e+00,0.120140487,1.711451643735e-01,-1.728051867,5.360547372e-02,-5.960689987e+02,-3.891610669e+02,-5.862724005e+02,-3.793644687e+02,5.317897716e+03,6.985639336e+04
4027,4531.643575987181310538825048,2.758445766657e+00,-0.905681965,1.527553044572e-01,2.356854433,2.161711427e-01,-5.958528276e+02,-3.889448958e+02,-5.862731023e+02,-3.793651705e+02,5.318203227e+03,6.986024282e+04
4028,4533.297976471441726615658025,1.031292125753e+00,0.978860680,5.313297572161e-02,-0.357858667,-9.953389864e-02,-5.959523615e+02,-3.890444297e+02,-5.862765983e+02,-3.793686665e+02,5.318309493e+03,6.986168149e+04
4029,4534.135598244321343192504626,1.306960175292e+00,0.664540567,5.984475530632e-02,0.308810459,-1.140276912e-01,-5.960663892e+02,-3.891584574e+02,-5.862783858e+02,-3.793704540e+02,5.318429182e+03,6.986350437e+04
4030,4534.935556004702284227945061,1.270194423252e+00,-0.079990128,5.561074826453e-02,-0.269455989,-1.072081643e-01,-5.961735974e+02,-3.892656656e+02,-5.862801124e+02,-3.793721806e+02,5.318540404e+03,6.986527567e+04
4031,4535.907562516729376514379598,1.051608980188e+00,0.341803947,4.762737011831e-02,-2.848044698,9.118005685e-02,-5.960824173e+02,-3.891744855e+02,-5.862822325e+02,-3.793743007e+02,5.318635658e+03,6.986674183e+04
4032,4537.252568547485587415565651,3.657933307006e+00,1.214309843,1.869443252382e-01,0.819151607,-2.553065974e-01,-5.963377239e+02,-3.894297921e+02,-5.862851376e+02,-3.793772058e+02,5.319009547e+03,6.987184024e+04
4033,4537.806098343882329936862838,4.935933338204e+00,0.081956929,2.429746828752e-01,2.213802791,2.913772860e-01,-5.960463466e+02,-3.891384148e+02,-5.862863639e+02,-3.793784320e+02,5.319495496e+03,6.987871908e+04
4034,4538.508935088108176774141129,3.343861011424e+00,-0.818462577,1.504298724302e-01,0.057466996,-3.003630936e-01,-5.963467097e+02,-3.894387779e+02,-5.862878753e+02,-3.793799435e+02,5.319796356e+03,6.988337844e+04
4035,4539.188862923705849811772038,2.229193826578e+00,-1.717799230,1.122725421225e-01,-2.507154796,1.808497379e-01,-5.961658600e+02,-3.892579282e+02,-5.862893820e+02,-3.793814502e+02,5.320020901e+03,6.988648416e+04
4036,4540.347726623454188128500244,7.297736075606e-01,-1.161269887,3.825442234148e-02,-2.136556788,4.101317352e-02,-5.961248468e+02,-3.892169150e+02,-5.862919029e+02,-3.793839710e+02,5.320097410e+03,6.988750062e+04
4037,4542.129666250978635069532727,1.559497064392e+00,1.604420373,7.970590642444e-02,-1.794524598,3.536814236e-02,-5.960894787e+02,-3.891815468e+02,-5.862957605e+02,-3.793878286e+02,5.320256822e+03,6.988967190e+04
4038,4542.620486098007612372083963,2.431689988148e+00,0.328699595,1.318612372455e-01,-1.620864531,1.319859454e-02,-5.960762801e+02,-3.891683483e+02,-5.862968186e+02,-3.793888868e+02,5.320520544e+03,6.989305718e+04
4039,4543.746922273790999177631009,2.273075322936e+00,0.540783610,1.277938589037e-01,-2.112426691,1.317640781e-01,-5.959445160e+02,-3.890365842e+02,-5.862992431e+02,-3.793913113e+02,5.320776132e+03,6.989622085e+04
4040,4544.720271320875110382421492,4.144665412274e+00,0.777488717,2.230820540962e-01,1.356407503,-9.492154052e-02,-5.960394375e+02,-3.891315057e+02,-5.863013088e+02,-3.793933770e+02,5.321222296e+03,6.990198817e+04
4041,4545.263343636485154453098092,3.683086899689e+00,-0.614864445,1.881398995472e-01,2.217051047,2.265959253e-01,-5.958128416e+02,-3.889049098e+02,-5.863024723e+02,-3.793945405e+02,5.321598576e+03,6.990711259e+04
4042,4546.141207421271979845560540,1.490577450277e+00,-0.606066698,7.244411668112e-02,-2.334725285,1.002284597e-01,-5.957126131e+02,-3.888046813e+02,-5.863043088e+02,-3.793963770e+02,5.321743464e+03,6.990918609e+04
4043,4547.593415368720114184838546,3.383539947773e+00,0.385172575,1.816976078103e-01,-2.994760015,3.594848803e-01,-5.953531283e+02,-3.884451965e+02,-5.863073132e+02,-3.793993814e+02,5.322106860e+03,6.991389133e+04
4044,4547.938636006363253018544781,3.675384345707e+00,-0.635904354,2.017465612008e-01,1.427221232,-5.773273678e-02,-5.954108610e+02,-3.885029292e+02,-5.863079998e+02,-3.794000680e+02,5.322510353e+03,6.991900202e+04
4045,4549.281071828127811086350795,9.642958750395e-01,-0.379403827,4.248850990684e-02,-2.074118261,4.098765931e-02,-5.953698733e+02,-3.884619415e+02,-5.863106860e+02,-3.794027542e+02,5.322595330e+03,6.992034250e+04
4046,4550.068688879314210336149118,1.523834308225e+00,-0.588335409,8.023717201406e-02,-1.926416765,5.587268129e-02,-5.953140007e+02,-3.884060688e+02,-5.863122541e+02,-3.794043223e+02,5.322755804e+03,6.992246043e+04
4047,4550.979693585295962613643764,1.062801518012e+00,-0.415597410,5.714853464380e-02,0.454388011,-1.026993235e-01,-5.954167000e+02,-3.885087682e+02,-5.863140561e+02,-3.794061243e+02,5.322870101e+03,6.992393729e+04
4048,4552.321926160970289519545136,6.400489135410e-01,0.723604882,2.759882489798e-02,-1.836636913,1.450154967e-02,-5.954021984e+02,-3.884942666e+02,-5.863167399e+02,-3.794088081e+02,5.322925299e+03,6.992482643e+04
4049,4553.536850280879258971758921,2.361263363578e+00,1.604221134,1.200011309391e-01,-0.199610425,-2.352367530e-01,-5.956374352e+02,-3.887295034e+02,-5.863191640e+02,-3.794112322e+02,5.323165301e+03,6.992810578e+04
4050,4554.197951050969598706635230,3.106730519276e+00,0.516861468,1.416911134836e-01,2.939373924,2.776078529e-01,-5.953598273e+02,-3.884518955e+02,-5.863205167e+02,-3.794125849e+02,5.323448683e+03,6.993241981e+04
4051,4554.959391486876160667914538,3.717336371537e+00,-0.031237178,1.754341997739e-01,2.167091060,1.970408568e-01,-5.951627865e+02,-3.882548547e+02,-5.863220278e+02,-3.794140960e+02,5.323799552e+03,6.993758088e+04
4052,4555.595473599203158946601292,2.956777789278e+00,-1.099204754,1.469238810341e-01,-1.343046317,-6.634677217e-02,-5.952291332e+02,-3.883212014e+02,-5.863232622e+02,-3.794153304e+02,5.324093399e+03,6.994168542e+04
4053,4556.891310536484503768652987,1.856728602058e+00,0.034481416,8.688006903499e-02,1.990129189,7.074664980e-02,-5.951583866e+02,-3.882504548e+02,-5.863257947e+02,-3.794178629e+02,5.324267160e+03,6.994426217e+04
4054,4557.533974070577998530495888,2.002708802694e+00,-1.043536041,1.006942441641e-01,-1.443000536,-2.566660425e-02,-5.951840532e+02,-3.882761214e+02,-5.863270402e+02,-3.794191084e+02,5.324468548e+03,6.994704111e+04
4055,4558.396623828290441557161985,9.016066852630e-01,-0.890194626,4.732937435535e-02,0.225589767,-9.226031910e-02,-5.952763135e+02,-3.883683817e+02,-5.863287164e+02,-3.794207845e+02,5.324563207e+03,6.994829194e+04
4056,4560.215941097671281958776778,1.188965309131e+00,1.312337820,6.292120416014e-02,0.212739195,-1.230054465e-01,-5.953993190e+02,-3.884913872e+02,-5.863322860e+02,-3.794243542e+02,5.324689049e+03,6.994994077e+04
4057,4560.999833506231566524694955,2.460037498699e+00,1.172651034,1.240601444855e-01,0.316183831,-2.358207038e-01,-5.956351397e+02,-3.887272079e+02,-5.863338444e+02,-3.794259126e+02,5.324937169e+03,6.995335170e+04
4058,4561.629346601569669732050277,2.647715412624e+00,-0.284057847,1.356507800256e-01,2.435935063,2.065107449e-01,-5.954286289e+02,-3.885206971e+02,-5.863351280e+02,-3.794271962e+02,5.325208471e+03,6.995702235e+04
4059,4562.596817089267709950989165,1.824899628489e+00,-0.032086466,8.923571884015e-02,-0.458981787,-1.600003697e-01,-5.955886293e+02,-3.886806975e+02,-5.863370562e+02,-3.794291244e+02,5.325386942e+03,6.995955176e+04
4060,4563.416046267604426459660500,1.289755460628e+00,-0.385143490,6.039942490812e-02,-0.140154440,-1.196143486e-01,-5.957082436e+02,-3.888003118e+02,-5.863387170e+02,-3.794307852e+02,5.325507741e+03,6.996133911e+04
4061,4564.815955844672177597415918,2.446634834577e+00,1.002167038,1.221808590675e-01,-1.205324445,-8.733244679e-02,-5.957955761e+02,-3.888876443e+02,-5.863415904e+02,-3.794336586e+02,5.325752103e+03,6.996472863e+04
4062,4565.416958272248864141663338,3.007583471080e+00,-0.229598755,1.484897542597e-01,0.760779677,-2.151018585e-01,-5.960106779e+02,-3.891027461e+02,-5.863428350e+02,-3.794349032e+02,5.326049083e+03,6.996889472e+04
4063,4566.253326081946528362715522,2.019726759630e+00,-0.415744416,9.699681800547e-02,1.616880202,8.936814466e-03,-5.960017411e+02,-3.890938093e+02,-5.863446058e+02,-3.794366740e+02,5.326243076e+03,6.997169193e+04
4064,4567.121450990624194848385159,1.248941355590e+00,-0.561206126,5.573729732259e-02,2.997218528,1.103148293e-01,-5.958914263e+02,-3.889834945e+02,-5.863464414e+02,-3.794385096e+02,5.326354551e+03,6.997342131e+04
4065,4567.941686478497419875684945,4.594312099554e-01,-1.426283501,1.435142495093e-02,2.284703386,1.879438940e-02,-5.958726319e+02,-3.889647001e+02,-5.863481553e+02,-3.794402235e+02,5.326383254e+03,6.997405736e+04
4066,4569.615770295187562955575272,4.621068976789e-01,1.317127705,1.717914485793e-02,1.294091538,-9.386247477e-03,-5.958820182e+02,-3.889740864e+02,-5.863516446e+02,-3.794437128e+02,5.326417612e+03,6.997469688e+04
4067,4570.433329174898880336580872,1.032403723666e+00,0.405516799,4.659653721097e-02,0.541962595,-7.983831949e-02,-5.959618565e+02,-3.890539247e+02,-5.863533494e+02,-3.794454176e+02,5.326510805e+03,6.997612539e+04
4068,4571.457898785560828460419248,1.523617214087e+00,1.030266755,6.811949908587e-02,-0.949715035,-7.927949770e-02,-5.960411360e+02,-3.891332042e+02,-5.863555029e+02,-3.794475711e+02,5.326647044e+03,6.997823311e+04
4069,4572.249860418587060394057443,1.958911785136e+00,0.219840571,8.743371929354e-02,-1.733783469,2.837512368e-02,-5.960127609e+02,-3.891048290e+02,-5.863571806e+02,-3.794492488e+02,5.326821911e+03,6.998094254e+04
4070,4573.246173187393333751288041,3.096823285295e+00,0.743929056,1.416765450612e-01,2.532633076,2.324185583e-01,-5.957803423e+02,-3.888724105e+02,-5.863592841e+02,-3.794513523e+02,5.327105265e+03,6.998522490e+04
4071,4573.924130511974939764591965,6.581036265277e+00,-0.715136838,3.475399250928e-01,-0.754531342,-5.064300556e-01,-5.962867723e+02,-3.893788405e+02,-5.863606805e+02,-3.794527487e+02,5.327800344e+03,6.999432398e+04
4072,4574.297621384388679280112898,4.963427930821e+00,-1.825724759,2.718195403323e-01,-2.239656214,3.371062113e-01,-5.959496661e+02,-3.890417343e+02,-5.863614910e+02,-3.794535592e+02,5.328343983e+03,7.000118595e+04
4073,4576.189954391835435575374432,1.165990941593e+00,0.516346859,5.230606476563e-02,-0.736905593,-7.747067374e-02,-5.960271368e+02,-3.891192050e+02,-5.863654559e+02,-3.794575240e+02,5.328448596e+03,7.000279727e+04
4074,4576.793917799958071535659317,1.718478168138e+00,-0.240848881,8.952972240373e-02,2.009272931,7.602159898e-02,-5.959511152e+02,-3.890431834e+02,-5.863667308e+02,-3.794587990e+02,5.328627655e+03,7.000517179e+04
4075,4577.859111429864775476559527,1.539890976024e+00,0.018467215,8.816732032368e-02,0.576969523,-1.477895150e-01,-5.960989047e+02,-3.891909729e+02,-5.863689610e+02,-3.794610292e+02,5.328803990e+03,7.000729904e+04
4076,4578.927025832071771057651461,1.481981683061e+00,0.139514746,8.332225049329e-02,-1.004946191,-8.934372241e-02,-5.961882484e+02,-3.892803166e+02,-5.863712302e+02,-3.794632984e+02,5.328970634e+03,7.000934582e+04
4077,4579.956917853998653677792734,1.536697619428e+00,0.468922899,7.591328642108e-02,-2.929452084,1.484229933e-01,-5.960398255e+02,-3.891318937e+02,-5.863734378e+02,-3.794655060e+02,5.329122461e+03,7.001146769e+04
4078,4580.717084505585650949385831,1.755822188848e+00,0.065002607,8.891579799496e-02,2.734239894,1.632801384e-01,-5.958765453e+02,-3.889686135e+02,-5.863750419e+02,-3.794671101e+02,5.329300292e+03,7.001389173e+04
4079,4581.894187213451395060445443,2.113295386828e+00,0.670927082,1.016831048474e-01,-2.841408500,1.942720901e-01,-5.956822732e+02,-3.887743414e+02,-5.863774829e+02,-3.794695511e+02,5.329503659e+03,7.001680853e+04
4080,4582.568249086154888198907570,2.414605035315e+00,-0.183802195,1.186972275968e-01,0.865202432,-1.539469884e-01,-5.958362202e+02,-3.889282884e+02,-5.863788515e+02,-3.794709197e+02,5.329741053e+03,7.002014071e+04
4081,4583.673687920993870673011736,2.832062684888e+00,0.333278635,1.443094114140e-01,0.393719997,-2.665361244e-01,-5.961027563e+02,-3.891948245e+02,-5.863811323e+02,-3.794732005e+02,5.330029672e+03,7.002404805e+04
4082,4584.380768499226686844002353,2.867636506452e+00,-0.428171077,1.285721744113e-01,-1.494820229,-1.951803397e-02,-5.961222744e+02,-3.892143426e+02,-5.863826318e+02,-3.794747000e+02,5.330286816e+03,7.002800386e+04
4083,4584.977258165432077354529992,2.744528487318e+00,-1.699068615,1.491490560559e-01,0.382909811,-2.766957796e-01,-5.963989702e+02,-3.894910383e+02,-5.863838989e+02,-3.794759671e+02,5.330585114e+03,7.003178935e+04
4084,4586.207762605340608766408165,1.233812461790e-01,-1.915854770,1.544493806084e-02,-0.016316855,-3.088576416e-02,-5.964298559e+02,-3.895219241e+02,-5.863865860e+02,-3.794786542e+02,5.330616004e+03,7.003195948e+04
4085,4587.674877076508276421401387,8.715732410048e-01,-0.263109521,5.925889191603e-02,1.222620735,-4.043630506e-02,-5.964702922e+02,-3.895623604e+02,-5.863897978e+02,-3.794818659e+02,5.330734522e+03,7.003316093e+04
4086,4588.977914220216893288138294,4.823549632664e+00,2.456735736,2.797466876139e-01,0.238917914,-5.436007537e-01,-5.970138930e+02,-3.901059612e+02,-5.863926601e+02,-3.794847283e+02,5.331294015e+03,7.003980819e+04
4087,4589.643449489509525831930699,1.079412548616e+01,0.068756478,6.039844154647e-01,2.052726462,5.598818779e-01,-5.964540111e+02,-3.895460793e+02,-5.863942003e+02,-3.794862685e+02,5.332501984e+03,7.005468125e+04
4088,4589.748811533984073109027527,1.040017979862e+01,-0.304526227,5.843314450292e-01,-2.936068124,1.144067296e+00,-5.953099438e+02,-3.884020120e+02,-5.863944312e+02,-3.794864994e+02,5.333670647e+03,7.006901117e+04
4089,4591.204146513097044716158607,1.167898826619e+00,-1.111885291,6.925887854767e-02,0.391395478,-1.280427139e-01,-5.954379865e+02,-3.885300547e+02,-5.863972573e+02,-3.794893255e+02,5.333809165e+03,7.007061985e+04
4090,4592.049309087907912230367896,1.883388197891e+00,-0.766961460,1.014991210232e-01,2.147316492,1.106563458e-01,-5.953273302e+02,-3.884193984e+02,-5.863989212e+02,-3.794909894e+02,5.334012163e+03,7.007321358e+04
4091,4593.159791572761266279214325,1.390790129354e+00,0.258451883,5.625762925934e-02,2.512806307,9.099580738e-02,-5.952363344e+02,-3.883284026e+02,-5.864010798e+02,-3.794931480e+02,5.334124678e+03,7.007512846e+04
4092,4593.836891986130646383859656,2.131931155500e+00,-0.916681170,1.131311163706e-01,-0.540919796,-1.939599997e-01,-5.954302944e+02,-3.885223626e+02,-5.864023821e+02,-3.794944503e+02,5.334350941e+03,7.007806334e+04
4093,4594.787190560325223363170185,1.311974599975e+00,-0.731997245,7.326057189011e-02,2.456058843,1.134192641e-01,-5.953168751e+02,-3.884089433e+02,-5.864042492e+02,-3.794963174e+02,5.334497462e+03,7.007986906e+04
4094,4596.263664401222352072995222,1.775858093045e+00,1.165876900,9.682211473718e-02,-3.058904372,1.929825997e-01,-5.951238925e+02,-3.882159607e+02,-5.864071123e+02,-3.794991805e+02,5.334691106e+03,7.008231247e+04
4095,4596.829908459071355620542553,2.048419349871e+00,-0.513765472,1.112086270851e-01,-2.200332347,1.309525592e-01,-5.949929399e+02,-3.880850081e+02,-5.864081860e+02,-3.795002542e+02,5.334913523e+03,7.008513054e+04
4096,4597.820812342329887692851078,1.115624787076e+00,-0.391555518,6.078730624854e-02,1.346902085,-2.699300927e-02,-5.950199330e+02,-3.881120011e+02,-5.864100362e+02,-3.795021044e+02,5.335035098e+03,7.008666501e+04
4097,4599.373672439866231106167347,3.143871094956e+00,1.646596889,1.635367728078e-01,-2.783291291,3.063023670e-01,-5.947136306e+02,-3.878056988e+02,-5.864129431e+02,-3.795050113e+02,5.335362171e+03,7.009098774e+04
4098,4599.907579437689900470336303,4.170406216384e+00,0.476783625,2.010801443389e-01,-1.766680640,7.827407059e-02,-5.946353565e+02,-3.877274247e+02,-5.864139065e+02,-3.795059747e+02,5.335764332e+03,7.009672125e+04
4099,4600.630054113463249328712431,2.884930547838e+00,-0.408480142,1.335062432886e-01,2.685304202,2.396955223e-01,-5.943956610e+02,-3.874877292e+02,-5.864151976e+02,-3.795072658e+02,5.336031344e+03,7.010068686e+04
4100,4601.602961817195210773847467,2.760444131615e+00,-0.068120915,1.342982521563e-01,0.027169609,-2.684973731e-01,-5.946641584e+02,-3.877562266e+02,-5.864168849e+02,-3.795089531e+02,5.336299941e+03,7.010448055e+04
4101,4602.256123513840425025990085,2.451351139751e+00,-1.442597857,1.241793471349e-01,2.639292998,2.176808643e-01,-5.944464775e+02,-3.875385457e+02,-5.864180554e+02,-3.795101236e+02,5.336548299e+03,7.010784897e+04
4102,4603.209690545088494409880604,1.104521712723e+00,-1.173713241,5.833390314879e-02,-0.463487315,-1.043592204e-01,-5.945508367e+02,-3.876429049e+02,-5.864197185e+02,-3.795117867e+02,5.336664967e+03,7.010936639e+04
4103,4604.641681401318434572541563,6.307224417036e-01,0.730619788,3.238182002918e-02,-0.369522408,-6.039209073e-02,-5.946112288e+02,-3.877032970e+02,-5.864222472e+02,-3.795143154e+02,5.336729731e+03,7.011023262e+04
4104,4605.883451695221001197263476,1.860416260314e+00,1.110130701,9.597318192441e-02,1.003438982,-1.031529957e-01,-5.947143818e+02,-3.878064500e+02,-5.864244550e+02,-3.795165232e+02,5.336921677e+03,7.011278702e+04
4105,4606.462472402408225286829278,1.655902646854e+00,0.182458563,7.349288103270e-02,3.061696060,1.465168723e-01,-5.945678649e+02,-3.876599331e+02,-5.864254970e+02,-3.795175652e+02,5.337068663e+03,7.011506034e+04
4106,4607.753032587037468252488586,4.010976633306e+00,0.952809329,2.142371069546e-01,-0.388009443,-3.966231606e-01,-5.949644881e+02,-3.880565563e+02,-5.864277775e+02,-3.795198457e+02,5.337497137e+03,7.012056528e+04
4107,4608.216380944203910570338794,4.037534401000e+00,-0.359550071,2.134939675738e-01,-0.691781028,-3.288281493e-01,-5.952933162e+02,-3.883853844e+02,-5.864286359e+02,-3.795207041e+02,5.337924125e+03,7.012610611e+04
4108,4609.224160777059836468832941,2.114754529406e+00,-0.144606615,1.098504606736e-01,-2.987607157,2.171013413e-01,-5.950762149e+02,-3.881682831e+02,-5.864305741e+02,-3.795226423e+02,5.338143826e+03,7.012900762e+04
4109,4610.084231645927489915195071,1.182166307019e+00,-0.201387080,5.631347108219e-02,-1.613410861,4.798092125e-03,-5.950714168e+02,-3.881634850e+02,-5.864321871e+02,-3.795242552e+02,5.338256453e+03,7.013062929e+04
4110,4611.484674457680128683710965,2.602518030269e+00,0.752987481,1.274219039158e-01,3.014851613,2.527997311e-01,-5.948186171e+02,-3.879106853e+02,-5.864348107e+02,-3.795268789e+02,5.338511297e+03,7.013419828e+04
4111,4612.028597458638017180778529,3.283286705524e+00,-0.335729419,1.619528239390e-01,-1.997023660,1.339151038e-01,-5.946847020e+02,-3.877767702e+02,-5.864357994e+02,-3.795278676e+02,5.338835202e+03,7.013870031e+04
4112,4612.788854013540499857262887,1.287254857875e+00,-1.005243742,5.126249498835e-02,-2.948183915,1.006133870e-01,-5.945840886e+02,-3.876761568e+02,-5.864371590e+02,-3.795292272e+02,5.338937727e+03,7.014046510e+04
4113,4613.684307641332135748302973,4.246028932048e-01,-1.056640076,1.307022195794e-02,-1.026797428,-1.352929421e-02,-5.945976179e+02,-3.876896861e+02,-5.864387402e+02,-3.795308084e+02,5.338963868e+03,7.014104710e+04
4114,4615.536616091181920312009298,1.342283777175e+00,1.891025076,7.036049750726e-02,0.405696605,-1.292983480e-01,-5.947269162e+02,-3.878189844e+02,-5.864420145e+02,-3.795340827e+02,5.339104589e+03,7.014288624e+04
4115,4616.222300661647902674011444,1.728890629603e+00,0.729326062,7.322331964682e-02,-2.470040862,1.146467887e-01,-5.946122694e+02,-3.877043376e+02,-5.864432451e+02,-3.795353133e+02,5.339251035e+03,7.014525473e+04
4116,4616.958582780833962031386831,2.277224744835e+00,0.075308639,1.130832365008e-01,2.483146108,1.788849531e-01,-5.944333845e+02,-3.875254527e+02,-5.864445479e+02,-3.795366161e+02,5.339477202e+03,7.014837392e+04
4117,4618.107678910147295189398932,2.966943613039e+00,0.778513508,1.438488886581e-01,2.951049613,2.824908884e-01,-5.941508936e+02,-3.872429618e+02,-5.864465357e+02,-3.795386039e+02,5.339764900e+03,7.015243683e+04
4118,4618.767170618818314446483874,3.515521349802e+00,-0.190194150,1.620263551246e-01,-0.035361930,-3.238501229e-01,-5.944747437e+02,-3.875668119e+02,-5.864476357e+02,-3.795397039e+02,5.340088952e+03,7.015725027e+04
4119,4619.465593896856682251638704,2.407381101206e+00,-1.078165661,1.134737943286e-01,-2.297703924,1.508207594e-01,-5.943239230e+02,-3.874159912e+02,-5.864488494e+02,-3.795409176e+02,5.340315900e+03,7.016054595e+04
4120,4620.544365612922411190542257,1.510522768923e+00,-0.427392739,7.513197562263e-02,-2.980628534,1.483215226e-01,-5.941756014e+02,-3.872676696e+02,-5.864506880e+02,-3.795427562e+02,5.340466164e+03,7.016261336e+04
4121,4621.348279218696864140987417,5.620953840487e-01,-0.836594121,1.930180754264e-02,-2.884683033,3.733663820e-02,-5.941382648e+02,-3.872303330e+02,-5.864520318e+02,-3.795441000e+02,5.340504767e+03,7.016338255e+04
4122,4622.819323121313133157468324,7.363384838945e-01,0.063202278,3.755192464910e-02,2.543367081,6.206103184e-02,-5.940762038e+02,-3.871682720e+02,-5.864544776e+02,-3.795465458e+02,5.340579871e+03,7.016438986e+04
4123,4623.805611944196388813967703,1.092198445309e+00,0.549050368,5.101872681088e-02,0.192969022,-1.001435550e-01,-5.941763473e+02,-3.872684155e+02,-5.864561034e+02,-3.795481716e+02,5.340681909e+03,7.016588366e+04
4124,4624.726278755093853198316695,1.813880322015e+00,0.711996267,8.343544422354e-02,2.772627051,1.556406280e-01,-5.940207067e+02,-3.871127749e+02,-5.864576403e+02,-3.795497085e+02,5.340848780e+03,7.016836402e+04
4125,4625.409262501686005167224327,2.096384091531e+00,-0.355816163,1.022510564669e-01,-0.015007556,-2.044790837e-01,-5.942251858e+02,-3.873172540e+02,-5.864587571e+02,-3.795508253e+02,5.341053282e+03,7.017123026e+04
4126,4626.342985703833363788291210,1.382764213366e+00,-0.033826120,7.058824180527e-02,2.936909250,1.382294787e-01,-5.940869563e+02,-3.871790245e+02,-5.864603246e+02,-3.795523927e+02,5.341194458e+03,7.017312043e+04
4127,4627.790229823108015390214433,1.654188959587e+00,1.437621905,6.635304340898e-02,2.763818045,1.233486858e-01,-5.939636076e+02,-3.870556758e+02,-5.864627096e+02,-3.795547778e+02,5.341327164e+03,7.017538093e+04
4128,4628.463443401889382424944899,5.569351754955e+00,0.271109469,2.835969260799e-01,-0.314894156,-5.393044572e-01,-5.945029121e+02,-3.875949803e+02,-5.864638006e+02,-3.795558688e+02,5.341894358e+03,7.018299049e+04
4129,4628.974234757263189026276302,4.514182366275e+00,-0.988190755,2.295096353468e-01,0.224668590,-4.474831953e-01,-5.949503953e+02,-3.880424635e+02,-5.864646877e+02,-3.795567559e+02,5.342353377e+03,7.018915766e+04
4130,4629.888782939314473980450671,1.513780024790e+00,-0.762357902,7.737291025956e-02,2.820979390,1.468603336e-01,-5.948035349e+02,-3.878956031e+02,-5.864663639e+02,-3.795584321e+02,5.342508123e+03,7.019122535e+04
4131,4631.226406988970946891586467,1.539601384524e+00,-0.141817859,7.576510996771e-02,-0.211938334,-1.481397332e-01,-5.949516747e+02,-3.880437429e+02,-5.864687719e+02,-3.795608401e+02,5.342659654e+03,7.019332769e+04
4132,4631.762401043949186965877825,1.172121781618e+00,-1.093128974,5.603221799108e-02,1.109175408,-4.991349439e-02,-5.950015882e+02,-3.880936564e+02,-5.864697536e+02,-3.795618218e+02,5.342771718e+03,7.019492806e+04
4133,4633.564438992180702633255012,1.075041005852e+00,1.674280658,5.385590681303e-02,1.706934728,1.461846068e-02,-5.949869697e+02,-3.880790379e+02,-5.864730717e+02,-3.795651399e+02,5.342879430e+03,7.019639530e+04
4134,4634.307105418771996910660431,1.306087873287e+00,0.788585609,5.474739924814e-02,0.101711892,-1.089289079e-01,-5.950958986e+02,-3.881879668e+02,-5.864744361e+02,-3.795665043e+02,5.342988925e+03,7.019817759e+04
4135,4635.357160887010119287898240,3.213834274098e+00,1.501647881,1.547672733910e-01,-0.874554048,-1.985166021e-01,-5.952944152e+02,-3.883864834e+02,-5.864763891e+02,-3.795684573e+02,5.343298459e+03,7.020256221e+04
4136,4636.028343960683841351497510,7.702686308098e+00,-0.135560138,4.008705577092e-01,1.795269176,1.784615333e-01,-5.951159537e+02,-3.882080219e+02,-5.864776657e+02,-3.795697339e+02,5.344100200e+03,7.021306944e+04
4137,4636.392280747452989367267108,6.275841372801e+00,-1.179941787,3.326829698085e-01,0.236132439,-6.469020597e-01,-5.957628557e+02,-3.888549239e+02,-5.864783438e+02,-3.795704120e+02,5.344765566e+03,7.022162963e+04
4138,4637.792071980071969804127350,8.192000985469e-01,-0.736980988,3.361150261713e-02,-2.109176394,3.446831944e-02,-5.957283874e+02,-3.888204556e+02,-5.864811461e+02,-3.795732143e+02,5.344832789e+03,7.022274668e+04
