j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
122,273.4596091884032870457142503,1.583773164364e+00,0.198713075,5.253593932569e-01,0.412237157,-9.626966872e-01,-1.303411141e+02,-1.244292094e+02,-1.144995696e+02,-1.085876649e+02,7.849977670e+02,8.650442322e+03
123,275.5874926493438412487407026,3.432467316070e+00,1.139984062,1.072334242702e+00,-0.568806700,-1.806978247e+00,-1.321480924e+02,-1.262361876e+02,-1.146218863e+02,-1.087099816e+02,7.871424355e+02,8.675352451e+03
124,276.4520495031329386798873436,3.690216399812e+00,-0.399819399,1.101131145772e+00,-2.879189082,2.126877258e+00,-1.300212151e+02,-1.241093104e+02,-1.146766966e+02,-1.087647918e+02,7.893446978e+02,8.702049367e+03
125,278.2507435298419544927482767,2.821282366803e+00,-0.166664909,8.379104819851e-01,-2.866655395,1.612880871e+00,-1.284083342e+02,-1.224964295e+02,-1.147758880e+02,-1.088639833e+02,7.910205188e+02,8.722328029e+03
126,279.2292509277451892284098805,1.867191624330e+00,-1.335652661,5.357530421349e-01,-3.132447375,1.071461276e+00,-1.273368729e+02,-1.214249682e+02,-1.148236604e+02,-1.089117557e+02,7.920920249e+02,8.735701898e+03
127,282.4651147650520962330272012,3.290304325168e+00,1.590791249,1.040723251876e+00,0.688725532,-1.606994583e+00,-1.289438675e+02,-1.230319628e+02,-1.149670093e+02,-1.090551045e+02,7.941734714e+02,8.758998916e+03
128,283.2111857332338674204938379,4.161048406317e+00,-0.137119460,1.297093560420e+00,2.792223117,2.437468932e+00,-1.265063986e+02,-1.205944939e+02,-1.150038289e+02,-1.090919241e+02,7.967676585e+02,8.788383630e+03
129,284.8359639809047241331576339,2.185969015001e+00,-0.161439305,6.373880604270e-01,0.132146648,-1.263661769e+00,-1.277700604e+02,-1.218581556e+02,-1.150694425e+02,-1.091575378e+02,7.980424346e+02,8.803732567e+03
130,286.6674453630028842928476241,2.324367286247e+00,0.071453808,6.863112935368e-01,0.540668782,-1.176838076e+00,-1.289468984e+02,-1.230349937e+02,-1.151505851e+02,-1.092386804e+02,7.994150572e+02,8.819949006e+03
131,287.9119205014221871552541203,2.262081539557e+00,-0.320406738,6.790834393420e-01,-1.424323429,-1.982240665e-01,-1.291451225e+02,-1.232332178e+02,-1.152102185e+02,-1.092983138e+02,8.007732241e+02,8.835662680e+03
132,289.5798549292188341527380236,1.680798599889e+00,-0.783957282,5.403798577965e-01,2.133296870,5.763725426e-01,-1.285687500e+02,-1.226568452e+02,-1.152904814e+02,-1.093785766e+02,8.018539838e+02,8.847271189e+03
133,291.8462913290673958355130544,1.096500197062e+00,0.525199410,2.788651859787e-01,-2.917986163,5.438451508e-01,-1.280249048e+02,-1.221130001e+02,-1.153935985e+02,-1.094816938e+02,8.024117142e+02,8.854785405e+03
134,293.5584341393562853567766971,3.523287002606e+00,0.777575855,1.125897141407e+00,2.255869595,1.424777234e+00,-1.266001276e+02,-1.206882228e+02,-1.154672690e+02,-1.095553643e+02,8.046635085e+02,8.878789349e+03
135,294.9653696192655421750664486,7.437637917327e+00,0.258297618,2.339218493213e+00,2.342734388,3.263328092e+00,-1.233367995e+02,-1.174248947e+02,-1.155203709e+02,-1.096084662e+02,8.093419454e+02,8.929219836e+03
136,295.5732548789582923884608315,6.282438112665e+00,-1.415491456,1.976938887287e+00,2.611334476,3.410917537e+00,-1.199258820e+02,-1.140139772e+02,-1.155364464e+02,-1.096245417e+02,8.132958232e+02,8.971729947e+03
137,297.9792770619434152099296830,1.249951516960e+00,-0.261637144,3.546796505186e-01,-0.652296493,-5.637220866e-01,-1.204896040e+02,-1.145776993e+02,-1.155718887e+02,-1.096599840e+02,8.140051825e+02,8.980119451e+03
138,299.8403260537213129600270525,1.412573514053e+00,0.473143615,3.955897804255e-01,0.791552536,-5.559948056e-01,-1.210455988e+02,-1.151336941e+02,-1.156024120e+02,-1.096905073e+02,8.147963621e+02,8.989541605e+03
139,301.6493254621941836234701002,2.105397453805e+00,0.585393947,5.535200925073e-01,0.680601418,-8.603854444e-01,-1.219059843e+02,-1.159940795e+02,-1.156350550e+02,-1.097231502e+02,8.159034023e+02,9.003500817e+03
140,302.6967495896069170517514771,2.357065313598e+00,-0.391165130,6.495870763866e-01,1.598387218,3.584082452e-02,-1.218701435e+02,-1.159582387e+02,-1.156567543e+02,-1.097448496e+02,8.172025764e+02,9.019074561e+03
141,304.8643713408572977001487499,3.088441630988e+00,0.726343418,8.435813630168e-01,1.377280921,-3.244580355e-01,-1.221946015e+02,-1.162826968e+02,-1.157009322e+02,-1.097890275e+02,8.188897391e+02,9.039335610e+03
142,305.7289126020368092892228213,3.596228181571e+00,-0.852708054,1.012777119754e+00,-0.990180224,-1.111095861e+00,-1.233056974e+02,-1.173937926e+02,-1.157192951e+02,-1.098073903e+02,8.209152934e+02,9.062861168e+03
143,307.2194961281700547894100334,1.521111235402e+00,-1.045558540,4.360228068502e-01,0.554547732,-7.413597006e-01,-1.240470571e+02,-1.181351523e+02,-1.157561032e+02,-1.098441984e+02,8.217873390e+02,9.072763589e+03
144,310.1094631467018988047862198,1.700399240888e+00,1.200625210,4.406325081568e-01,-1.230169650,-2.944111037e-01,-1.243414682e+02,-1.184295634e+02,-1.158333681e+02,-1.099214633e+02,8.226686040e+02,9.083730015e+03
145,311.1651415303560032709426708,3.400002216167e+00,0.314989228,9.488179442827e-01,-0.047636105,-1.895483239e+00,-1.262369514e+02,-1.203250467e+02,-1.158622332e+02,-1.099503285e+02,8.245662399e+02,9.105583338e+03
146,312.4278011806008919804859831,3.269490536489e+00,-0.108644785,9.417735932154e-01,-1.825031758,4.737224577e-01,-1.257632289e+02,-1.198513242e+02,-1.159041621e+02,-1.099922573e+02,8.264497871e+02,9.126512875e+03
147,313.9852857311589229790489658,2.667154978279e+00,-0.490404336,7.689576178570e-01,0.365725927,-1.436204283e+00,-1.271994332e+02,-1.212875285e+02,-1.159530667e+02,-1.100411620e+02,8.279877023e+02,9.143501890e+03
148,315.4756160894757338685960781,1.702724440430e+00,-0.646040526,4.775549049885e-01,1.962877354,3.649592551e-01,-1.268344740e+02,-1.209225692e+02,-1.160061954e+02,-1.100942906e+02,8.289428121e+02,9.154296521e+03
149,317.7348059423701803956454942,1.841223568300e+00,0.477238655,5.187008141147e-01,2.889563572,1.004628476e+00,-1.258298455e+02,-1.199179408e+02,-1.160831877e+02,-1.101712830e+02,8.299802138e+02,9.165886188e+03
150,318.8531042563165979066891845,2.004146688613e+00,-0.132801550,5.669291089819e-01,-1.057385777,-5.568955302e-01,-1.263867410e+02,-1.204748363e+02,-1.161173717e+02,-1.102054669e+02,8.311140720e+02,9.178457138e+03
151,321.1601343091135782919214714,2.622917062359e+00,0.938916759,6.829391955534e-01,0.412022460,-1.251571821e+00,-1.276383129e+02,-1.217264081e+02,-1.161911409e+02,-1.102792362e+02,8.324799504e+02,9.194791124e+03
152,322.1445586724829322988374450,3.843244762200e+00,-0.079420972,1.036500345984e+00,0.464508745,-1.853349161e+00,-1.294916620e+02,-1.235797573e+02,-1.162261217e+02,-1.103142170e+02,8.345529511e+02,9.218651457e+03
153,323.4669695575120505062120304,3.366997556960e+00,-0.467092826,9.762800572405e-01,-0.489222650,-1.723521754e+00,-1.312151838e+02,-1.253032790e+02,-1.162803545e+02,-1.103684497e+02,8.365055112e+02,9.239469606e+03
154,324.8628660517396132649800870,2.168008890294e+00,-1.005719136,6.506764322790e-01,-0.672605441,-1.017919596e+00,-1.322331034e+02,-1.263211986e+02,-1.163445276e+02,-1.104326229e+02,8.378068640e+02,9.252816809e+03
155,327.4439012619054573434692638,1.404418958495e+00,1.174114064,3.853423288598e-01,-0.316236154,-7.324684646e-01,-1.329655718e+02,-1.270536671e+02,-1.164697673e+02,-1.105578626e+02,8.385775487e+02,9.261394868e+03
156,329.0330716804809340336147276,3.343801569486e+00,0.799408016,8.707421345749e-01,2.240811886,1.081458566e+00,-1.318841133e+02,-1.259722085e+02,-1.165494391e+02,-1.106375343e+02,8.403190330e+02,9.281719853e+03
157,329.9532397282338663438921222,3.471443678181e+00,-0.265544526,8.828675477655e-01,1.359273242,-3.707148149e-01,-1.322548281e+02,-1.263429233e+02,-1.165922042e+02,-1.106802994e+02,8.420847681e+02,9.302761852e+03
158,331.4744675826634243756617539,2.718317359229e+00,-0.585371186,7.810773320413e-01,3.133493372,1.562103427e+00,-1.306927246e+02,-1.247808199e+02,-1.166640843e+02,-1.107521795e+02,8.436469227e+02,9.319163194e+03
159,333.6453785248698505849616831,4.512985163135e+00,0.401985774,1.255971302662e+00,2.802576753,2.368968844e+00,-1.283237558e+02,-1.224118511e+02,-1.167553636e+02,-1.108434589e+02,8.461588653e+02,9.346215736e+03
160,334.2113548332443832324034080,4.132539521245e+00,-1.135229848,1.142600294773e+00,2.643646340,2.007697942e+00,-1.263160579e+02,-1.204041531e+02,-1.167749543e+02,-1.108630496e+02,8.484440659e+02,9.370945792e+03
161,336.8418504283906847946547629,1.173879263394e+00,0.827259787,2.802071485378e-01,-2.808147496,5.295468749e-01,-1.257865110e+02,-1.198746062e+02,-1.168494636e+02,-1.109375588e+02,8.490044802e+02,9.377915694e+03
162,338.3399928508066118862573261,2.774723796107e+00,0.627330417,7.683761601525e-01,-1.247154951,-4.887194945e-01,-1.262752305e+02,-1.203633257e+02,-1.168890361e+02,-1.109771313e+02,8.505412325e+02,9.394317654e+03
163,339.8582167253635401923265509,3.319818359312e+00,0.207738116,8.690539830792e-01,0.346944225,-1.634544792e+00,-1.279097753e+02,-1.219978705e+02,-1.169309663e+02,-1.110190616e+02,8.522793405e+02,9.413854113e+03
164,341.0422611110465604825977846,3.662319126312e+00,-0.270899134,9.265892199185e-01,-2.543394677,1.531377289e+00,-1.263783980e+02,-1.204664932e+02,-1.169690830e+02,-1.110571783e+02,8.541325189e+02,9.435331295e+03
165,342.0548775103635854514038251,1.764535967250e+00,-1.247317464,3.954643151959e-01,-2.068305346,3.774612071e-01,-1.260009368e+02,-1.200890320e+02,-1.169969383e+02,-1.110850335e+02,8.549234476e+02,9.445648547e+03
166,344.6617029402523370441811881,1.170928519328e+00,0.525148658,2.805941996739e-01,-2.020914473,2.441573117e-01,-1.257567795e+02,-1.198448747e+02,-1.170650394e+02,-1.111531347e+02,8.554846360e+02,9.452443191e+03
167,346.3478705660099473959364598,2.455482292163e+00,0.856211484,5.845212265188e-01,2.806013598,1.103833003e+00,-1.246529465e+02,-1.187410417e+02,-1.171073545e+02,-1.111954497e+02,8.566536784e+02,9.466622452e+03
168,347.2726775844204844757970949,2.438035523384e+00,-0.455195547,5.765297733395e-01,1.594569782,2.740962759e-02,-1.246255368e+02,-1.187136321e+02,-1.171274488e+02,-1.112155441e+02,8.578067380e+02,9.480663475e+03
169,349.3162608706961441231555557,2.357824371141e+00,0.477768199,5.737193292121e-01,-0.571376853,-9.651762697e-01,-1.255907131e+02,-1.196788084e+02,-1.171713144e+02,-1.112594097e+02,8.589541766e+02,9.494163108e+03
170,350.4084193491920991876719532,2.604025900908e+00,-0.225350982,6.284965673575e-01,1.300485289,-3.356563759e-01,-1.259263695e+02,-1.200144647e+02,-1.171975561e+02,-1.112856514e+02,8.602111698e+02,9.509025890e+03
171,351.8786490253592804367133931,2.519032323816e+00,-0.518042321,6.804617359778e-01,2.387936672,9.923744070e-01,-1.249339951e+02,-1.190220903e+02,-1.172340271e+02,-1.113221224e+02,8.615720932e+02,9.523343488e+03
172,353.4889004887188067836037686,7.975629620429e-01,-0.653832097,1.522432325764e-01,-0.818496582,-2.080615859e-01,-1.251420567e+02,-1.192301519e+02,-1.172691029e+02,-1.113571981e+02,8.618765797e+02,9.527856002e+03
173,356.0175749772649473179603620,2.483736266772e+00,1.193089665,6.415679295745e-01,-1.565778335,-6.438738558e-03,-1.251484954e+02,-1.192365907e+02,-1.173250218e+02,-1.114131171e+02,8.631597156e+02,9.541808867e+03
174,357.1513022520396248096029282,5.221301328440e+00,0.715322402,1.294790511064e+00,1.166885769,-1.017749930e+00,-1.261662453e+02,-1.202543406e+02,-1.173498564e+02,-1.114379516e+02,8.657492966e+02,9.571047420e+03
175,357.9526851016322737551289190,4.087816351539e+00,-1.025419259,9.679565295637e-01,-2.311609506,1.306524872e+00,-1.248597205e+02,-1.189478157e+02,-1.173695945e+02,-1.114576897e+02,8.676852096e+02,9.593887368e+03
176,359.7437549531144487992919860,2.049966873727e+00,-0.426487845,5.094287997892e-01,-1.952063943,3.791142245e-01,-1.244806062e+02,-1.185687015e+02,-1.174068858e+02,-1.114949811e+02,8.687040672e+02,9.605284168e+03
177,361.2893616958046503902913112,1.375352158628e+00,-0.504922207,3.252864515321e-01,0.420950247,-5.937785750e-01,-1.250743848e+02,-1.191624801e+02,-1.174371474e+02,-1.115252427e+02,8.693546401e+02,9.612897734e+03
178,363.3313305789738347473344496,1.573315535771e+00,0.618491326,3.824204994836e-01,-1.534271137,-2.792975193e-02,-1.251023146e+02,-1.191904098e+02,-1.174800697e+02,-1.115681649e+02,8.701194811e+02,9.621558221e+03
179,364.7360241140889937162621021,2.428840424412e+00,0.335953679,6.186856206408e-01,-1.304621422,-3.254818179e-01,-1.254277964e+02,-1.195158916e+02,-1.175094249e+02,-1.115975202e+02,8.713568524e+02,9.634876549e+03
180,366.2127102883313168610771452,2.232713379478e+00,0.027256427,5.408118716526e-01,-0.143717978,-1.070472565e+00,-1.264982689e+02,-1.205863642e+02,-1.175413543e+02,-1.116294496e+02,8.724384761e+02,9.647070064e+03
181,367.9935754817403033261832980,2.976253852546e+00,0.638567412,6.758246739878e-01,0.058754926,-1.349316977e+00,-1.278475859e+02,-1.219356812e+02,-1.175847003e+02,-1.116727956e+02,8.737901255e+02,9.663245616e+03
182,368.9684380957343898915769013,3.007981627399e+00,-0.515520863,6.316030377451e-01,-0.258640232,-1.221190142e+00,-1.290687761e+02,-1.231568713e+02,-1.176118162e+02,-1.116999115e+02,8.750533316e+02,9.679550411e+03
183,370.0509192121060003396511631,1.170293916404e+00,-1.273179737,2.048714844734e-01,1.413576128,-6.415480845e-02,-1.291329309e+02,-1.232210261e+02,-1.176453304e+02,-1.117334256e+02,8.754630745e+02,9.685875445e+03
184,373.0619283721128384491193964,2.360914515557e+00,1.859383318,5.939908057076e-01,2.349191063,8.341262130e-01,-1.282988047e+02,-1.223868999e+02,-1.177380476e+02,-1.118261429e+02,8.766510561e+02,9.698532385e+03
185,373.8648739109085697447563627,3.116639627523e+00,-0.325216247,7.776167069805e-01,-1.699899238,2.002278588e-01,-1.280985768e+02,-1.221866721e+02,-1.177607288e+02,-1.118488241e+02,8.782062895e+02,9.715204908e+03
186,375.8259127667393341079077141,6.940041518176e+00,0.532630486,1.752338836229e+00,1.342884714,-7.918596143e-01,-1.288904364e+02,-1.229785317e+02,-1.178146711e+02,-1.119027664e+02,8.817109672e+02,9.752137070e+03
187,376.3240922306680521171908196,6.516169608399e+00,-0.932682301,1.640454642061e+00,0.322787065,-3.111466774e+00,-1.320019032e+02,-1.260899984e+02,-1.178293333e+02,-1.119174285e+02,8.849918765e+02,9.786767649e+03
188,378.4366802499654797240909659,2.074599819848e+00,-0.022099055,5.162122626929e-01,-0.895471570,-6.454210423e-01,-1.326473242e+02,-1.267354195e+02,-1.179084504e+02,-1.119965456e+02,8.860243010e+02,9.797731687e+03
189,379.8729753465323466510240597,1.788366434477e+00,-0.239974399,4.143357773176e-01,-0.145117041,-8.199613776e-01,-1.334672856e+02,-1.275553809e+02,-1.179641779e+02,-1.120522731e+02,8.868529726e+02,9.807147276e+03
190,381.4844686171865249196625224,1.337417033734e+00,-0.249688167,3.073412429895e-01,-3.078145569,6.134456888e-01,-1.328538399e+02,-1.269419352e+02,-1.180296672e+02,-1.121177624e+02,8.874676551e+02,9.814158913e+03
191,383.4435294495364877043457555,1.962563904920e+00,0.738761558,4.625301815580e-01,-0.055836794,-9.236186854e-01,-1.337774586e+02,-1.278655539e+02,-1.181054057e+02,-1.121935010e+02,8.883927154e+02,9.824395420e+03
192,384.9561168148636871037515842,3.330380739805e+00,0.744206123,7.071712652544e-01,2.004049161,5.937767870e-01,-1.331836818e+02,-1.272717771e+02,-1.181669851e+02,-1.122550803e+02,8.898070580e+02,9.841698048e+03
193,385.8613008459742291805619594,3.709041488919e+00,-0.557651502,8.083706379677e-01,0.560670315,-1.369216341e+00,-1.345528982e+02,-1.286409934e+02,-1.182022124e+02,-1.122903077e+02,8.914237992e+02,9.860922762e+03
194,387.2228902223879809759485147,2.346571343409e+00,-0.659518504,5.428812151569e-01,0.483320963,-9.613953827e-01,-1.355142935e+02,-1.296023888e+02,-1.182597062e+02,-1.123478015e+02,8.925095617e+02,9.873042749e+03
195,388.8461283542322546008094203,1.208569080701e+00,-0.868031476,2.749498297986e-01,-2.562768737,4.603246306e-01,-1.350539689e+02,-1.291420642e+02,-1.183317355e+02,-1.124198308e+02,8.930594613e+02,9.879258923e+03
196,391.4560835636380457705782281,2.866242982165e+00,1.708036525,6.462135078558e-01,-1.355413370,-2.762195083e-01,-1.353301884e+02,-1.294182837e+02,-1.184432277e+02,-1.125313229e+02,8.943518883e+02,9.893902911e+03
197,392.2450833395190967490151842,3.967672555981e+00,-0.069802268,8.866408595638e-01,1.229962852,-5.927597363e-01,-1.359229482e+02,-1.300110434e+02,-1.184771957e+02,-1.125652910e+02,8.961251701e+02,9.914133464e+03
198,393.4277438444340259366989529,2.494528282622e+00,-0.482468864,5.638458602200e-01,-1.601549378,3.467449463e-02,-1.358882737e+02,-1.299763689e+02,-1.185296384e+02,-1.126177337e+02,8.972528618e+02,9.926814445e+03
199,395.5828700109937209708777113,3.091793306139e+00,0.745043581,6.755654473018e-01,-1.923546451,4.667885650e-01,-1.354214851e+02,-1.295095803e+02,-1.186242078e+02,-1.127123031e+02,8.986039927e+02,9.942446008e+03
200,396.3818542225921869319994545,3.268804524479e+00,-0.813041555,7.050006618461e-01,1.106042542,-6.319664225e-01,-1.360534515e+02,-1.301415468e+02,-1.186580660e+02,-1.127461613e+02,9.000139940e+02,9.958939197e+03
201,397.9187362096142433869811797,1.444710274301e+00,-0.784966320,3.150316826449e-01,-2.759142194,5.845431285e-01,-1.354689084e+02,-1.295570036e+02,-1.187252522e+02,-1.128133475e+02,9.006440574e+02,9.966200521e+03
202,399.9851198761948995059172999,9.543399615853e-01,0.468593271,1.881845975756e-01,2.003274188,1.577445388e-01,-1.353111638e+02,-1.293992591e+02,-1.188117525e+02,-1.128998477e+02,9.010204266e+02,9.970972392e+03
203,401.8392286005332165399113044,2.091971640213e+00,0.917002037,4.199114562730e-01,2.869486866,8.089233755e-01,-1.345022405e+02,-1.285903357e+02,-1.188878817e+02,-1.129759769e+02,9.018602495e+02,9.981384362e+03
204,402.8619177638861141763154431,3.474577492931e+00,0.104267334,7.469776028296e-01,-2.610791233,1.288389433e+00,-1.332138510e+02,-1.273019463e+02,-1.189275197e+02,-1.130156149e+02,9.033542047e+02,9.998633811e+03
205,404.2364418002080047402277996,3.883197003764e+00,-0.091996962,8.520790334925e-01,-2.649168310,1.501685868e+00,-1.317121652e+02,-1.258002604e+02,-1.189760975e+02,-1.130641927e+02,9.050583627e+02,1.001784629e+04
206,405.1343874599099272574862680,1.821305380759e+00,-1.380256056,3.207820932773e-01,2.092796306,3.198933748e-01,-1.313922718e+02,-1.254803671e+02,-1.190043259e+02,-1.130924211e+02,9.056999269e+02,1.002683740e+04
207,407.5814603868961820763090012,1.587150482149e+00,0.302453080,3.642406846864e-01,-0.089829194,-7.255441837e-01,-1.321178160e+02,-1.262059112e+02,-1.190787017e+02,-1.131667969e+02,9.064284083e+02,1.003462552e+04
208,408.9472455023511125196340398,1.636337841199e+00,0.229313811,3.355460946920e-01,-0.117349242,-6.664767365e-01,-1.327842927e+02,-1.268723880e+02,-1.191222492e+02,-1.132103444e+02,9.070995005e+02,1.004262820e+04
209,410.5138691933666386467691053,2.346803071151e+00,0.364490882,5.245680294864e-01,2.850791316,1.005087477e+00,-1.317792052e+02,-1.258673005e+02,-1.191743870e+02,-1.132624822e+02,9.081486366e+02,1.005406167e+04
210,411.9722678042787506646402985,2.593207142499e+00,0.076300180,5.686256159590e-01,-2.508631512,9.169422719e-01,-1.308622630e+02,-1.249503582e+02,-1.192190085e+02,-1.133071038e+02,9.092858878e+02,1.006665089e+04
