j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
4618,5091.262957883617969247909293,1.949727354140e+00,-0.218506830,2.670428576254e-01,-0.192131063,-5.242582900e-01,-1.163845886e+03,-8.006858623e+02,-1.184847340e+03,-8.216873158e+02,2.014068867e+04,2.848045992e+05
4619,5092.401941911388292989279402,4.481004301091e+00,0.614236177,6.275281477066e-01,3.024061371,1.246397845e+00,-1.162599488e+03,-7.994394645e+02,-1.184842642e+03,-8.216826186e+02,2.014194373e+04,2.848221980e+05
4620,5092.837760452182251827646236,4.672429210974e+00,-1.097331566,6.621167715420e-01,2.786167605,1.241467174e+00,-1.161358021e+03,-7.981979973e+02,-1.184840739e+03,-8.216807151e+02,2.014326796e+04,2.848405470e+05
4621,5093.668880110625700741350900,1.624152444599e+00,-1.387747003,2.323795994726e-01,-1.016734029,-2.445312470e-01,-1.161602552e+03,-7.984425286e+02,-1.184836907e+03,-8.216768835e+02,2.014373272e+04,2.848469241e+05
4622,5095.086913061577273615362876,5.916047616798e-01,0.604856668,7.117157018710e-02,2.350060727,1.000325360e-01,-1.161502520e+03,-7.983424960e+02,-1.184830441e+03,-8.216704171e+02,2.014387507e+04,2.848492464e+05
4623,5096.637933186210115848004940,5.524824048909e+00,1.824308258,8.188825921947e-01,0.556836372,-1.390350199e+00,-1.162892870e+03,-7.997328462e+02,-1.184823342e+03,-8.216633179e+02,2.014551283e+04,2.848709266e+05
4624,5096.959423856328942127213407,6.331458857375e+00,0.391064038,9.199924604561e-01,-1.420379939,-2.757214300e-01,-1.163168592e+03,-8.000085677e+02,-1.184821959e+03,-8.216619346e+02,2.014735282e+04,2.848957707e+05
4625,5097.814429758905662099625224,3.408741290472e+00,0.050561603,4.931609807221e-01,1.484089789,-8.541344469e-02,-1.163254005e+03,-8.000939811e+02,-1.184818327e+03,-8.216583029e+02,2.014833914e+04,2.849091441e+05
4626,5098.956789006186162756040764,2.503372780571e+00,0.555889769,2.819396510529e-01,-2.032319891,2.511026623e-01,-1.163002902e+03,-7.998428784e+02,-1.184813496e+03,-8.216534717e+02,2.014890302e+04,2.849189632e+05
4627,5099.610743037994417965475696,3.334369045959e+00,-0.406003241,4.049554476147e-01,2.694260015,7.302189903e-01,-1.162272683e+03,-7.991126595e+02,-1.184810699e+03,-8.216506748e+02,2.014971293e+04,2.849320402e+05
4628,5100.491462416199868888954597,3.653409397970e+00,-0.358877660,4.950810184594e-01,0.228575941,-9.644079827e-01,-1.163237091e+03,-8.000770674e+02,-1.184806807e+03,-8.216467830e+02,2.015070309e+04,2.849463659e+05
4629,5101.034063048501080097854106,1.938314146623e+00,-2.180714137,2.514776960574e-01,1.702578297,6.608877584e-02,-1.163171003e+03,-8.000109787e+02,-1.184804513e+03,-8.216444887e+02,2.015120604e+04,2.849539656e+05
4630,5102.645948615172030075383942,1.216367932440e+00,0.606875687,1.865811233602e-01,-3.109968104,3.729756602e-01,-1.162798027e+03,-7.996380030e+02,-1.184797679e+03,-8.216376548e+02,2.015157921e+04,2.849587332e+05
4631,5103.728341253025249208579292,1.024903987079e+00,0.596327667,1.012404516286e-01,-2.299574613,1.348439288e-01,-1.162663183e+03,-7.995031591e+02,-1.184793013e+03,-8.216329891e+02,2.015178169e+04,2.849627495e+05
4632,5104.418093046759452291533824,1.487595610789e+00,-0.144493974,1.821342905182e-01,-2.868560169,3.507752012e-01,-1.162312408e+03,-7.991523839e+02,-1.184790023e+03,-8.216299988e+02,2.015214596e+04,2.849685781e+05
4633,5105.638635526429025863648271,3.684522226381e+00,0.829957660,5.020306015593e-01,1.978476984,3.980913305e-01,-1.161914316e+03,-7.987542925e+02,-1.184784649e+03,-8.216246253e+02,2.015315002e+04,2.849830113e+05
4634,5106.052225949797688689157238,3.626136849601e+00,-0.660588787,4.971300999507e-01,1.623435975,5.231333990e-02,-1.161862003e+03,-7.987019792e+02,-1.184782797e+03,-8.216227728e+02,2.015414428e+04,2.849972146e+05
4635,5107.385740123910646358993645,1.818876491097e+00,0.726737241,2.532358704688e-01,2.647191101,4.458231853e-01,-1.161416180e+03,-7.982561560e+02,-1.184776812e+03,-8.216167883e+02,2.015465075e+04,2.850043371e+05
4636,5108.447770149330523551055716,3.663700323096e+00,0.893691036,4.447853247713e-01,-2.779777292,8.319760889e-01,-1.160584204e+03,-7.974241799e+02,-1.184771956e+03,-8.216119317e+02,2.015554032e+04,2.850186808e+05
4637,5108.959096698433068087660884,4.764081496223e+00,-0.450744202,6.329874581516e-01,-1.102696142,-5.711973161e-01,-1.161155401e+03,-7.979953772e+02,-1.184769535e+03,-8.216095109e+02,2.015680630e+04,2.850373307e+05
4638,5109.838982090977290990274180,3.362055993067e+00,-0.574770126,4.908800914688e-01,2.458971196,7.617690251e-01,-1.160393632e+03,-7.972336082e+02,-1.184765469e+03,-8.216054447e+02,2.015778806e+04,2.850504898e+05
4639,5110.806041672267145060608856,2.085692638578e+00,-0.870703316,2.837735796761e-01,0.951504138,-3.294378241e-01,-1.160723070e+03,-7.975630460e+02,-1.184760857e+03,-8.216008331e+02,2.015835560e+04,2.850586517e+05
4640,5111.503124654462063026615871,1.502454089508e+00,-1.370980649,2.136670817225e-01,0.830932271,-2.881033577e-01,-1.161011173e+03,-7.978511494e+02,-1.184757579e+03,-8.215975549e+02,2.015878294e+04,2.850645305e+05
4641,5113.010157221725199232249630,5.282882745907e-01,0.687700499,4.696343323917e-02,-0.429725126,-8.538706418e-02,-1.161096560e+03,-7.979365365e+02,-1.184750580e+03,-8.215905558e+02,2.015887686e+04,2.850665969e+05
4642,5113.946042880454384678774875,1.637872958389e+00,0.823761017,2.552293615239e-01,-2.064733720,2.420066033e-01,-1.160854554e+03,-7.976945299e+02,-1.184746251e+03,-8.215862269e+02,2.015938732e+04,2.850730024e+05
4643,5115.372842952989609526448072,7.673113359294e+00,1.881927111,1.135645637616e+00,0.162526599,-2.241359289e+00,-1.163095913e+03,-7.999358892e+02,-1.184739587e+03,-8.215795630e+02,2.016165861e+04,2.851030026e+05
4644,5115.726762097795616183894316,9.092200790079e+00,0.309668396,1.312458401193e+00,-1.376674272,-5.063599818e-01,-1.163602273e+03,-8.004422491e+02,-1.184738090e+03,-8.215780656e+02,2.016428353e+04,2.851385487e+05
4645,5116.560557463714867068722553,7.379683933274e+00,-0.055006389,1.043604861558e+00,1.181878446,-7.914434842e-01,-1.164393717e+03,-8.012336926e+02,-1.184734645e+03,-8.215746213e+02,2.016637074e+04,2.851673950e+05
4646,5117.025993413477693458933963,4.572394228929e+00,-1.812703353,6.149580633931e-01,1.438961357,-1.616766687e-01,-1.164555393e+03,-8.013953693e+02,-1.184732795e+03,-8.215727711e+02,2.016760066e+04,2.851852663e+05
4647,5118.533838768627424994377000,1.590581148363e+00,0.145918338,2.132740899515e-01,0.021218354,-4.264521636e-01,-1.164981845e+03,-8.018218214e+02,-1.184726851e+03,-8.215668272e+02,2.016802720e+04,2.851914813e+05
4648,5119.365669161571294682256572,2.169881422072e+00,-0.042705482,3.072821229897e-01,2.598683901,5.261957832e-01,-1.164455650e+03,-8.012956257e+02,-1.184723643e+03,-8.215636189e+02,2.016864177e+04,2.851999584e+05
4649,5120.240023466489858091601023,2.237916796566e+00,-0.311341050,3.285540923659e-01,-0.462034365,-5.882087432e-01,-1.165043858e+03,-8.018838344e+02,-1.184720182e+03,-8.215601578e+02,2.016929888e+04,2.852086999e+05
4650,5121.083490155638517328988172,1.706447096177e+00,-0.609443933,2.580053402527e-01,2.182892288,2.964915588e-01,-1.164747367e+03,-8.015873429e+02,-1.184716941e+03,-8.215569170e+02,2.016981489e+04,2.852153643e+05
4651,5122.454781409748932337491148,1.677672200942e+00,0.592091177,2.509957941884e-01,-2.761314506,4.661300266e-01,-1.164281237e+03,-8.011212128e+02,-1.184711595e+03,-8.215515711e+02,2.017031688e+04,2.852219145e+05
4652,5123.302893477929983004886754,2.119947427058e+00,0.346545569,2.971955519896e-01,0.018948781,-5.942843972e-01,-1.164875521e+03,-8.017154972e+02,-1.184708213e+03,-8.215481891e+02,2.017091127e+04,2.852301902e+05
4653,5124.061784988072757051829149,1.925020542944e+00,0.037869858,2.669710024078e-01,1.197908649,-1.945183727e-01,-1.165070040e+03,-8.019100156e+02,-1.184705276e+03,-8.215452518e+02,2.017144521e+04,2.852377039e+05
4654,5125.253686756768291331899049,1.620694691107e+00,0.955934774,2.027529221569e-01,-0.897372052,-2.529003545e-01,-1.165322940e+03,-8.021629159e+02,-1.184700709e+03,-8.215406855e+02,2.017185072e+04,2.852440282e+05
4655,5126.279118015171371214086730,5.382285091094e+00,0.920420217,7.270413941977e-01,-1.009277000,-7.742595942e-01,-1.166097199e+03,-8.029371755e+02,-1.184696833e+03,-8.215368093e+02,2.017330480e+04,2.852650270e+05
4656,5126.729993291783764629500208,5.241826570009e+00,-0.549857209,6.774779071531e-01,-0.629889008,-1.094930165e+00,-1.167192130e+03,-8.040321057e+02,-1.184695197e+03,-8.215351736e+02,2.017465976e+04,2.852854760e+05
4657,5127.741716959095506530271284,3.461496566707e+00,-0.390030992,4.801018713811e-01,-0.579160376,-8.036161064e-01,-1.167995746e+03,-8.048357218e+02,-1.184691744e+03,-8.215317201e+02,2.017561996e+04,2.852989771e+05
4658,5128.681624974387486933323857,5.467320225191e+00,-0.700405377,7.830660294699e-01,-2.393582187,1.148043024e+00,-1.166847703e+03,-8.036876788e+02,-1.184688684e+03,-8.215286603e+02,2.017718609e+04,2.853202977e+05
4659,5128.964483858673426250983749,4.820528858739e+00,-1.950267203,7.058706616413e-01,1.423609216,-2.070406758e-01,-1.167054743e+03,-8.038947195e+02,-1.184687700e+03,-8.215276764e+02,2.017859783e+04,2.853390949e+05
4660,5131.043898973589796381438461,1.139246503793e+00,0.847588917,1.666707391477e-01,-1.443601212,-4.228517276e-02,-1.167097029e+03,-8.039370046e+02,-1.184680554e+03,-8.215205305e+02,2.017893118e+04,2.853435355e+05
4661,5132.007167837768660047417213,1.747494292844e+00,1.337473762,1.945708531375e-01,-1.919387889,1.329208525e-01,-1.166964108e+03,-8.038040838e+02,-1.184677254e+03,-8.215172301e+02,2.017932032e+04,2.853503457e+05
4662,5132.683137054001938141456197,2.880069793747e+00,0.505183704,3.270613260737e-01,-2.898562554,6.349001161e-01,-1.166329208e+03,-8.031691837e+02,-1.184674921e+03,-8.215148973e+02,2.017997444e+04,2.853615682e+05
4663,5133.306575989659824481932502,2.531083045192e+00,-0.623654390,3.125896235103e-01,1.055656467,-3.079986594e-01,-1.166637206e+03,-8.034771823e+02,-1.184672693e+03,-8.215126692e+02,2.018059962e+04,2.853714296e+05
4664,5134.663043878822156243088132,3.208607930033e+00,0.886039415,4.063879805004e-01,2.643897204,7.141741192e-01,-1.165923032e+03,-8.027630082e+02,-1.184667929e+03,-8.215079046e+02,2.018141240e+04,2.853839274e+05
4665,5135.171964073656003916244768,3.836220799208e+00,-0.606058253,5.017943578352e-01,-2.245545025,6.269429784e-01,-1.165296089e+03,-8.021360652e+02,-1.184666071e+03,-8.215060469e+02,2.018241598e+04,2.853988684e+05
4666,5136.129936082095095041325228,2.087469489482e+00,-0.505242795,2.741072926628e-01,2.974844221,5.406106646e-01,-1.164755478e+03,-8.015954546e+02,-1.184662458e+03,-8.215024341e+02,2.018296420e+04,2.854069970e+05
4667,5137.206291398494659305962641,1.786439547721e+00,-0.096303976,2.310493179788e-01,-1.871665960,1.369433406e-01,-1.164618535e+03,-8.014585112e+02,-1.184658287e+03,-8.214982631e+02,2.018342630e+04,2.854139519e+05
4668,5138.042957957294814228472105,1.927720313420e+00,-0.160163828,2.655085072742e-01,0.969242442,-3.005154151e-01,-1.164919051e+03,-8.017590266e+02,-1.184655024e+03,-8.214949999e+02,2.018395731e+04,2.854214556e+05
4669,5139.121530962120127924369770,1.725147889277e+00,-0.033857493,1.946698041255e-01,2.004973489,1.637811773e-01,-1.164755269e+03,-8.015952455e+02,-1.184650882e+03,-8.214908578e+02,2.018434665e+04,2.854281694e+05
4670,5139.679125649692981793228672,1.858083687250e+00,-1.141938460,2.510078207975e-01,-1.415311455,-7.774171038e-02,-1.164833011e+03,-8.016729872e+02,-1.184648723e+03,-8.214886994e+02,2.018484867e+04,2.854353997e+05
4671,5141.096623935637952248122392,1.030973708090e+00,0.193265896,1.512685837905e-01,0.876665322,-1.935384001e-01,-1.165026549e+03,-8.018665256e+02,-1.184643260e+03,-8.214832358e+02,2.018515121e+04,2.854394104e+05
4672,5142.447907864871204579547363,3.196944774620e+00,1.733357324,4.133258362932e-01,2.377971462,5.971207149e-01,-1.164429429e+03,-8.012694049e+02,-1.184638105e+03,-8.214780811e+02,2.018597786e+04,2.854518440e+05
4673,5142.902032222719679590237121,4.452074992033e+00,0.301315066,5.912386661393e-01,2.875974466,1.141008334e+00,-1.163288420e+03,-8.001283965e+02,-1.184636321e+03,-8.214762967e+02,2.018716034e+04,2.854691575e+05
4674,5143.933700533922096768827257,3.459087356606e+00,0.305694824,4.330234554199e-01,2.961083255,8.519756991e-01,-1.162436445e+03,-7.992764208e+02,-1.184632039e+03,-8.214720151e+02,2.018802638e+04,2.854826067e+05
4675,5144.587752601527890411694644,4.124494368561e+00,-0.383089940,5.491732349475e-01,1.871851606,3.256906889e-01,-1.162110754e+03,-7.989507301e+02,-1.184629217e+03,-8.214691933e+02,2.018912473e+04,2.854986410e+05
4676,5145.480449174140746483557476,3.490208115123e+00,-0.562448545,4.835899753875e-01,-0.755251155,-7.042031481e-01,-1.162814957e+03,-7.996549333e+02,-1.184625310e+03,-8.214652865e+02,2.019009191e+04,2.855122071e+05
4677,5146.149645919570475006987660,1.875912536034e+00,-1.085901382,2.512311940354e-01,-1.353478718,-1.083364695e-01,-1.162923294e+03,-7.997632698e+02,-1.184622474e+03,-8.214624504e+02,2.019059437e+04,2.855194976e+05
4678,5147.562791840009665020003236,1.615581763965e+00,0.131852843,2.411080550569e-01,0.638187483,-3.873048244e-01,-1.163310598e+03,-8.001505746e+02,-1.184616517e+03,-8.214564933e+02,2.019107659e+04,2.855257747e+05
4679,5148.253527357285335924559226,1.280577864548e+00,-0.211239804,1.894311146619e-01,0.589810910,-3.148518896e-01,-1.163625450e+03,-8.004654265e+02,-1.184613659e+03,-8.214536348e+02,2.019145545e+04,2.855307495e+05
4680,5149.768260280787071307714166,1.526724679824e+00,0.979802510,2.115127991929e-01,-1.937305796,1.515949961e-01,-1.163473855e+03,-8.003138315e+02,-1.184607485e+03,-8.214474614e+02,2.019187848e+04,2.855366788e+05
4681,5150.709614962306254269503972,4.118129263044e+00,1.242489360,5.347733357800e-01,-2.977928114,1.055254136e+00,-1.162418601e+03,-7.992585773e+02,-1.184603623e+03,-8.214435989e+02,2.019294802e+04,2.855526693e+05
4682,5151.141849586537944718562775,5.292006330106e+00,-0.319782255,7.413532746124e-01,-3.075255627,1.479445345e+00,-1.160939156e+03,-7.977791320e+02,-1.184601761e+03,-8.214417374e+02,2.019443073e+04,2.855732162e+05
4683,5152.186214623064310686373655,1.560903232872e+00,-0.386929751,1.629923819823e-01,-3.007008229,3.230369418e-01,-1.160616119e+03,-7.974560951e+02,-1.184596965e+03,-8.214369409e+02,2.019475671e+04,2.855792754e+05
4684,5152.953127294702747568210270,7.161516564449e-01,-0.493617470,2.526677506150e-02,-1.516764425,-2.729095457e-03,-1.160618848e+03,-7.974588241e+02,-1.184593396e+03,-8.214333718e+02,2.019480725e+04,2.855820550e+05
4685,5154.656845439167194142251600,1.053459190342e+01,1.172322759,1.543948122727e+00,0.478618626,-2.740915415e+00,-1.163359763e+03,-8.001997396e+02,-1.184585472e+03,-8.214254478e+02,2.019789514e+04,2.856229291e+05
4686,5154.899143797593817567906046,1.190708666976e+01,0.079665787,1.691976491963e+00,-2.546627650,2.802481960e+00,-1.160557282e+03,-7.973972576e+02,-1.184584474e+03,-8.214244501e+02,2.020127910e+04,2.856691263e+05
4687,5155.493362582533331295993036,2.732519824071e+00,-1.806583545,2.498346905877e-01,-0.154613771,-4.937088667e-01,-1.161050990e+03,-7.978909665e+02,-1.184581705e+03,-8.214216807e+02,2.020177877e+04,2.856797267e+05
4688,5156.509447328251626335595512,1.969190218733e+00,-1.059513888,3.041880554863e-01,0.874155808,-3.903612365e-01,-1.161441352e+03,-7.982813277e+02,-1.184577068e+03,-8.214170440e+02,2.020238714e+04,2.856873644e+05
4689,5157.819065555745591696220685,1.211766209506e+00,0.207332666,1.898548348842e-01,1.182015259,-1.439330251e-01,-1.161585285e+03,-7.984252607e+02,-1.184571194e+03,-8.214111696e+02,2.020276685e+04,2.856920631e+05
4690,5158.954824000827013148292297,6.337005331264e-01,1.121242201,7.339485893154e-02,-1.677274714,1.560041471e-02,-1.161569684e+03,-7.984096603e+02,-1.184566133e+03,-8.214061092e+02,2.020291364e+04,2.856945198e+05
4691,5160.057736251625052802005998,2.047907132737e+00,0.837943016,2.872546543539e-01,-1.070919344,-2.753724098e-01,-1.161845057e+03,-7.986850327e+02,-1.184561218e+03,-8.214011940e+02,2.020348815e+04,2.857024574e+05
4692,5160.852779927914940710522463,3.086748438120e+00,0.648659334,4.108124130327e-01,0.891784696,-5.160002645e-01,-1.162361057e+03,-7.992010330e+02,-1.184557718e+03,-8.213976945e+02,2.020430977e+04,2.857144195e+05
4693,5161.605392922148715681082290,3.459595736056e+00,0.311533958,4.604680492621e-01,1.956883524,3.467937082e-01,-1.162014263e+03,-7.988542393e+02,-1.184554482e+03,-8.213944580e+02,2.020523071e+04,2.857278246e+05
4694,5162.587186685206547310625810,5.548813989443e+00,0.223408183,7.439156553888e-01,1.066055359,-7.194865445e-01,-1.162733750e+03,-7.995737258e+02,-1.184550195e+03,-8.213901714e+02,2.020671854e+04,2.857493209e+05
4695,5163.060164468373098306138124,4.262989076016e+00,-1.267200202,5.362832384221e-01,1.823608079,2.682781775e-01,-1.162465472e+03,-7.993054476e+02,-1.184548197e+03,-8.213881728e+02,2.020779111e+04,2.857658343e+05
4696,5164.102312022032839919195998,1.605914944983e+00,-0.989765006,2.151131323544e-01,2.511969609,3.477301771e-01,-1.162117741e+03,-7.989577175e+02,-1.184543740e+03,-8.213837164e+02,2.020822133e+04,2.857720538e+05
4697,5165.306771505407776619082602,1.339628514816e+00,0.097088240,1.861260336629e-01,0.814559617,-2.554352013e-01,-1.162373177e+03,-7.992131527e+02,-1.184538511e+03,-8.213784871e+02,2.020859359e+04,2.857772409e+05
4698,5166.191972908493194078952074,1.551177640367e+00,-0.163023558,2.290695367905e-01,-2.094007364,2.289156805e-01,-1.162144261e+03,-7.989842370e+02,-1.184534713e+03,-8.213746891e+02,2.020905173e+04,2.857832460e+05
4699,5167.483594402169787732354873,2.522365912839e+00,1.063901259,3.521585364042e-01,-2.079531092,3.430535687e-01,-1.161801207e+03,-7.986411834e+02,-1.184529117e+03,-8.213690926e+02,2.020975604e+04,2.857930084e+05
4700,5167.990828057263121705348649,2.013481404443e+00,-0.541983555,2.354217566410e-01,-0.930043592,-2.814697991e-01,-1.162082677e+03,-7.989226532e+02,-1.184526886e+03,-8.213668619e+02,2.021022689e+04,2.858008006e+05
4701,5169.070194564031900180281913,1.710753794693e+00,-0.025233161,2.502299117429e-01,0.787916097,-3.529863713e-01,-1.162435664e+03,-7.992756396e+02,-1.184522199e+03,-8.213621753e+02,2.021072735e+04,2.858074197e+05
4702,5170.291516087272926588442688,2.513974425809e+00,1.241148428,3.749558655926e-01,-0.404557915,-6.893762295e-01,-1.163125040e+03,-7.999650158e+02,-1.184516982e+03,-8.213569580e+02,2.021147726e+04,2.858171444e+05
4703,5171.235927501473585934943126,7.372434793884e+00,0.744987565,1.059228664158e+00,-2.442240268,1.621169027e+00,-1.161503871e+03,-7.983438468e+02,-1.184513075e+03,-8.213530512e+02,2.021359572e+04,2.858456577e+05
4704,5171.585481171242232963364229,6.589798712953e+00,-0.738315352,9.258320671599e-01,2.315865488,1.255470221e+00,-1.160248400e+03,-7.970883766e+02,-1.184511520e+03,-8.213514960e+02,2.021544738e+04,2.858711423e+05
4705,5172.801688876791558194468012,2.383945247763e+00,0.041374146,3.226317636082e-01,0.567068072,-5.442665682e-01,-1.160792667e+03,-7.976326431e+02,-1.184505815e+03,-8.213457914e+02,2.021609264e+04,2.858803595e+05
4706,5173.675024556315321053306422,3.025564556018e+00,-0.163719867,4.068552659785e-01,-2.460063673,6.319360599e-01,-1.160160731e+03,-7.970007071e+02,-1.184501812e+03,-8.213417885e+02,2.021690635e+04,2.858920555e+05
4707,5174.359901137178414315557981,2.109398016583e+00,-0.792622500,2.599435717224e-01,-2.921686878,5.073672252e-01,-1.159653364e+03,-7.964933399e+02,-1.184498591e+03,-8.213385667e+02,2.021742624e+04,2.859002088e+05
4708,5175.093122777010638591376240,7.559811064124e-01,-0.911396981,1.021575863866e-01,-1.796467621,4.571770314e-02,-1.159607646e+03,-7.964476222e+02,-1.184495070e+03,-8.213350466e+02,2.021763056e+04,2.859031304e+05
4709,5177.237132249381154398130451,3.327926594742e+00,1.966264662,4.739040508851e-01,2.533293030,7.777911592e-01,-1.158829855e+03,-7.956698310e+02,-1.184484764e+03,-8.213247401e+02,2.021857836e+04,2.859159864e+05
4710,5177.609630022530782334816530,3.495260489212e+00,0.526898489,4.634061746672e-01,1.482321024,-8.189306453e-02,-1.158911748e+03,-7.957517241e+02,-1.184482918e+03,-8.213228944e+02,2.021950518e+04,2.859294879e+05
4711,5178.752194620450083267493219,5.034915983708e+00,1.103904275,6.566511939092e-01,-1.785708027,2.800763917e-01,-1.158631672e+03,-7.954716477e+02,-1.184477277e+03,-8.213172528e+02,2.022081848e+04,2.859489324e+05
4712,5179.202606391488615074237382,5.916620858612e+00,-0.481474177,8.066614431077e-01,-1.585380929,2.352883830e-02,-1.158608143e+03,-7.954481188e+02,-1.184475029e+03,-8.213150051e+02,2.022243180e+04,2.859717800e+05
4713,5180.106626202653647771617463,2.789975544631e+00,-0.627537129,3.829565725946e-01,2.374598400,5.514573339e-01,-1.158056685e+03,-7.948966615e+02,-1.184470515e+03,-8.213104909e+02,2.022319771e+04,2.859825519e+05
4714,5181.189792408520290618047413,1.751032208282e+00,-0.026807868,2.176954165810e-01,-2.046608071,1.994352011e-01,-1.157857250e+03,-7.946972263e+02,-1.184464993e+03,-8.213049689e+02,2.022363311e+04,2.859893111e+05
4715,5182.130914016585829116262502,2.458490597902e+00,-0.083956086,3.505869026891e-01,2.590269071,5.972822541e-01,-1.157259968e+03,-7.940999440e+02,-1.184460161e+03,-8.213001367e+02,2.022433428e+04,2.859987994e+05
4716,5182.998826329179209128522233,2.419964196986e+00,-0.321127153,3.473582757863e-01,-0.535083706,-5.976132051e-01,-1.157857581e+03,-7.946975572e+02,-1.184455606e+03,-8.212955819e+02,2.022502900e+04,2.860081375e+05
4717,5183.950307013238235338009945,1.706138087485e+00,-0.469189054,2.186370492369e-01,-2.114707889,2.262836749e-01,-1.157631297e+03,-7.944712736e+02,-1.184450724e+03,-8.212907000e+02,2.022546627e+04,2.860147199e+05
4718,5184.685795032389032660978750,1.087998635865e+00,-0.827607333,1.321909855807e-01,-1.408835696,-4.263251484e-02,-1.157673930e+03,-7.945139061e+02,-1.184446919e+03,-8.212868954e+02,2.022573065e+04,2.860189168e+05
4719,5186.355746810168784938796056,3.168163214704e+00,1.224968352,4.422124921500e-01,0.133321686,-8.765764381e-01,-1.158550506e+03,-7.953904825e+02,-1.184438299e+03,-8.212782748e+02,2.022661508e+04,2.860311341e+05
4720,5186.709472600945588774216722,3.430226935196e+00,-0.190677447,4.743093556235e-01,-1.236663743,-3.110993640e-01,-1.158861606e+03,-7.957015819e+02,-1.184436533e+03,-8.212765093e+02,2.022756370e+04,2.860443611e+05
4721,5187.887847767473078600915875,1.019140638434e+00,0.515961337,1.097262951561e-01,2.539719514,1.808896160e-01,-1.158680716e+03,-7.955206923e+02,-1.184430724e+03,-8.212707002e+02,2.022778315e+04,2.860482901e+05
4722,5189.076719613567148930015687,2.584986620086e+00,1.033933623,3.299618026476e-01,-0.302013475,-6.300551531e-01,-1.159310771e+03,-7.961507474e+02,-1.184424825e+03,-8.212648006e+02,2.022844307e+04,2.860582532e+05
4723,5189.859588661657877412449128,6.312616305409e+00,0.839000521,8.183501839027e-01,1.505324692,-1.070809095e-01,-1.159417852e+03,-7.962578283e+02,-1.184421036e+03,-8.212610123e+02,2.023007977e+04,2.860825800e+05
4724,5190.355291128359821379846591,6.993770408989e+00,-0.868998440,9.409412302277e-01,2.368758176,1.347304783e+00,-1.158070547e+03,-7.949105236e+02,-1.184418648e+03,-8.212586244e+02,2.023196165e+04,2.861095291e+05
4725,5191.126801598029861976590879,3.583386244425e+00,-1.135546905,5.077081149718e-01,-2.403871040,7.514109842e-01,-1.157319136e+03,-7.941591126e+02,-1.184414732e+03,-8.212547085e+02,2.023297707e+04,2.861233349e+05
4726,5192.046486955980150351052337,1.750500964306e+00,-1.516763244,2.615198064899e-01,1.458506852,-5.860849697e-02,-1.157377745e+03,-7.942177211e+02,-1.184409933e+03,-8.212499089e+02,2.023350011e+04,2.861300779e+05
4727,5193.404415343728237540988916,8.896668809177e-01,-0.358938401,1.305318370890e-01,2.461751956,2.030221387e-01,-1.157174723e+03,-7.940146989e+02,-1.184402865e+03,-8.212428408e+02,2.023376117e+04,2.861335040e+05
4728,5194.707488901574489027613674,2.200795210738e+00,1.122173078,2.854771090049e-01,3.032712517,5.675732620e-01,-1.156607150e+03,-7.934471257e+02,-1.184396035e+03,-8.212360107e+02,2.023433213e+04,2.861419773e+05
4729,5195.159163853735983902007264,2.297166922895e+00,-0.161467729,2.874285463300e-01,-2.599308223,4.923834588e-01,-1.156114766e+03,-7.929547422e+02,-1.184393619e+03,-8.212335947e+02,2.023490699e+04,2.861508207e+05
4730,5196.707324197993591792984236,5.431880854675e+00,1.525959719,7.453977544248e-01,2.632371338,1.301649903e+00,-1.154813116e+03,-7.916530923e+02,-1.184385194e+03,-8.212251701e+02,2.023639778e+04,2.861717258e+05
4731,5197.117498331677797398348449,6.597184853989e+00,0.040508395,8.581485263467e-01,2.239150297,1.063580621e+00,-1.153749536e+03,-7.905895117e+02,-1.184382860e+03,-8.212228362e+02,2.023811408e+04,2.861971137e+05
4732,5197.718324176152350107921507,2.351543622266e+00,-1.071930868,2.464570709084e-01,-0.333788879,-4.657091241e-01,-1.154215245e+03,-7.910552208e+02,-1.184379319e+03,-8.212192951e+02,2.023860699e+04,2.862061621e+05
4733,5199.223858199089145806742044,2.688419383017e+00,0.833961680,3.576529612695e-01,-1.982876946,2.864919269e-01,-1.153928753e+03,-7.907687289e+02,-1.184370584e+03,-8.212105606e+02,2.023932230e+04,2.862165037e+05
4734,5199.776329229934362690368029,2.196224200094e+00,-0.582650394,2.428640533523e-01,0.269002002,-4.682596793e-01,-1.154397012e+03,-7.912369886e+02,-1.184367350e+03,-8.212073261e+02,2.023980803e+04,2.862249511e+05
4735,5200.961311213041449357707909,2.373771093643e+00,0.184785857,2.819777466147e-01,-2.171396343,3.187124463e-01,-1.154078300e+03,-7.909182761e+02,-1.184360522e+03,-8.212004977e+02,2.024037198e+04,2.862340793e+05
4736,5201.555843874248731917879395,2.701172496751e+00,-0.782772712,3.433328606144e-01,1.554646077,-1.108934080e-02,-1.154089389e+03,-7.909293655e+02,-1.184357060e+03,-8.211970365e+02,2.024105865e+04,2.862444653e+05
4737,5202.457989722174338484813911,1.803339382347e+00,-0.877424244,2.588191532535e-01,-0.796559811,-3.619173934e-01,-1.154451307e+03,-7.912912828e+02,-1.184351812e+03,-8.211917879e+02,2.024157629e+04,2.862513979e+05
