k,n,X,q,P_q,abs_P_q,sqrt_X_over_q,Dpsi_max,Dpsi_rms,ratio_renewal,ratio_rawdisc,log10_rho
8,7977,63648483,2,-388.0,388.0,5641.297855990233,1456.078834310174,1456.078834310174,0.06877849918667223,0.26646908866292074,-12836.19188835895
8,7977,63648483,3,0.0,0.0,4606.100411410936,1563.592509996146,1108.2254333261076,0.0,0.0,-12836.19188835895
8,7977,63648483,4,-333.5,333.5,3988.9999686638253,4840.602014683187,4176.507213023326,0.08360491416892911,0.06889638912440672,-12836.19188835895
8,7977,63648483,5,-668.8,668.8,3567.8700368707377,2429.117879772559,1481.080931129948,0.18745077401602403,0.2753262843146256,-12836.19188835895
8,7977,63648483,6,-55.666666666666664,55.666666666666664,3257.0048357348196,1572.6034233421087,1114.1974677293026,0.017091367521444772,0.03539777787610524,-12836.19188835895
8,7977,63648483,7,-6002.714285714285,6002.714285714285,3015.4005419796936,3069.7055188827217,1967.1772243247456,1.990685549778849,1.9554690991659318,-12836.19188835895
8,7977,63648483,9,802.6666666666666,802.6666666666666,2659.3333124425503,1037.1245102714747,639.3198188784094,0.30183003496069155,0.7739347192330485,-12836.19188835895
8,7977,63648483,10,85.6,85.6,2522.865097463596,2433.2767628561705,1482.0391044022124,0.03392967784367835,0.035178900035819624,-12836.19188835895
8,7977,63648483,12,-259.8333333333333,259.8333333333333,2303.050205705468,3310.0905084814876,2447.258983553692,0.1128213934240923,0.07849735004754674,-12836.19188835895
8,7977,63648483,14,-256.07142857142856,256.07142857142856,2132.210171227432,3069.7055188827217,1966.6904517969701,0.12009671092789975,0.08341889050798289,-12836.19188835895
8,7977,63648483,15,2654.3333333333335,2654.3333333333335,2059.9107262209204,2983.570111415349,1710.4800801040356,1.2885671692204503,0.8896500615747783,-12836.19188835895
8,7977,63648483,20,-2610.8,2610.8,1783.9350184353689,2857.975090900436,1689.2728328304524,1.463506222491135,0.9135139100101252,-12836.19188835895
8,7977,63648483,21,3243.3333333333335,3243.3333333333335,1740.9423146265194,2860.866126326844,1406.191922436708,1.8629757609338817,1.1336893060066222,-12836.19188835895
8,7977,63648483,25,-291.6,291.6,1595.5999874655301,4746.333615455776,1962.4511926212524,0.182752571001947,0.06143689500679959,-12836.19188835895
8,7977,63648483,28,1400.142857142857,1400.142857142857,1507.7002709898468,4205.165239298716,1761.227906775811,0.9286612757744115,0.33295786906493957,-12836.19188835895
8,7977,63648483,30,-48.03333333333333,48.03333333333333,1456.5768431497186,2979.411228331737,1709.8569481549212,0.03297686185197445,0.016121753478195975,-12836.19188835895
8,7977,63648483,35,-3431.457142857143,3431.457142857143,1348.5281182512606,3760.0255113001913,1926.5809237437977,2.544594433304791,0.91261538852447,-12836.19188835895
8,7977,63648483,49,-2731.5714285714284,2731.5714285714284,1139.714276761093,3827.4686798751354,1467.330433432112,2.396715987742269,0.7136757102504994,-12836.19188835895
8,7977,63648483,63,-4179.0,4179.0,1005.1335139932311,2758.3428891517688,1388.6046363420496,4.157656611605274,1.5150400685989784,-12836.19188835895
8,7977,63648483,105,1710.4761904761904,1710.4761904761904,778.5730720821448,2728.343168131076,1373.7737007034166,2.1969372584410722,0.6269285368701886,-12836.19188835895
8,7977,63648483,210,-13.17142857142857,13.17142857142857,550.5342989185273,2728.343168131076,1373.6656698163486,0.023924810129546153,0.004827628989373446,-12836.19188835895
8,7977,63648483,225,-1013.0,1013.0,531.8666624885101,2981.739081174019,1144.1614095126558,1.9046126998453938,0.33973462211896327,-12836.19188835895
8,7977,63648483,441,-1563.3809523809523,1563.3809523809523,379.9047589203643,2673.962142920209,880.9309130844059,4.115191809715309,0.5846683194525704,-12836.19188835895
8,8856,78446448,2,0.0,0.0,6262.8447210512895,1124.6853711605072,1124.6853711605072,0.0,0.0,-12836.086617869307
8,8856,78446448,3,0.0,0.0,5113.5913016196355,948.5105609074235,682.1120113010068,0.0,0.0,-12836.086617869307
8,8856,78446448,4,-1337.0,1337.0,4428.499971773738,1445.510825432837,1047.0029888494005,0.30190809721615375,0.9249325404392285,-12836.086617869307
8,8856,78446448,5,-668.8,668.8,3960.9707900967915,1399.0766731910408,720.4956067952149,0.168847496091648,0.47802955535995617,-12836.086617869307
8,8856,78446448,6,0.0,0.0,3615.8550855917883,957.5214742571115,689.556693713353,0.0,0.0,-12836.086617869307
8,8856,78446448,7,-6002.714285714285,6002.714285714285,3347.6313161056773,2090.8001160286367,1210.5092540642183,1.7931228737271117,2.8710129867010536,-12836.086617869307
8,8856,78446448,9,1108.3333333333333,1108.3333333333333,2952.3333145158254,3598.9825592208654,1844.8620683726583,0.37540928318762573,0.3079574060434662,-12836.086617869307
8,8856,78446448,10,-1600.0,1600.0,2800.829305759278,1403.9287034533918,722.4489797725447,0.5712593754678154,1.1396590126438122,-12836.086617869307
8,8856,78446448,12,748.6666666666666,748.6666666666666,2556.7956508098177,1005.9450468160212,732.5594035234104,0.2928144321700251,0.7442421124656041,-12836.086617869307
8,8856,78446448,14,-1638.5,1638.5,2367.1328045307714,2084.5617914050817,1210.9606049351764,0.6921876106249114,0.7860165175989254,-12836.086617869307
8,8856,78446448,15,2654.3333333333335,2654.3333333333335,2286.8675519146273,1564.6574302818626,757.0024927638549,1.160685205013755,1.6964309771341917,-12836.086617869307
8,8856,78446448,20,-422.6,422.6,1980.4853950483957,2770.0743371676654,1796.8840164739383,0.21338203303926573,0.15255908274003158,-12836.086617869307
8,8856,78446448,21,3243.3333333333335,3243.3333333333335,1932.7558415012338,3543.6818901393563,1856.5458934296018,1.678087456103163,0.9152439281748815,-12836.086617869307
8,8856,78446448,25,1283.6,1283.6,1771.3999887094953,2664.8819785099477,1778.123942222683,0.7246245953377991,0.4816723631106984,-12836.086617869307
8,8856,78446448,28,4014.5,4014.5,1673.8156580528387,2644.4594977963716,1540.927212720618,2.3984122628355,1.5180795937110336,-12836.086617869307
8,8856,78446448,30,-901.1666666666666,901.1666666666666,1617.059553634312,1569.5094605460763,758.068025046927,0.5572872468681261,0.5741709045532771,-12836.086617869307
8,8856,78446448,35,-3431.457142857143,3431.457142857143,1497.1062372838762,3760.6945125791244,1705.5198690239847,2.2920598801877023,0.9124530406230239,-12836.086617869307
8,8856,78446448,49,-2418.714285714286,2418.714285714286,1265.285706221068,5312.440787389642,1501.811894065098,1.911595360496148,0.45529246960374353,-12836.086617869307
8,8856,78446448,63,-2006.0,2006.0,1115.8771053685591,3698.653168688994,1326.1233319730545,1.797689002085445,0.5423595856410177,-12836.086617869307
8,8856,78446448,105,1710.4761904761904,1710.4761904761904,864.3546891013136,3009.5038822686765,1357.228387587453,1.9789054332019713,0.5683581937055916,-12836.086617869307
8,8856,78446448,210,-286.76190476190476,286.76190476190476,611.1910620139289,3008.1175879077055,1357.227327639875,0.46918537031120644,0.09532935345169198,-12836.086617869307
8,8856,78446448,225,-557.6666666666666,557.6666666666666,590.4666629031651,3041.1988913774258,1209.8241150724843,0.9444507229667637,0.18337066616977726,-12836.086617869307
8,8856,78446448,441,10732.285714285714,10732.285714285714,421.7619020736894,2909.2668440107955,993.2689547398892,25.446313812409237,3.6890001123066076,-12836.086617869307
8,9832,96687888,2,0.0,0.0,6952.980943451521,127.81810764968395,127.81810764968395,0.0,0.0,-12835.984409757248
8,9832,96687888,3,0.0,0.0,5677.085167583801,1093.901618219912,1032.1812464210384,0.0,0.0,-12835.984409757248
8,9832,96687888,4,-1337.0,1337.0,4916.499974575409,2272.6995575651526,2209.714884727825,0.2719414231493948,0.5882871739687359,-12835.984409757248
8,9832,96687888,5,-668.8,668.8,4397.451261810641,570.2214816436172,399.5498421030764,0.1520880983510032,1.172877594986843,-12835.984409757248
8,9832,96687888,6,0.0,0.0,4014.3054193720736,1102.9125315621495,1032.7763933816273,0.0,0.0,-12835.984409757248
8,9832,96687888,7,-6002.714285714285,6002.714285714285,3716.5246438805475,3784.054606180638,1811.2937405557836,1.6151417953323863,1.5863180927436478,-12835.984409757248
8,9832,96687888,9,802.6666666666666,802.6666666666666,3277.6666497169394,2995.789475718513,1756.394008830315,0.24488965854291048,0.2679315997243612,-12835.984409757248
8,9832,96687888,10,-1600.0,1600.0,3109.4676071636445,575.0735119059682,400.0098487858056,0.5145575391471816,2.7822529935296694,-12835.984409757248
8,9832,96687888,12,748.6666666666666,748.6666666666666,2838.5425837919006,2262.211012005806,1361.623105013085,0.26375037349855485,0.33094466550353135,-12835.984409757248
8,9832,96687888,14,-1638.5,1638.5,2627.979778134854,3784.054606180638,1812.4112565025384,0.623482727543241,0.4330011510203306,-12835.984409757248
8,9832,96687888,15,2654.3333333333335,2654.3333333333335,2538.8696697546334,3123.5818620231003,1735.6315630535303,1.045478373685034,0.8497722968637547,-12835.984409757248
8,9832,96687888,20,-422.6,422.6,2198.7256309053205,3553.0672968886793,1936.9675004497876,0.19220224390889343,0.11893948655857403,-12835.984409757248
8,9832,96687888,21,3243.3333333333335,3243.3333333333335,2145.736503594312,2255.1696459045634,1629.1734726019731,1.5115245175260068,1.4381770964429645,-12835.984409757248
8,9832,96687888,25,-2870.2,2870.2,1966.5999898301636,4472.547448764555,1946.7732205971365,1.4594732100287824,0.6417371828649533,-12835.984409757248
8,9832,96687888,28,4014.5,4014.5,1858.2623219402738,5749.677042489871,2063.694129322599,2.1603516105349034,0.6982131292476106,-12835.984409757248
8,9832,96687888,30,-901.1666666666666,901.1666666666666,1795.2519600323517,3118.7298317588866,1734.0493883904562,0.5019722505416048,0.28895310439841176,-12835.984409757248
8,9832,96687888,35,-3431.457142857143,3431.457142857143,1662.0803487540204,3451.932009648066,1780.1813410386762,2.0645555104658673,0.9940685776157536,-12835.984409757248
8,9832,96687888,49,-1767.857142857143,1767.857142857143,1404.714278450117,5552.294493894558,1747.222334433581,1.2585172443806134,0.31840118437541864,-12835.984409757248
8,9832,96687888,63,-4179.0,4179.0,1238.8415479601824,2780.765890682116,1268.52144415504,3.373312758908468,1.5028233818614987,-12835.984409757248
8,9832,96687888,105,1710.4761904761904,1710.4761904761904,959.6025367679207,3490.6244791077916,1429.8299893762864,1.782484023267925,0.4900201097865991,-12835.984409757248
8,9832,96687888,210,-286.76190476190476,286.76190476190476,678.5414609924101,3490.6244791077916,1429.874118652119,0.42261515507467623,0.08215203510954622,-12835.984409757248
8,9832,96687888,225,-779.6666666666666,779.6666666666666,655.5333299433879,4519.7339897013735,1332.2157611810326,1.1893623574166685,0.17250277747389742,-12835.984409757248
8,9832,96687888,441,12550.952380952382,12550.952380952382,468.23809281670566,3160.204134542437,1109.9884335173585,26.804637583951376,3.971563812528719,-12835.984409757248
8,10915,119159055,2,-388.0,388.0,7718.777591043805,2388.3419858813286,2388.3419858813286,0.050267026795823386,0.1624557966546081,-12835.88461716721
8,10915,119159055,3,0.0,0.0,6302.355512028816,1761.8987990319729,1322.1502002613865,0.0,0.0,-12835.88461716721
8,10915,119159055,4,-333.5,333.5,5457.999977097838,1708.3856216147542,1300.1773090042582,0.06110296837658301,0.19521353714319964,-12835.88461716721
8,10915,119159055,5,0.0,0.0,4881.7835879932245,2117.5971477627754,1336.7214978196357,0.0,0.0,-12835.88461716721
8,10915,119159055,6,-55.666666666666664,55.666666666666664,4456.438320003992,1770.9097123742104,1330.2930090883365,0.012491290728021744,0.0314339383186486,-12835.88461716721
8,10915,119159055,7,-1053.5714285714287,1053.5714285714287,4125.860170056317,3122.7263526842,2066.139264944617,0.25535800660860686,0.33738832980539935,-12835.88461716721
8,10915,119159055,9,1108.3333333333333,1108.3333333333333,3638.6666513985588,2621.616305526346,1581.3550807434299,0.3045987554005075,0.4227671803066587,-12835.88461716721
8,10915,119159055,10,-1514.4,1514.4,3451.942279355204,2121.756030842662,1338.6730303875204,0.4387095372530036,0.7137484131003278,-12835.88461716721
8,10915,119159055,12,-259.8333333333333,259.8333333333333,3151.177756014408,2501.4184683971107,1534.6056417732132,0.08245594296843764,0.1038743963139572,-12835.88461716721
8,10915,119159055,14,-954.0714285714286,954.0714285714286,2917.423704474304,3122.7263526842,2067.0237048312024,0.327025322755902,0.3055251472007267,-12835.88461716721
8,10915,119159055,15,0.0,0.0,2818.499068653385,2493.3869411926717,1553.1351055991918,0.0,0.0,-12835.88461716721
8,10915,119159055,20,-564.8,564.8,2440.8917939966123,2791.765841946006,1565.0213997178926,0.23139083895039053,0.20230923077929236,-12835.88461716721
8,10915,119159055,21,2822.3333333333335,2822.3333333333335,2382.06647982077,2741.1096155587584,1391.678453659026,1.184825594601243,1.0296316926961049,-12835.88461716721
8,10915,119159055,25,-2034.8,2034.8,2183.1999908391354,4416.703531910665,2338.1821319759974,0.9320263872014325,0.46070558852288324,-12835.88461716721
8,10915,119159055,28,1078.142857142857,1078.142857142857,2062.9300850281584,5094.593408435583,2617.1988664158016,0.5226269493898728,0.2116249071727054,-12835.88461716721
8,10915,119159055,30,-949.2,949.2,1992.9798042127773,2489.2280581109226,1553.2486675165735,0.47627176050332937,0.38132303583318466,-12835.88461716721
8,10915,119159055,35,4246.0,4246.0,1845.1407611809536,3419.9411238422617,1768.642274090402,2.3011794489231345,1.2415418412904347,-12835.88461716721
8,10915,119159055,49,-3656.8571428571427,3656.8571428571427,1559.4285648850966,3815.921744353138,1928.7462956379075,2.3449981776668243,0.9583155493868862,-12835.88461716721
8,10915,119159055,63,-6201.0,6201.0,1375.2867233521058,3135.740610969253,1787.2313070792684,4.508877963197205,1.9775232614292289,-12835.88461716721
8,10915,119159055,105,1038.8666666666666,1038.8666666666666,1065.2925151605746,3334.040493153967,1477.0026525416765,0.9751938100401233,0.31159389599491927,-12835.88461716721
8,10915,119159055,210,-1024.2333333333333,1024.2333333333333,753.2755614173152,3335.426787515171,1477.1106109369318,1.35970604357083,0.30707714442035994,-12835.88461716721
8,10915,119159055,225,502.1333333333333,502.1333333333333,727.7333302797117,5207.610694516567,1452.2293626474325,0.6899963385493602,0.09642297836550308,-12835.88461716721
8,10915,119159055,441,10212.57142857143,10212.57142857143,519.8095216283655,3440.6550954027916,1228.824783533664,19.646757136305098,2.9682055147628392,-12835.88461716721
8,12118,146870160,2,0.0,0.0,8569.42705202629,1518.5664567053318,1518.5664567053318,0.0,0.0,-12835.786609464874
8,12118,146870160,3,0.0,0.0,6996.907888489029,1866.300493374467,1342.3802838803456,0.0,0.0,-12835.786609464874
8,12118,146870160,4,-1337.0,1337.0,6059.499979371235,4680.984468907118,3994.5277007907075,0.22064526851252403,0.28562367785684045,-12835.786609464874
8,12118,146870160,5,0.0,0.0,5419.781545413062,2577.6728062555194,1535.832018329994,0.0,0.0,-12835.786609464874
8,12118,146870160,6,0.0,0.0,4947.56101528824,1856.5964328497648,1336.822677019219,0.0,0.0,-12835.786609464874
8,12118,146870160,7,-6002.714285714285,6002.714285714285,4580.551432804945,3371.8516818210483,2037.950201524464,1.3104785250797775,1.7802426832939393,-12835.786609464874
8,12118,146870160,9,802.6666666666666,802.6666666666666,4039.6666529141567,4630.829314928502,3244.1677659539246,0.19869626274426247,0.17333108436518987,-12835.786609464874
8,12118,146870160,10,0.0,0.0,3832.3642833112826,2572.8207759931684,1534.5038486092235,0.0,0.0,-12835.786609464874
8,12118,146870160,12,748.6666666666666,748.6666666666666,3498.4539442445143,3495.4053396582603,2158.7033243909195,0.21399929185814678,0.21418593665587937,-12835.786609464874
8,12118,146870160,14,-1638.5,1638.5,3238.9389797101326,3371.8516818210483,2039.8755938765755,0.5058755383365193,0.4859347784583127,-12835.786609464874
8,12118,146870160,15,0.0,0.0,3129.1123341931975,2324.6006951853633,1276.5812931919513,0.0,0.0,-12835.786609464874
8,12118,146870160,20,-2561.6,2561.6,2709.890772706531,2802.330077715218,1844.1784546778617,0.945277952085713,0.9140964586471951,-12835.786609464874
8,12118,146870160,21,3243.3333333333335,3243.3333333333335,2644.5826027668604,2744.4212243575603,1523.2245334401362,1.2264065149411623,1.1817913753718923,-12835.786609464874
8,12118,146870160,25,-811.4,811.4,2423.799991748494,4662.5331715755165,2182.372126347699,0.3347635954956283,0.1740255715383618,-12835.786609464874
8,12118,146870160,28,4014.5,4014.5,2290.2757164024724,4302.374274197966,1818.438721639435,1.7528457256255203,0.9330894394928878,-12835.786609464874
