k,n,X,Msm,sum_M_pi,Mplus,B,C,E,H=C-2E,float_resid
9,25385,644448995,-1854166,-1850925,-3705091,-1853506.910036262,1922.820072523784,2581.910036262536,-3241.0,1.2878444977104664e-09
9,25386,644499768,-1854223,-1851299,-3705522,-1853636.0482565472,1750.0965130943805,2337.0482565567936,-2924.0,1.92067091120407e-08
9,25387,644550543,-1854381,-1851601,-3705982,-1853764.7837070615,1547.5674141230993,2163.7837070651794,-2780.0,7.259586709551513e-09
9,25388,644601320,-1854475,-1851905,-3706380,-1853896.529070144,1413.058140288107,1991.529070149676,-2570.0,1.1244992492720485e-08
9,25389,644652099,-1854461,-1852006,-3706467,-1854024.1034940695,1581.206988139078,2018.1034940668296,-2455.0,5.4187694331631064e-09
9,25390,644702880,-1854667,-1852103,-3706770,-1854152.1291634012,1534.2583268024027,2049.1291633922665,-2564.0,1.7869751900434494e-08
9,25391,644753663,-1854795,-1852134,-3706929,-1854281.483633298,1633.9672665959224,2147.4836332997274,-2661.0,3.5324774216860533e-09
9,25392,644804448,-1854835,-1852606,-3707441,-1854411.9159409471,1382.8318818942644,1805.9159409454005,-2229.0,3.4633558243513107e-09
9,25393,644855235,-1854873,-1852816,-3707689,-1854538.5259186553,1388.0518373106606,1722.525918655031,-2057.0,5.984475137665868e-10
9,25394,644906024,-1855060,-1852761,-3707821,-1854672.998960127,1524.9979202537797,1911.9989601194857,-2299.0,1.4808392734266818e-08
9,25395,644956815,-1855191,-1852843,-3708034,-1854802.76333462,1571.526669240091,1959.7633346120056,-2348.0,1.607986632734537e-08
9,25396,645007608,-1855067,-1853048,-3708115,-1854932.5286330085,1750.0572660169564,1884.528633013405,-2019.0,9.853465599007905e-09
9,25397,645058403,-1855020,-1853445,-3708465,-1855064.4891744277,1663.9783488553949,1619.4891744367806,-1575.0,1.816624717321247e-08
9,25398,645109200,-1855240,-1853409,-3708649,-1855196.021380922,1743.0427618441172,1787.0213809206189,-1831.0,2.879460225813091e-09
9,25399,645159999,-1855281,-1853542,-3708823,-1855326.3706330394,1829.7412660787813,1784.370633043368,-1739.0,7.95444066170603e-09
9,25400,645210800,-1855347,-1853650,-3708997,-1855455.672310213,1914.3446204261854,1805.6723102161332,-1697.0,6.080881576053798e-09
9,25401,645261603,-1855575,-1853844,-3709419,-1855585.5261528993,1752.052305798512,1741.5261528970123,-1731.0,4.487446858547628e-09
9,25402,645312408,-1855634,-1853824,-3709458,-1855717.0170295232,1976.034059046302,1893.0170295239504,-1810.0,1.5988916857168078e-09
9,25403,645363215,-1855871,-1854029,-3709900,-1855846.360588998,1792.7211779961362,1817.3605889965029,-1842.0,3.130480763502419e-09
9,25404,645414024,-1855974,-1854114,-3710088,-1855974.7835125395,1861.5670250789262,1860.78351254459,-1860.0,1.0253643267787993e-08
9,25405,645464835,-1855931,-1854351,-3710282,-1856103.8827528895,1925.765505779069,1752.8827528928878,-1580.0,6.706613930873573e-09
9,25406,645515648,-1856176,-1854139,-3710315,-1856234.6439770774,2154.28795415489,2095.6439770853567,-2037.0,1.5823388821445405e-08
9,25407,645566463,-1856209,-1854021,-3710230,-1856363.859619062,2497.7192381238565,2342.8596190530134,-2188.0,1.7829734133556485e-08
9,25408,645617280,-1856468,-1854211,-3710679,-1856493.137528422,2307.2750568441115,2282.1375284199285,-2257.0,4.254616214893758e-09
9,25409,645668099,-1856566,-1854268,-3710834,-1856620.0491306402,2406.098261280451,2352.04913064202,-2298.0,3.588866093195975e-09
9,25410,645718920,-1856870,-1854281,-3711151,-1856746.4086726902,2341.8173453803174,2465.4086726913474,-2589.0,2.3774191504344344e-09
9,25411,645769743,-1856953,-1854428,-3711381,-1856875.9160767046,2370.832153409254,2447.9160767050516,-2525.0,8.49468051455915e-10
9,25412,645820568,-1857063,-1854379,-3711442,-1857004.0886093453,2566.1772186905146,2625.0886093571235,-2684.0,2.373235474806279e-08
9,25413,645871395,-1857163,-1854572,-3711735,-1857130.582121224,2526.1642424478196,2558.58212122007,-2591.0,7.679773261770606e-09
9,25414,645922224,-1857402,-1854768,-3712170,-1857260.7599960102,2351.519992020447,2492.7599960125,-2634.0,4.552930477075279e-09
9,25415,645973055,-1857491,-1855045,-3712536,-1857388.5192870821,2241.0385741642676,2343.51928708191,-2446.0,4.474713932722807e-10
9,25416,646023888,-1857628,-1855410,-3713038,-1857516.949122838,1995.898245675955,2106.9491228371526,-2218.0,1.6498233890160918e-09
9,25417,646074723,-1857767,-1855192,-3712959,-1857642.7599317187,2326.5198634373955,2450.759931707629,-2575.0,2.2137101041153073e-08
9,25418,646125560,-1857947,-1855170,-3713117,-1857769.8282637391,2422.656527478248,2599.828263739035,-2777.0,1.7826096154749393e-10
9,25419,646176399,-1858079,-1855406,-3713485,-1857898.5160029125,2312.03200582508,2492.5160029180697,-2673.0,1.1059455573558807e-08
9,25420,646227240,-1858234,-1855611,-3713845,-1858026.616543138,2208.233086275868,2415.6165431377185,-2623.0,4.31100488640368e-10
9,25421,646278083,-1858443,-1855725,-3714168,-1858152.5996249511,2137.1992499022745,2427.5996249441905,-2718.0,1.3893441064283252e-08
9,25422,646328928,-1858491,-1855882,-3714373,-1858277.2815944212,2181.5631888424978,2395.2815944191325,-2609.0,4.232788342051208e-09
9,25423,646379775,-1858568,-1856154,-3714722,-1858404.9579244386,2087.915848877281,2250.957924435417,-2414.0,6.446498446166515e-09
9,25424,646430624,-1858570,-1856002,-3714572,-1858530.4135531285,2488.8271062569693,2528.413553135335,-2568.0,1.3700628187507391e-08
9,25425,646481475,-1858551,-1856004,-3714555,-1858655.4014428027,2755.802885605488,2651.4014428009514,-2547.0,3.585228114388883e-09
9,25426,646532328,-1858806,-1856122,-3714928,-1858782.7736177614,2637.547235522885,2660.773617763113,-2684.0,3.3414835343137383e-09
9,25427,646583183,-1858733,-1856196,-3714929,-1858907.7982544121,2886.5965088242665,2711.7982544030856,-2537.0,1.809530658647418e-08
9,25428,646634040,-1858760,-1856294,-3715054,-1859032.705468346,3011.4109366917983,2738.705468348857,-2466.0,5.915353540331125e-09
9,25429,646684899,-1858971,-1856380,-3715351,-1859160.6240195143,2970.2480390286073,2780.6240195213404,-2591.0,1.4073521015234292e-08
9,25430,646735760,-1859165,-1856573,-3715738,-1859282.210862238,2826.42172447592,2709.210862225441,-2592.0,2.5038389139808714e-08
9,25431,646786623,-1859221,-1856706,-3715927,-1859410.0258528213,2893.0517056426033,2704.0258528202967,-2515.0,2.0099832909181714e-09
9,25432,646837488,-1859337,-1856911,-3716248,-1859537.1139853857,2826.2279707714915,2626.1139853838004,-2426.0,3.890818334184587e-09
9,25433,646888355,-1859670,-1857027,-3716697,-1859663.0691852544,2629.1383705087937,2636.0691852539894,-2643.0,8.149072527885437e-10
9,25434,646939224,-1859920,-1857380,-3717300,-1859787.512314669,2275.024629338179,2407.5123146632623,-2540.0,1.1654265108518302e-08
9,25435,646990095,-1859885,-1857363,-3717248,-1859917.8761555897,2587.7523111794144,2554.87615559001,-2522.0,6.057234713807702e-10
9,25436,647040968,-1860135,-1857601,-3717736,-1860041.234215076,2346.468430152163,2440.23421507886,-2534.0,5.5570126278325915e-09
9,25437,647091843,-1860099,-1857624,-3717723,-1860168.8686986913,2614.7373973825015,2544.8686986874072,-2475.0,7.68704921938479e-09
9,25438,647142720,-1860176,-1857827,-3718003,-1860294.896997187,2586.7939943741076,2467.896997191152,-2349.0,8.19636625237763e-09
9,25439,647193599,-1860259,-1857877,-3718136,-1860420.8951856622,2705.7903713244013,2543.8951856684744,-2382.0,1.2547388905659318e-08
9,25440,647244480,-1860305,-1858164,-3718469,-1860546.9674340116,2624.934868023265,2382.967434014683,-2141.0,6.100890459492803e-09
9,25441,647295363,-1860474,-1858261,-3718735,-1860670.8611848832,2606.7223697663285,2409.861184874606,-2213.0,1.711669028736651e-08
9,25442,647346248,-1860541,-1858591,-3719132,-1860797.240933441,2462.4818668821827,2206.2409334465574,-1950.0,1.0932126315310597e-08
9,25443,647397135,-1860767,-1858593,-3719360,-1860921.0750232704,2482.15004654089,2328.0750232710852,-2174.0,1.280568540096283e-09
9,25444,647448024,-1860839,-1858754,-3719593,-1861049.1897567613,2505.37951352261,2295.189756760081,-2085.0,2.448359737172723e-09
9,25445,647498915,-1861066,-1858883,-3719949,-1861171.2578684639,2393.515736927744,2288.2578684805385,-2183.0,3.333298081997782e-08
9,25446,647549808,-1861180,-1859194,-3720374,-1861298.199935108,2222.399870215915,2104.1999351108943,-1986.0,5.8735167840495706e-09
9,25447,647600703,-1861427,-1859232,-3720659,-1861420.4097504674,2181.8195009347983,2188.409750473902,-2195.0,1.3005774235352874e-08
9,25448,647651600,-1861334,-1859443,-3720777,-1861545.062197723,2313.1243954459205,2102.0621977253304,-1891.0,4.740286385640502e-09
9,25449,647702499,-1861623,-1859233,-3720856,-1861671.2876476864,2486.575295372866,2438.2876476836464,-2390.0,5.573383532464504e-09
9,25450,647753400,-1861839,-1859449,-3721288,-1861795.8888457841,2303.777691568248,2346.8888457917674,-2390.0,1.5286786947399378e-08
9,25451,647804303,-1861958,-1859563,-3721521,-1861919.5552804412,2318.110560882371,2356.5552804484305,-2395.0,1.4490069588646293e-08
9,25452,647855208,-1861840,-1859635,-3721475,-1862043.5810002072,2612.1620004144497,2408.5810002090075,-2205.0,3.5652192309498787e-09
9,25453,647906115,-1862054,-1859986,-3722040,-1862168.049371863,2296.0987437260337,2182.049371865658,-2068.0,5.282345227897167e-09
9,25454,647957024,-1862121,-1860318,-3722439,-1862293.0454702573,2147.0909405145794,1975.045470258211,-1803.0,1.8426362657919526e-09
9,25455,648007935,-1862252,-1860411,-3722663,-1862417.1766275954,2171.3532551908866,2006.1766275878535,-1841.0,1.5179466572590172e-08
9,25456,648058848,-1862490,-1860582,-3723072,-1862543.1719153686,2014.3438307372853,1961.171915368388,-1908.0,5.093170329928398e-10
9,25457,648109763,-1862654,-1861004,-3723658,-1862661.9981092715,1665.996218543034,1657.9981092693642,-1650.0,4.305547918193042e-09
9,25458,648160680,-1862809,-1861041,-3723850,-1862788.742532484,1727.485064968001,1747.7425324763926,-1768.0,1.521584636066109e-08
9,25459,648211599,-1862792,-1861060,-3723852,-1862912.5385158304,1973.077031660825,1852.5385158168456,-1732.0,2.713386493269354e-08
9,25460,648262520,-1862926,-1861111,-3724037,-1863037.1632242622,2037.3264485243708,1926.1632242547685,-1815.0,1.483385858591646e-08
9,25461,648313443,-1862966,-1861172,-3724138,-1863160.3318669328,2182.6637338656,1988.3318669282598,-1794.0,9.080395102500916e-09
9,25462,648364368,-1863270,-1861126,-3724396,-1863283.9639062237,2171.9278124473058,2157.963906230374,-2144.0,1.344233169220388e-08
9,25463,648415295,-1863397,-1860991,-3724388,-1863405.1163503057,2422.2327006114647,2414.1163503041844,-2406.0,3.0959199648350477e-09
9,25464,648466224,-1863454,-1861055,-3724509,-1863530.15794699,2551.315893980209,2475.157946986589,-2399.0,7.030394044704735e-09
9,25465,648517155,-1863567,-1861454,-3725021,-1863654.395658108,2287.79131621588,2200.395658115199,-2113.0,1.451735442969948e-08
9,25466,648568088,-1863654,-1861413,-3725067,-1863779.0801110403,2491.160222080536,2366.080111039967,-2241.0,6.020854925736785e-10
9,25467,648619023,-1863854,-1861400,-3725254,-1863900.8740363542,2547.7480727084912,2500.8740363598245,-2454.0,1.1157681001350284e-08
9,25468,648669960,-1864036,-1861478,-3725514,-1864021.4406716127,2528.881343225483,2543.440671618573,-2558.0,1.1663360055536032e-08
9,25469,648720899,-1864057,-1861828,-3725885,-1864147.7793726223,2410.558745244518,2319.7793726188174,-2229.0,6.883055903017521e-09
9,25470,648771840,-1864310,-1862242,-3726552,-1864269.9805790705,1987.9611581410281,2027.9805790636701,-2068.0,1.368789526168257e-08
9,25471,648822783,-1864395,-1862343,-3726738,-1864390.8987349458,2043.7974698916078,2047.8987349444587,-2052.0,2.6902853278443217e-09
9,25472,648873728,-1864490,-1862659,-3727149,-1864517.6583391086,1886.3166782171465,1858.6583391050353,-1831.0,7.075868779793382e-09
9,25473,648924675,-1864686,-1862827,-3727513,-1864637.5511405058,1762.102281011641,1810.5511405202178,-1859.0,2.8794602258130908e-08
9,25474,648975624,-1864805,-1862901,-3727706,-1864761.9346565772,1817.8693131543696,1860.9346565782653,-1904.0,2.1609594114124775e-09
9,25475,649026575,-1864879,-1862861,-3727740,-1864881.1289763923,2022.2579527846538,2020.1289763952118,-2018.0,5.769834388047457e-09
9,25476,649077528,-1865005,-1862989,-3727994,-1865006.0358262765,2018.0716525530443,2017.035826285647,-2016.0,1.8249920685775578e-08
9,25477,649128483,-1864995,-1863359,-3728354,-1865129.1562872925,1904.3125745849684,1770.1562872880204,-1636.0,8.927599992603064e-09
9,25478,649179440,-1865071,-1863608,-3728679,-1865253.1338887967,1827.2677775933407,1645.1338887930615,-1463.0,7.2177499532699585e-09
9,25479,649230399,-1865171,-1863615,-3728786,-1865378.1594821434,1970.3189642867073,1763.1594821404033,-1556.0,5.900801625102758e-09
9,25480,649281360,-1865395,-1863880,-3729275,-1865498.4910422233,1721.9820844465867,1618.4910422068942,-1515.0,3.279819793533534e-08
9,25481,649332323,-1865657,-1863856,-3729513,-1865617.8001008113,1722.600201622583,1761.8001007983012,-1801.0,2.5980625650845468e-08
9,25482,649383288,-1865872,-1864121,-3729993,-1865741.0156107445,1489.0312214889564,1620.0156107449875,-1751.0,1.0186340659856796e-09
9,25483,649434255,-1866016,-1864312,-3730328,-1865866.2357866948,1404.471573389601,1554.2357866974871,-1704.0,5.37329469807446e-09
9,25484,649485224,-1866340,-1864214,-3730554,-1865988.4803082393,1422.9606164786965,1774.4803082449762,-2126.0,1.125590642914176e-08
9,25485,649536195,-1866592,-1864194,-3730786,-1866107.834220636,1429.668441271875,1913.8342206410198,-2398.0,1.0164512787014246e-08
9,25486,649587168,-1866681,-1864247,-3730928,-1866232.5291394566,1537.058278913144,1985.529139452813,-2434.0,7.517883204855025e-09
9,25487,649638143,-1866749,-1864348,-3731097,-1866355.2917896686,1613.5835793372244,2007.2917896670288,-2401.0,3.166860551573336e-09
9,25488,649689120,-1866724,-1864601,-3731325,-1866474.7589678075,1624.517935615033,1873.7589678208933,-2123.0,2.6753696147352457e-08
9,25489,649740099,-1866698,-1864529,-3731227,-1866600.1228536328,1973.245707265567,2071.1228536328417,-2169.0,1.1641532182693481e-10
9,25490,649791080,-1866808,-1864483,-3731291,-1866722.5090550364,2154.018110072706,2239.5090550417463,-2325.0,1.0786607163026929e-08
9,25491,649842063,-1867008,-1864505,-3731513,-1866845.508785483,2178.0175709659234,2340.5087854778913,-2503.0,1.014086592476815e-08
9,25492,649893048,-1867016,-1864635,-3731651,-1866968.8521574738,2286.704314947594,2333.852157475052,-2381.0,2.510205376893282e-09
9,25493,649944035,-1867199,-1864785,-3731984,-1867090.6021213476,2197.204242695123,2305.6021213474987,-2414.0,1.255102688446641e-10
9,25494,649995024,-1867275,-1865013,-3732288,-1867210.6865349822,2133.3730699643493,2197.6865349731506,-2262.0,1.8048012861981988e-08
9,25495,650046015,-1867537,-1864865,-3732402,-1867335.4784895435,2268.9569790870883,2470.4784895372677,-2672.0,1.2552845873869956e-08
9,25496,650097008,-1867593,-1864765,-3732358,-1867455.7865890001,2553.5731780002825,2690.786589006112,-2828.0,1.1941665434278548e-08
9,25497,650148003,-1867807,-1864913,-3732720,-1867583.8221903867,2447.6443807734177,2670.8221903768845,-2894.0,1.964872353710234e-08
9,25498,650199000,-1868112,-1865049,-3733161,-1867701.6481453066,2242.296290613245,2652.6481452981743,-3063.0,1.689659256953746e-08
9,25499,650249999,-1868216,-1864862,-3733078,-1867823.6800881685,2569.3601763369516,2961.680088179526,-3354.0,2.2100721253082156e-08
9,25500,650301000,-1868358,-1864829,-3733187,-1867947.8953651302,2708.7907302603126,3118.895365127363,-3529.0,5.586116458289325e-09
9,25501,650352003,-1868515,-1865037,-3733552,-1868069.030779547,2586.061559094116,3032.0307795479066,-3478.0,1.697117113508284e-09
9,25502,650403008,-1868594,-1865053,-3733647,-1868191.0481895802,2735.0963791604154,3138.0481895726107,-3541.0,1.519401848781854e-08
9,25503,650454015,-1868755,-1865063,-3733818,-1868316.384030256,2814.7680605119094,3253.384030250525,-3692.0,1.0859366739168763e-08
9,25504,650505024,-1868826,-1865138,-3733964,-1868437.277158199,2910.554316398222,3299.277158195321,-3688.0,7.579728844575584e-09
9,25505,650556035,-1868771,-1865414,-3734185,-1868557.9764694031,2930.9529388062656,3143.976469415373,-3357.0,2.4479959392920136e-08
9,25506,650607048,-1868900,-1865469,-3734369,-1868683.6940557407,2998.388111481443,3214.6940557587504,-3431.0,3.605782694648951e-08
9,25507,650658063,-1868844,-1865787,-3734631,-1868807.9203891275,2984.840778254904,3020.9203891337,-3057.0,1.2496457202360034e-08
9,25508,650709080,-1868956,-1865992,-3734948,-1868933.458996783,2918.9179935660213,2941.4589967749216,-2964.0,1.6178091755136847e-08
9,25509,650760099,-1869043,-1865951,-3734994,-1869057.1396462924,3120.2792925848626,3106.1396462855773,-3092.0,1.3707904145121574e-08
9,25510,650811120,-1869263,-1866208,-3735471,-1869180.514010918,2890.0280218361877,2972.5140109126814,-3055.0,1.0824805940501392e-08
9,25511,650862143,-1869425,-1866349,-3735774,-1869305.4641606766,2836.92832135316,2956.464160675938,-3076.0,1.2842065189033747e-09
9,25512,650913168,-1869409,-1866465,-3735874,-1869429.3011790453,2984.6023580906913,2964.301179043069,-2944.0,4.552930477075279e-09
9,25513,650964195,-1869495,-1866433,-3735928,-1869552.203211229,3176.4064224581234,3119.2032112217776,-3062.0,1.4568286132998765e-08
9,25514,651015224,-1869786,-1866547,-3736333,-1869677.4143912317,3021.8287824634463,3130.414391234838,-3239.0,6.2300387071445584e-09
9,25515,651066255,-1869958,-1866765,-3736723,-1869803.4183071242,2883.836614248343,3038.4183071212583,-3193.0,5.826223059557378e-09
9,25516,651117288,-1870207,-1866813,-3737020,-1869929.5444061977,2839.0888123954646,3116.5444061991266,-3394.0,2.788510755635798e-09
9,25517,651168323,-1870346,-1866766,-3737112,-1870052.5703486707,2993.1406973414123,3286.5703486715747,-3580.0,1.737134880386293e-09
9,25518,651219360,-1870388,-1866880,-3737268,-1870175.6348901452,3083.269780290313,3295.6348901491565,-3508.0,7.999915396794677e-09
9,25519,651270399,-1870563,-1866940,-3737503,-1870303.3380813287,3103.676162657328,3363.338081320516,-3623.0,1.6296326066367328e-08
9,25520,651321440,-1870727,-1867040,-3737767,-1870423.7872171632,3080.574434326496,3383.787217155027,-3687.0,1.6441845218650997e-08
9,25521,651372483,-1870742,-1867514,-3738256,-1870548.7991101535,2841.5982203069143,3034.799110143971,-3228.0,1.8972059478983283e-08
9,25522,651423528,-1870945,-1867584,-3738529,-1870671.8457358396,2814.691471679136,3087.8457358354726,-3361.0,8.190909284166992e-09
9,25523,651474575,-1871012,-1867749,-3738761,-1870791.9939269472,2822.987853894476,3042.9939269567176,-3263.0,1.8959326553158462e-08
9,25524,651525624,-1871169,-1867815,-3738984,-1870918.6272416683,2853.254483336583,3103.6272416582515,-3354.0,2.007982402574271e-08
9,25525,651576675,-1871518,-1867994,-3739512,-1871039.9997248445,2567.9994496889412,3045.9997248465606,-3524.0,4.180037649348378e-09
9,25526,651627728,-1871647,-1868293,-3739940,-1871164.0174937816,2388.0349875632674,2871.017493787529,-3354.0,1.1790689313784242e-08
9,25527,651678783,-1871814,-1868328,-3740142,-1871287.377621224,2432.7552424478345,2959.377621228032,-3486.0,8.229108061641455e-09
9,25528,651729840,-1871769,-1868468,-3740237,-1871411.601005706,2586.2020114120096,2943.601005713159,-3301.0,1.4308170648291707e-08
9,25529,651780899,-1871827,-1868696,-3740523,-1871533.9020895143,2544.804179028608,2837.9020895299627,-3131.0,3.131754056084901e-08
9,25530,651831960,-1871887,-1868889,-3740776,-1871661.3014956492,2546.6029912983067,2772.3014956539864,-2998.0,9.666109690442681e-09
9,25531,651883023,-1871959,-1868986,-3740945,-1871782.927945969,2620.8558919378556,2796.9279459678964,-2973.0,2.0627339836210012e-09
9,25532,651934088,-1872032,-1869051,-3741083,-1871906.3163871593,2729.6327743185684,2855.3163871576307,-2981.0,3.306922735646367e-09
9,25533,651985155,-1872157,-1869128,-3741285,-1872028.3041743448,2771.6083486895077,2900.304174354099,-3029.0,1.8690116121433675e-08
9,25534,652036224,-1872159,-1869431,-3741590,-1872152.485880054,2714.9717601081356,2721.485880048922,-2728.0,1.0291842045262456e-08
9,25535,652087295,-1872325,-1869696,-3742021,-1872278.131891529,2535.2637830581516,2582.1318915426,-2629.0,2.7048372430726886e-08
9,25536,652138368,-1872434,-1869954,-3742388,-1872400.501660942,2413.0033218842,2446.5016609366885,-2480.0,1.0822986951097846e-08
9,25537,652189443,-1872597,-1870059,-3742656,-1872519.9047161054,2383.8094322108664,2460.9047161149992,-2538.0,1.913213054649532e-08
9,25538,652240520,-1872697,-1870083,-3742780,-1872647.2318105195,2514.4636210389435,2564.231810518744,-2614.0,1.4551915228366852e-09
9,25539,652291599,-1872746,-1870298,-3743044,-1872770.533320458,2497.066640915815,2472.5333204625967,-2448.0,9.378709364682436e-09
9,25540,652342680,-1872899,-1870433,-3743332,-1872894.7194253455,2457.4388506910764,2461.7194253496746,-2466.0,8.272763807326555e-09
9,25541,652393763,-1872917,-1870725,-3743642,-1873017.9140429313,2393.828085862566,2292.9140429376394,-2192.0,1.2712916941381991e-08
9,25542,652444848,-1873052,-1870726,-3743778,-1873140.6382550315,2503.276510063093,2414.638255036557,-2326.0,1.0020812624134123e-08
9,25543,652495935,-1873166,-1870920,-3744086,-1873266.42417031,2446.848340619821,2346.4241703119733,-2246.0,4.1254679672420025e-09
9,25544,652547024,-1873382,-1870780,-3744162,-1873386.5858114448,2611.171622889582,2606.585811441264,-2602.0,7.054040906950831e-09
9,25545,652598115,-1873397,-1870908,-3744305,-1873512.7284150275,2720.456830054987,2604.7284150302394,-2489.0,5.491529009304941e-09
9,25546,652649208,-1873481,-1870936,-3744417,-1873636.6042077118,2856.20841542352,2700.604207717818,-2545.0,1.211628841701895e-08
9,25547,652700303,-1873684,-1871074,-3744758,-1873760.9542618587,2763.9085237174295,2686.954261855566,-2610.0,6.297341315075755e-09
9,25548,652751400,-1873838,-1870855,-3744693,-1873887.8493869847,3082.6987739694305,3032.849386978439,-2983.0,1.2552845873869956e-08
9,25549,652802499,-1874086,-1871134,-3745220,-1874010.0922590469,2800.184518093709,2876.0922590411183,-2952.0,1.1472366168163717e-08
9,25550,652853600,-1874086,-1871150,-3745236,-1874136.481550611,3036.96310122218,2986.4815506140203,-2936.0,5.8607838582247496e-09
9,25551,652904703,-1874218,-1871363,-3745581,-1874259.9998013,2938.999602600001,2896.9998013004624,-2855.0,9.240466170012951e-10
9,25552,652955808,-1874349,-1871151,-3745500,-1874382.574277266,3265.1485545318574,3231.574277263092,-3198.0,5.673427949659526e-09
9,25553,653006915,-1874448,-1871289,-3745737,-1874510.3892815595,3283.7785631190054,3221.3892815580166,-3159.0,2.9722286853939295e-09
9,25554,653058024,-1874646,-1871430,-3746076,-1874635.613676705,3195.227353409864,3205.6136767037433,-3216.0,2.3774191504344344e-09
9,25555,653109135,-1874909,-1871583,-3746492,-1874762.4155527016,3032.8311054031365,3179.415552704436,-3326.0,5.7352735893800855e-09
9,25556,653160248,-1874912,-1871824,-3746736,-1874884.3056576792,3032.61131535843,3060.305657675998,-3088.0,6.433765520341694e-09
9,25557,653211363,-1875045,-1871759,-3746804,-1875010.7567486828,3217.5134973656386,3251.75674867803,-3286.0,9.57879819907248e-09
9,25558,653262480,-1875122,-1871846,-3746968,-1875132.4262253162,3296.85245063249,3286.4262253136285,-3276.0,5.233232514001429e-09
9,25559,653313599,-1875155,-1871868,-3747023,-1875258.8555879511,3494.711175902281,3390.8555879526175,-3287.0,2.954038791358471e-09
9,25560,653364720,-1875440,-1872125,-3747565,-1875380.5968722338,3196.1937444675714,3255.596872234998,-3315.0,2.4247128749266267e-09
9,25561,653415843,-1875380,-1872000,-3747380,-1875510.1471980251,3640.2943960502744,3510.147198025322,-3380.0,3.6925484891980886e-10
9,25562,653466968,-1875522,-1871992,-3747514,-1875634.0761245617,3754.1522491234355,3642.0761245706244,-3530.0,1.7813363228924572e-08
9,25563,653518095,-1875659,-1872086,-3747745,-1875757.2982629896,3769.5965259792283,3671.2982629866665,-3573.0,5.895344656892121e-09
9,25564,653569224,-1875833,-1872171,-3748004,-1875884.2320070004,3764.464014000725,3713.232006991402,-3662.0,1.7920683603733778e-08
9,25565,653620355,-1875843,-1872362,-3748205,-1876012.1529088812,3819.30581776239,3650.1529088785173,-3481.0,5.3551048040390015e-09
9,25566,653671488,-1876145,-1872472,-3748617,-1876131.9447376283,3646.8894752566703,3659.9447376186745,-3673.0,1.9321305444464087e-08
9,25567,653722623,-1876289,-1872674,-3748963,-1876261.7614976342,3560.5229952684604,3587.7614976292207,-3615.0,1.0018993634730577e-08
9,25568,653773760,-1876398,-1872545,-3748943,-1876384.6845639118,3826.3691278235056,3839.6845639135845,-3853.0,3.663444658741355e-09
9,25569,653824899,-1876349,-1872572,-3748921,-1876510.2102395159,4099.420479031745,3938.2102395192496,-3777.0,6.753907655365765e-09
9,25570,653876040,-1876567,-1872902,-3749469,-1876636.889759533,3804.7795190662146,3734.889759538153,-3665.0,1.0091753210872412e-08
9,25571,653927183,-1876652,-1873167,-3749819,-1876761.512716664,3704.0254333280027,3594.512716676036,-3485.0,2.4068867787718773e-08
9,25572,653978328,-1876722,-1873186,-3749908,-1876888.1494718096,3868.298943619244,3702.149471813188,-3536.0,7.132257451303303e-09
9,25573,654029475,-1876831,-1873064,-3749895,-1877012.3640876752,4129.728175350465,3948.3640876809523,-3767.0,1.1439624358899891e-08
9,25574,654080624,-1876973,-1873443,-3750416,-1877136.9814988486,3857.9629976972938,3693.9814988488733,-3530.0,4.5292836148291826e-10
9,25575,654131775,-1877198,-1873297,-3750495,-1877261.8596939954,4028.719387990888,3964.8596939988665,-3901.0,6.844857125543058e-09
9,25576,654182928,-1877452,-1873644,-3751096,-1877387.412404107,3678.82480821386,3743.4124041081177,-3808.0,2.3756001610308886e-09
9,25577,654234083,-1877588,-1873753,-3751341,-1877508.9381460145,3676.87629202893,3755.9381460194663,-3835.0,1.0002622730098665e-08
9,25578,654285240,-1877677,-1873877,-3751554,-1877632.9364881506,3711.872976301238,3755.9364881524098,-3800.0,3.5815901355817914e-09
9,25579,654336399,-1877828,-1874173,-3752001,-1877758.4361904357,3515.8723808713257,3585.4361904440248,-3655.0,1.6723788576200604e-08
9,25580,654387560,-1877953,-1874419,-3752372,-1877880.9441410005,3389.8882820010185,3461.94414100617,-3534.0,1.132139004766941e-08
9,25581,654438723,-1878020,-1874537,-3752557,-1878001.8318531704,3446.663706340827,3464.831853172461,-3483.0,4.094545147381723e-09
9,25582,654489888,-1878012,-1874660,-3752672,-1878125.669694677,3579.3393893539906,3465.6696946855845,-3352.0,1.717853592708707e-08
9,25583,654541055,-1878141,-1874795,-3752936,-1878247.751365621,3559.502731242217,3452.7513656185683,-3346.0,5.080437404103577e-09
9,25584,654592224,-1878217,-1875143,-3753360,-1878371.1733679187,3382.3467358374037,3228.173367898632,-3074.0,4.0139639168046415e-08
9,25585,654643395,-1878264,-1875481,-3753745,-1878495.1615954982,3245.3231909964234,3014.1615955072775,-2783.0,1.8131686374545097e-08
9,25586,654694568,-1878298,-1875561,-3753859,-1878616.9006487224,3374.80129744485,3055.900648719543,-2737.0,5.764377419836819e-09
9,25587,654745743,-1878268,-1875618,-3753886,-1878740.8694474974,3595.7388949948363,3122.8694474969807,-2650.0,8.74933903105557e-10
