n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
30152,909203408,11303,-3140.403885,-968.878,78.0372,280.058,-325.654,-233.372,-22.186,170.962,-568.706,-206.9,-61.756,-582.021,-556.626,-64.5009,-78.8598,0,0
30153,909263715,11304,-3128.887645,-915.844,53.9011,322.536,-355.394,-228.695,-34.0041,165.818,-565.925,-235.685,-93.8856,-519.439,-540.805,-82.6479,-98.8172,0,0
30154,909324024,11304,-3115.608238,-906.803,65.6604,260.957,-298.917,-273.842,1.94486,135.925,-588.877,-211.571,-96.0158,-532.11,-518.092,-59.7416,-94.126,0,0
30155,909384335,11305,-3121.083309,-915.854,59.4708,204.536,-195.494,-301.109,40.9456,180.841,-637.71,-181.014,-138.429,-503.687,-561.421,-20.6969,-151.462,0,0
30156,909444648,11306,-2910.433244,-883.897,60.2789,320.95,-186.079,-332.492,79.3033,180.632,-642.542,-188.77,-140.559,-540.574,-490.438,-24.5108,-121.735,0,0
30157,909504963,11307,-2724.889038,-867.033,84.1381,337.47,-192.716,-277.704,27.4856,191.92,-623.627,-177.453,-182.826,-540.112,-435.126,36.4575,-105.763,0,0
30158,909565280,11307,-3083.227659,-913.161,60.8927,324.038,-258.248,-219.975,-22.3937,139.777,-654.912,-201.828,-230.019,-534.88,-410.294,-42.8916,-119.334,0,0
30159,909625599,11308,-2775.776487,-846.381,94.8008,298.607,-228.833,-205.954,-13.3264,162.939,-625.861,-139.127,-186.019,-497.07,-415.106,-67.9153,-106.53,0,0
30160,909685920,11309,-2633.562603,-823.594,99.6042,309.115,-228.315,-229.401,-34.2731,198.98,-658.114,-73.7676,-136.288,-489.625,-414.656,-70.3511,-82.8763,0,0
30161,909746243,11310,-2626.497106,-866.9,66.4587,374.731,-246.906,-249.559,-37.9782,201.834,-667.07,-67.6037,-169.924,-444.226,-455.562,-28.5368,-35.2559,0,0
30162,909806568,11310,-2696.769350,-915.198,44.3109,345.234,-248.335,-263.833,-6.85637,189.812,-689.095,-46.033,-179.102,-381.673,-461.67,-60.4671,-23.8631,0,0
30163,909866895,11311,-2633.774896,-907.588,74.2143,367.004,-316.929,-258.935,-17.9171,193.785,-698.186,-58.0591,-143.022,-397.287,-413.217,2.26416,-59.904,0,0
30164,909927224,11312,-2727.399215,-949.97,125.013,330.501,-340.363,-263.038,-26.7373,187.887,-752.209,-11.2273,-132.436,-417.368,-375.012,-36.6209,-65.8186,0,0
30165,909987555,11313,-2443.495374,-835.446,87.9653,372.211,-329.963,-287.376,34.6714,188.863,-718.298,-0.984198,-129.425,-389.05,-347.42,-28.2645,-60.9788,0,0
30166,910047888,11313,-2258.335392,-781.913,45.8128,380.81,-319.346,-239.482,25.6118,192.022,-714.26,-46.4246,-84.3385,-383.833,-334.132,40.3946,-39.2581,0,0
30167,910108223,11314,-2278.172202,-762.473,30.7115,363.568,-271.891,-234.643,28.7307,144.062,-684.091,-41.8012,-109.316,-380.378,-352.015,7.78278,-16.4184,0,0
30168,910168560,11315,-2164.354153,-710.025,-20.3922,346.213,-224.335,-179.813,-27.0394,200.099,-670.98,-23.5498,-71.5123,-407.963,-355.437,-8.34281,-11.2771,0,0
30169,910228899,11316,-2246.167569,-726.67,-24.4446,319.859,-176.721,-169.039,-70.6897,256.95,-777.205,-68.7125,-77.2907,-415.063,-352.214,36.1277,-1.05487,0,0
30170,910289240,11316,-2352.644044,-746.307,-15.6018,351.659,-163.166,-156.032,-89.6911,175.983,-735.162,-42.6178,-107.844,-457.891,-358.37,48.4214,-56.0229,0,0
30171,910349583,11317,-2448.648469,-771.037,31.3945,328.406,-164.611,-180.431,-77.4608,131.081,-724.865,-31.2645,-108.543,-473.933,-414.018,50.2415,-43.6082,0,0
30172,910409928,11318,-2184.241229,-785.759,45.2862,323.093,-87.0069,-166.49,-23.4105,82.1794,-699.953,-9.22217,-39.823,-451.819,-372.732,51.6904,-50.274,0,0
30173,910470275,11319,-2246.707545,-814.574,56.229,365.94,-150.402,-150.663,-46.1204,44.2144,-686.915,-3.52658,-30.8088,-438.791,-364.99,62.3918,-88.6918,0,0
30174,910530624,11319,-2162.504703,-829.38,6.16952,418.622,-126.745,-171.893,-56.83,40.1255,-672.813,17.3686,29.4913,-434.545,-333.414,31.3902,-80.0515,0,0
30175,910590975,11320,-2221.803694,-897.28,0.161191,472.57,-220.253,-211.833,12.1056,79.2848,-669.574,17.5461,-8.4065,-443.056,-311.852,13.3974,-54.6148,0,0
30176,910651328,11321,-2139.970437,-889.172,-47.9519,523.246,-234.492,-273.071,13.6269,141.067,-660.864,5.37809,54.8872,-420.618,-271.408,-31.448,-49.1514,0,0
30177,910711683,11322,-2288.930148,-923.156,-73.9114,535.135,-232.95,-237.188,-69.1461,185.103,-714.503,-19.5855,87.6219,-437.327,-275.617,-42.8585,-70.5488,0,0
30178,910772040,11322,-2154.281283,-896.132,-76.9756,521.965,-230.246,-209.307,-15.0347,226.197,-765.787,-12.8217,100.635,-434.002,-240.7,-20.8544,-101.217,0,0
30179,910832399,11323,-1983.782614,-886.201,-53.9886,526.902,-258.596,-247.429,55.0139,232.23,-767.494,18.9414,95.8625,-436.072,-200.202,30.0302,-92.7803,0,0
30180,910892760,11324,-1758.318054,-868.263,-67.004,582.725,-263.953,-245.264,145.243,274.448,-754.384,70.1617,62.4432,-388.807,-202.491,-12.6789,-90.4951,0,0
30181,910953123,11325,-1639.393627,-892.417,-55.9682,577.603,-215.254,-184.676,122.525,271.484,-744.156,94.3299,46.6787,-377.744,-237.137,45.3172,-89.9789,0,0
30182,911013488,11325,-1580.865630,-797.563,-81.0371,507.528,-144.504,-283.628,216.693,224.331,-719.44,113.361,57.1111,-391.535,-283.919,118.266,-116.529,0,0
30183,911073855,11326,-1583.071240,-842.802,-113.952,568.507,-159.861,-265.694,185.8,230.357,-681.081,75.2658,52.625,-390.8,-275.107,139.879,-106.207,0,0
30184,911134224,11327,-1542.639432,-813.033,-34.9725,539.373,-173.062,-284.938,186.082,239.387,-711.104,53.1573,64.9982,-380.676,-207.917,126.824,-146.758,0,0
30185,911194595,11328,-1555.351642,-843.356,7.05858,560.398,-166.426,-326.839,153.303,260.298,-695.87,80.4046,47.5932,-343.261,-252.141,94.3967,-130.911,0,0
30186,911254968,11328,-1576.690312,-800.672,33.0873,427.312,-110.573,-351.908,194.47,214.638,-702.029,74.3015,51.8208,-309.668,-266.382,89.6711,-120.759,0,0
30187,911315343,11329,-1657.650291,-833.081,65.1673,470.386,-170.94,-306.981,160.749,190.481,-711.604,-1.4106,109.844,-300.129,-252.178,61.9543,-139.91,0,0
30188,911375720,11330,-1794.746648,-858.481,42.1425,480.346,-154.092,-326.173,136.03,186.573,-714.087,22.3536,43.9975,-283.757,-241.996,39.0347,-166.638,0,0
30189,911436099,11331,-1751.772686,-826.975,58.2713,452.361,-98.2994,-350.134,214.189,201.791,-769.79,-34.8192,60.8569,-303.798,-277.965,56.415,-133.875,0,0
30190,911496480,11331,-1917.724407,-858.46,19.2953,427.369,-150.62,-362.21,232.528,193.754,-737.753,-29.9884,98.1587,-366.197,-231.831,22.7325,-174.501,0,0
30191,911556863,11332,-1755.209280,-874.038,39.3706,493.538,-209.829,-282.054,188.635,177.787,-706.78,38.2508,81.6804,-393.344,-213.174,43.8788,-139.13,0,0
30192,911617248,11333,-1874.667861,-857.609,5.44347,499.487,-251.936,-322.253,223.908,152.815,-720.422,70.944,53.7611,-390.337,-198.494,40.4349,-180.41,0,0
30193,911677635,11334,-1991.032285,-863.272,14.5675,484.649,-273.206,-250.333,165.187,176.029,-726.578,66.7731,-9.80105,-370.719,-272.024,42.3547,-174.66,0,0
30194,911738024,11334,-2058.221173,-876.927,16.5869,495.7,-278.258,-173.354,145.463,165.055,-716.285,8.26089,-75.14,-403.492,-280.244,87.6483,-173.235,0,0
30195,911798415,11335,-1902.664297,-909.675,12.7598,576.91,-286.531,-162.32,162.564,180.204,-680.315,11.2961,-55.1223,-407.969,-247.998,29.5957,-126.062,0,0
30196,911858808,11336,-1850.387581,-870.415,19.828,604.955,-247.59,-116.231,84.9024,186.987,-676.474,-14.5323,-41.1113,-408.402,-208.212,-50.0033,-114.089,0,0
30197,911919203,11337,-2005.843308,-803.247,18.9473,531.106,-234.757,-104.321,79.1742,157.324,-716.115,-68.7096,-105.454,-403.867,-252.623,19.8722,-123.173,0,0
30198,911979600,11337,-1813.269791,-792.072,2.06438,508.304,-171.985,-39.3457,-9.66863,166.346,-700.949,-72.2873,-72.0815,-409.138,-213.094,96.5579,-105.92,0,0
30199,912039999,11338,-1694.565578,-740.99,-28.7674,556.504,-160.99,-111.143,38.6674,149.315,-690.239,-51.5255,-108.149,-365.158,-205.97,116.462,-92.5812,0,0
30200,912100400,11339,-1504.100616,-699.9,-6.70393,593.696,-134.112,-89.2921,39.9989,127.398,-655.075,-77.1507,-61.7029,-393.401,-240.666,153.614,-60.8045,0,0
30201,912160803,11340,-1305.288543,-687.902,0.513109,652.889,-151.288,-5.26694,-17.7318,152.548,-649.781,-74.5949,-80.6898,-321.782,-250.581,160.409,-32.0291,0,0
30202,912221208,11340,-1337.151362,-698.896,17.6254,626.076,-138.247,-23.2408,-50.6335,167.512,-650.678,-45.9024,-104.814,-285.397,-255.374,153.584,-48.7657,0,0
30203,912281615,11341,-1406.344490,-744.984,2.78893,607.476,-148.426,42.7831,-107.303,179.782,-625.038,-66.8725,-136.952,-313.927,-234.345,230.785,-92.1136,0,0
30204,912342024,11342,-1439.167616,-709.063,-8.04991,594.551,-168.39,38.6887,-101.855,183.621,-635.744,-56.4987,-146.36,-352.367,-224.63,258.982,-112.052,0,0
30205,912402435,11343,-1617.480280,-738.235,9.16242,513.945,-96.575,-11.234,-92.7051,170.83,-656.513,-78.6252,-142.916,-423.922,-235.789,295.811,-130.714,0,0
30206,912462848,11343,-2062.141586,-803.399,-4.72996,484.174,-114.488,-12.0997,-140.315,98.7272,-670.739,-147.251,-170.551,-463.49,-276.604,294.869,-136.245,0,0
30207,912523263,11344,-2020.888067,-814.656,58.5312,466.563,-131.619,-10.8472,-125.457,84.1911,-663.572,-157.004,-185.877,-510.75,-209.129,322.108,-143.369,0,0
30208,912583680,11345,-1725.965347,-742.905,84.6877,459.839,-139.647,-66.0057,-60.7175,95.96,-590.345,-157.252,-126.729,-487.839,-172.401,331.199,-153.809,0,0
30209,912644099,11346,-1534.643116,-653.247,92.8953,367.169,-78.5635,3.06783,-57.511,71.1725,-555.379,-123.703,-71.3519,-482.618,-201.812,328.872,-173.634,0,0
30210,912704520,11346,-1545.993987,-688.581,119.101,380.545,-68.5941,26.1419,-112.239,101.128,-508.414,-148.057,-99.4899,-482.762,-209.998,308.637,-163.412,0,0
30211,912764943,11347,-1175.000637,-681.007,101.357,430.923,-22.6233,101.33,-87.0917,151.214,-510.114,-138.367,-104.258,-425.991,-207.109,377.625,-160.889,0,0
30212,912825368,11348,-1349.782428,-664.426,139.509,364.294,30.5055,69.3433,-95.6451,88.4822,-514.084,-184.284,-112.958,-446.83,-222.735,349.738,-150.693,0,0
30213,912885795,11349,-1491.825598,-676.937,65.8141,371.718,1.41509,115.295,-106.265,102.442,-532.92,-172.717,-193.948,-460.735,-248.794,320.639,-76.8325,0,0
30214,912946224,11349,-1258.397297,-656.441,86.0147,408.085,-50.4581,130.65,13.8239,148.588,-539.76,-128.089,-199.014,-447.815,-245.042,263.195,-42.1351,0,0
30215,913006655,11350,-1347.885250,-654.037,93.2664,387.663,-73.4405,72.7221,10.1522,151.668,-516.596,-125.06,-175.421,-453.284,-264.443,262.18,-63.2558,0,0
30216,913067088,11351,-1501.460473,-729.626,86.5159,425.97,-92.375,108.842,-46.5867,151.941,-522.948,-172.307,-194.759,-415.883,-280.165,276.279,-96.3588,0,0
30217,913127523,11352,-1753.331799,-788.307,5.81647,442.489,-42.3078,39.733,-1.02859,100.02,-514.462,-180.951,-221.318,-474.13,-257.879,246.539,-107.546,0,0
30218,913187960,11352,-1910.600680,-768.98,-3.98765,446.949,-63.1888,78.1435,-47.881,69.1626,-514.689,-211.439,-272.235,-434.352,-314.12,266.063,-140.046,0,0
30219,913248399,11353,-2319.043356,-933.746,-3.63822,385.518,-103.124,139.147,-46.5016,30.9947,-524.269,-294.749,-253.572,-431.048,-357.388,208.403,-135.071,0,0
30220,913308840,11354,-2080.647968,-914.504,12.6065,418.971,-108.956,102.208,-29.2405,85.2619,-519.37,-262.58,-231.779,-437.819,-264.447,219.503,-150.504,0,0
30221,913369283,11355,-2316.433081,-984.355,7.90238,427.533,-131.898,87.2675,-56.8026,113.467,-538.075,-233.103,-259.191,-426.137,-309.216,165.135,-178.962,0,0
30222,913429728,11355,-2376.753132,-1010.2,-16.8041,523.036,-202.678,86.4403,-28.5413,98.6097,-558.111,-293.067,-229.382,-405.952,-286.28,123.405,-177.232,0,0
30223,913490175,11356,-2489.857490,-1039.13,-54.4593,527.698,-171.621,72.8468,-58.3957,114.505,-557.207,-342.105,-166.013,-418.994,-311.142,98.0226,-183.861,0,0
30224,913550624,11357,-2395.766675,-942.061,-64.2193,529.195,-207.461,133.726,-41.7259,91.8274,-557.987,-388.549,-168.223,-400.564,-338.682,147.977,-189.019,0,0
30225,913611075,11358,-2239.570435,-953.081,-11.8258,483.797,-141.245,146.899,-23.528,87.8441,-548.817,-405.523,-156.494,-376.113,-308.65,137.203,-170.037,0,0
30226,913671528,11358,-2227.224741,-949.094,-21.5369,530.395,-126.033,178.125,-47.1489,56.0491,-578.049,-444.151,-201.404,-358.341,-251.464,123.007,-137.58,0,0
30227,913731983,11359,-2402.541292,-923.199,-40.1969,556.099,-171.983,188.408,-92.7717,21.9395,-526.568,-472.391,-214.247,-331.185,-321.511,66.3007,-141.236,0,0
30228,913792440,11360,-2567.724026,-985.296,-21.8592,548.69,-177.667,134.577,-96.7506,30.1432,-545.732,-470.697,-310.026,-269.049,-335.205,69.5366,-138.39,0,0
30229,913852899,11361,-2487.131508,-1075.49,-25.4704,556.335,-92.5142,129.567,-108.963,18.281,-494.112,-466.214,-287.943,-249.103,-290.768,63.3215,-164.064,0,0
30230,913913360,11361,-2492.802979,-1049.67,-44.1862,503.027,-75.3093,188.962,-162.706,18.5422,-489.543,-462.395,-250.211,-269.8,-298.276,78.2112,-179.451,0,0
30231,913973823,11362,-2390.219043,-1044.94,-53.7486,546.774,-70.1037,152.186,-52.5079,36.4348,-493.182,-496.035,-248.409,-278.814,-279.89,73.0302,-181.012,0,0
30232,914034288,11363,-2548.117652,-1004.21,-88.4156,511.353,-49.7957,153.289,-53.9596,18.7587,-510.15,-490.203,-297.895,-313.069,-309.421,91.8123,-206.212,0,0
30233,914094755,11364,-2392.576193,-912.57,-34.0314,567.199,-86.54,128.448,-27.7662,16.8991,-537.868,-503.581,-276.095,-270.265,-335.875,28.0126,-148.545,0,0
30234,914155224,11365,-2189.630236,-872.922,-40.6496,539.828,-54.233,127.669,7.54963,62.1599,-486.772,-498.483,-338.652,-266.779,-334.092,122.603,-156.856,0,0
30235,914215695,11365,-2159.642573,-834.367,-91.2166,592.722,-135.091,165.884,19.0966,100.983,-488.068,-472.05,-380.141,-286.092,-307.513,122.87,-166.661,0,0
30236,914276168,11366,-2227.173080,-802.803,-99.8884,553.397,-148.625,194.097,-0.592553,93.2455,-467.582,-459.838,-378.059,-318.854,-305.389,137.226,-223.508,0,0
30237,914336643,11367,-2313.263398,-828.333,-98.4066,544.178,-138.489,162.368,4.83753,156.38,-491.751,-486.876,-455.257,-350.772,-242.842,128.985,-217.286,0,0
30238,914397120,11368,-2383.204292,-848.854,-103.029,527.007,-119.19,143.524,-50.8543,134.52,-505.586,-456.781,-413.171,-369.537,-270.427,140.32,-191.146,0,0
30239,914457599,11368,-1943.315944,-790.468,-98.6012,610.837,-154.725,165.968,22.4007,157.656,-490.557,-420.091,-359.082,-358.702,-182.322,146.051,-191.682,0,0
30240,914518080,11369,-1897.986684,-804.075,-85.1752,620.66,-175.543,120.061,12.0024,163.79,-459.599,-389.071,-351.5,-298.87,-199.373,144.589,-195.881,0,0
30241,914578563,11370,-1768.224187,-771.774,-48.6981,619.483,-198.194,114.328,17.4292,128.923,-396.307,-397.84,-324.851,-274.248,-154.611,83.4558,-165.32,0,0
30242,914639048,11371,-1835.359641,-769.465,-58.3257,583.354,-218.738,140.595,-70.2029,166.182,-398.543,-361.351,-312.838,-263.802,-174.487,108.135,-205.873,0,0
30243,914699535,11371,-1991.692152,-742.249,-66.7998,535.332,-210.502,147.917,-104.955,161.257,-398.252,-350.33,-379.475,-291.544,-179.603,85.022,-197.51,0,0
30244,914760024,11372,-1927.250884,-699.025,-6.37857,460.09,-194.996,202.181,-177.586,158.453,-367.898,-371.498,-396.167,-272.644,-187.874,130.15,-204.057,0,0
30245,914820515,11373,-1689.209172,-639.893,-26.9062,543.115,-234.711,208.498,-120.105,199.4,-381.809,-413.881,-386.154,-234.787,-136.51,82.8395,-148.304,0,0
30246,914881008,11374,-1449.621259,-670.754,-3.43611,612.921,-250.264,225.702,-161.799,247.722,-341.839,-405.651,-334.135,-227.862,-153.006,175.742,-162.962,0,0
30247,914941503,11374,-1449.962082,-676.708,-16.9149,571.994,-196.925,214.139,-164.371,246.728,-377.685,-405.102,-280.062,-258.539,-97.3574,176.728,-185.888,0,0
30248,915002000,11375,-1388.815584,-632.654,-40.4984,544.9,-172.428,252.393,-135.011,209.858,-366.4,-401.01,-252.758,-301.767,-57.3924,153.86,-189.908,0,0
30249,915062499,11376,-1543.351931,-626.692,-47.9283,495.861,-131.04,294.65,-197.412,225.179,-352.303,-421.847,-298.385,-275.063,-127.356,148.752,-229.767,0,0
30250,915123000,11377,-1586.318601,-602.722,-60.4629,496.868,-158.601,266.967,-178.165,219.187,-379.342,-349.954,-334.23,-253.151,-142.886,169.671,-279.497,0,0
30251,915183503,11377,-1595.355384,-614.845,-87.9464,498.93,-172.16,222.164,-130.627,249.442,-380.124,-330.064,-314.29,-289.79,-101.991,135.822,-279.875,0,0
30252,915244008,11378,-1728.743452,-687.961,-75.4322,485.878,-192.672,175.475,-54.1491,236.636,-398.159,-344.105,-264.339,-290.745,-126.005,107.676,-300.841,0,0
30253,915304515,11379,-1614.164761,-632.169,-118.867,555.932,-212.237,117.841,-8.78892,227.826,-373.679,-291.832,-328.277,-288.221,-101.415,96.1378,-256.418,0,0
30254,915365024,11380,-1568.099171,-633.369,-101.406,574.982,-157.695,114.15,-34.2499,234.019,-423.912,-308.737,-315.111,-263.743,-123.977,109.854,-238.905,0,0
30255,915425535,11380,-1608.369686,-624.662,-99.792,475.138,-134.318,94.5773,-60.005,218.155,-426.559,-286.572,-274.877,-241.988,-79.75,105.421,-273.138,0,0
30256,915486048,11381,-1740.565843,-642.947,-118.283,472.129,-143.728,108.88,-30.4133,199.034,-438.532,-301.022,-295.94,-237.718,-101.524,50.8718,-261.373,0,0
30257,915546563,11382,-1800.526756,-641.324,-144.722,470.279,-149.3,99.2431,-78.1146,257.533,-448.571,-285.66,-293.491,-234.322,-147.658,84.341,-288.759,0,0
30258,915607080,11383,-1814.661827,-614.694,-98.1636,465.369,-146.712,102.606,-141.636,266.6,-485.418,-247.11,-353.71,-219.926,-141.847,111.027,-311.046,0,0
30259,915667599,11383,-1675.490764,-591.157,-51.5541,416.568,-103.122,82.855,-50.1608,274.793,-473.135,-286.08,-376.836,-173.016,-114.942,127.683,-357.387,0,0
30260,915728120,11384,-1452.941356,-600.611,-43.0493,395.652,-60.6494,82.3853,14.1975,243.047,-469.17,-296.462,-291.101,-203.185,-97.0821,157.137,-284.051,0,0
30261,915788643,11385,-1276.662009,-633.158,7.60899,432.845,-103.066,78.6276,22.7284,242.115,-421.149,-271.443,-282.293,-156.914,-91.4469,184.76,-285.875,0,0
30262,915849168,11386,-876.599059,-561.698,22.1626,450.978,-41.4309,96.0435,77.0255,278.425,-405.056,-284.479,-287.072,-148.398,-60.2889,218.425,-231.236,0,0
30263,915909695,11386,-911.347766,-571.33,43.7674,376.324,-34.0143,154.576,-37.4393,268.306,-371.965,-301.397,-281.711,-164.781,-53.5162,219.741,-157.908,0,0
30264,915970224,11387,-744.864974,-526.954,88.3698,395.398,-48.2743,124.869,-3.91106,265.68,-338.548,-243.917,-295.776,-152.315,-1.3199,218.622,-226.789,0,0
30265,916030755,11388,-726.822832,-549.671,43.0234,352.684,84.246,75.2222,-21.4387,276.806,-341.592,-236.026,-301.384,-192.479,49.6266,252.21,-218.05,0,0
30266,916091288,11389,-740.200693,-482.38,68.5723,299.912,85.9286,60.6363,-79.1441,274.118,-356.567,-230.936,-283.598,-138.924,6.80701,263.65,-228.275,0,0
30267,916151823,11389,-640.254773,-464.182,86.2748,303.194,92.5027,67.045,-36.5565,304.182,-337.347,-220.848,-282.945,-117.551,-14.7661,173.273,-192.529,0,0
30268,916212360,11390,-622.877969,-435.976,56.8725,332.468,15.0686,81.4518,20.9727,266.492,-282.194,-286.75,-254.928,-84.2293,-33.9962,174.725,-192.854,0,0
30269,916272899,11391,-608.775758,-417.863,68.5214,272.744,98.8016,112.8,18.4996,271.558,-291.782,-314.927,-305.203,-76.4663,-81.0218,176.128,-140.566,0,0
30270,916333440,11392,-597.364837,-425.741,28.168,347.067,65.4205,82.2625,65.9102,283.619,-284.752,-361.25,-314.974,-89.5249,-99.6687,223.611,-117.511,0,0
30271,916393983,11392,-741.104722,-430.713,0.865677,358.444,25.9863,70.901,104.148,276.993,-341.99,-360.491,-346.463,-114.393,-96.0265,225.32,-113.686,0,0
30272,916454528,11393,-707.919235,-474.676,30.4587,334.707,66.8749,87.0714,88.8461,273.239,-329.647,-380.199,-369.377,-68.0903,-99.3,226.997,-94.8245,0,0
30273,916515075,11394,-699.528637,-492.732,42.2053,321.13,69.4345,157.531,21.3737,253.424,-317.556,-349.244,-398.162,-39.1587,-33.0034,181.938,-116.709,0,0
30274,916575624,11395,-770.620798,-497.781,12.8471,317.389,153.212,125.047,-78.1609,246.548,-248.206,-373.107,-405.777,-35.416,-14.1637,170.357,-143.409,0,0
30275,916636175,11395,-1115.731696,-541.922,-26.4599,309.967,132.879,94.505,-147.751,222.674,-281.447,-368.815,-439.779,-47.6413,-24.0027,131.043,-128.982,0,0
30276,916696728,11396,-880.475598,-506.055,9.23083,268.219,173.649,150.021,-150.404,260.044,-292.158,-319.403,-403.899,-67.7096,-5.8106,154.094,-150.295,0,0
30277,916757283,11397,-698.951308,-487.281,52.9727,283.684,197.311,151.472,-180.763,253.293,-251.943,-308.498,-344.163,-68.0902,-18.8762,176.13,-154.2,0,0
30278,916817840,11398,-492.694341,-416.499,37.6098,289.143,270.079,208.985,-143.238,222.414,-283.246,-254.673,-343.372,-44.6904,-26.0994,108.302,-117.41,0,0
30279,916878399,11398,-726.151676,-473.81,-7.5995,290.604,287.794,104.499,-155.713,198.784,-275.159,-303.924,-317.378,-47.3328,3.86525,39.2741,-70.0552,0,0
30280,916938960,11399,-595.237581,-416.112,-60.9135,343.057,267.556,139.89,-150.252,228.779,-252.355,-293.647,-314.49,-77.4281,-21.4201,129.309,-117.21,0,0
30281,916999523,11400,-555.606208,-473.508,-90.1764,384.511,250.375,129.281,-146.611,231.335,-238.852,-320.879,-302.619,5.06887,-46.4137,172.343,-109.461,0,0
30282,917060088,11401,-422.242664,-435.896,-89.4416,530.013,159.135,65.9054,-72.2065,213.271,-191.306,-273.199,-345.037,62.2818,-82.2444,188.69,-152.209,0,0
30283,917120655,11401,-711.252793,-469.376,-81.6556,554.62,53.8962,33.3541,-92.8078,220.574,-183.419,-286.658,-329.248,69.732,-142.26,109.327,-167.332,0,0
30284,917181224,11402,-566.973166,-437.848,-103.974,545.063,94.8168,67.8568,-123.168,263.945,-152.268,-289.566,-242.578,-12.495,-101.189,104.894,-180.46,0,0
30285,917241795,11403,-791.963285,-429.413,-130.14,526.664,88.5165,37.3597,-137.593,215.877,-178.178,-316.067,-241.279,-39.474,-153.017,171.424,-206.645,0,0
30286,917302368,11404,-743.887701,-450.971,-131.409,513.155,151.434,88.7459,-197.132,228.373,-210.962,-252.063,-230.36,-6.94729,-169.5,161.63,-237.88,0,0
30287,917362943,11404,-994.716068,-530.621,-140.628,486.858,119.243,54.5374,-200.786,237.242,-198.747,-257.818,-239.773,-20.8121,-209.905,143.795,-237.301,0,0
30288,917423520,11405,-1169.240358,-522.263,-151.849,412.341,110.099,44.8619,-163.918,190.669,-255.596,-258.881,-293.39,-8.79634,-267.802,199.589,-204.305,0,0
30289,917484099,11406,-1413.525622,-555.997,-192.019,368.986,68.9566,2.4193,-125.64,211.909,-265.771,-297.594,-319.529,4.39706,-281.543,184.954,-217.053,0,0
30290,917544680,11407,-1417.595233,-561.724,-154.294,339.623,87.8667,37.9163,-109.001,189.091,-250.351,-348.12,-351.868,-55.8723,-169.343,185.028,-256.546,0,0
30291,917605263,11407,-1337.387635,-505.544,-147.415,346.315,129.666,18.529,-114.485,197.145,-272.082,-327.506,-351.784,-108.121,-175.432,227.425,-254.1,0,0
30292,917665848,11408,-1327.509333,-502.356,-120.641,367.894,105.68,-53.8035,-84.0857,240.634,-263.932,-308.149,-372.99,-107.004,-165.7,193.673,-256.73,0,0
30293,917726435,11409,-1231.646211,-518.26,-90.8152,346.632,169.475,-26.311,-116.161,228.754,-284.972,-264.668,-338.049,-89.7493,-171.957,237.595,-313.158,0,0
30294,917787024,11410,-1627.460542,-611.157,-116.992,361.26,70.4302,-62.7025,-87.8815,182.743,-333.434,-308.961,-354.832,-113.577,-187.728,214.007,-278.636,0,0
30295,917847615,11410,-1610.811914,-620.146,-127.118,396.046,63.3331,-16.0936,-96.3643,200.355,-251.742,-307.033,-342.022,-158.299,-261.83,253.438,-343.337,0,0
30296,917908208,11411,-1594.054706,-607.127,-127.348,301.72,68.283,-29.49,-46.7966,221.658,-287.518,-317.538,-308.508,-170.067,-220.374,286.013,-356.961,0,0
30297,917968803,11412,-1879.133057,-626.201,-147.425,217.447,94.1799,-38.1162,-68.9889,213.768,-229.242,-369.312,-319,-198.683,-263.396,220.569,-364.733,0,0
30298,918029400,11413,-1909.120657,-642.268,-146.607,196.222,116.239,22.6046,-131.652,185.011,-233.291,-370.041,-287.429,-228.064,-302.409,255.771,-343.207,0,0
30299,918089999,11413,-1892.659802,-637.426,-164.738,276.051,122.188,21.1472,-105.144,128.188,-239.011,-368.813,-310.549,-193.274,-278.037,198.527,-341.768,0,0
30300,918150600,11414,-1898.136054,-645.577,-192.87,294.765,75.1856,29.6919,-49.3369,127.363,-270.118,-377.933,-314.961,-191.282,-285.705,235.522,-332.879,0,0
30301,918211203,11415,-2034.577751,-703.821,-232.952,275.588,116.129,-52.6525,-40.8907,159.478,-243.777,-351.12,-326.446,-208.237,-319.589,257.624,-363.911,0,0
30302,918271808,11416,-1919.189588,-693.057,-239.138,298.351,136.179,-81.9978,-24.2007,195.84,-241.562,-344.894,-300.514,-178.283,-347.577,207.708,-306.044,0,0
30303,918332415,11416,-1966.095344,-744.385,-206.171,242.328,145.175,-94.2805,-15.9845,205.893,-239.412,-381.802,-273.632,-167.953,-284.416,180.803,-332.258,0,0
30304,918393024,11417,-1921.692816,-714.706,-219.309,255.032,98.22,-101.919,21.9939,228.687,-212.265,-375.132,-182.781,-147.105,-347.321,108.673,-333.76,0,0
30305,918453635,11418,-1649.070405,-679.119,-206.395,353.002,86.21,-126.151,63.3222,193.611,-217.25,-306.179,-197.837,-108.678,-297.949,127.68,-333.338,0,0
30306,918514248,11419,-1641.651520,-639.525,-206.484,301.808,137.363,-207.556,95.9496,186.725,-198.165,-310.363,-224.124,-41.1616,-317.049,83.2941,-302.364,0,0
